,x1,x2,y1,y2
13134,8882,72058,55978,90438
13135,21315,22058,75047,33711
13136,75509,90027,8894,14410
13137,66656,33082,37896,85016
13138,95666,72633,39308,34824
13139,7175,23051,7369,76448
13140,34972,24086,65195,73331
13141,36708,87516,86125,30727
13142,3317,56820,98713,67123
13143,89249,94083,49596,46248
13144,19611,92961,54506,75241
13145,46391,92472,47144,1114
13146,67729,11393,6181,17272
13147,19091,71040,40319,4591
13148,49457,7006,48999,76236
13149,93148,47166,17049,60684
13150,48278,21626,19809,54679
13151,69347,72053,70923,968
13152,12844,55719,21190,16524
13153,72074,20759,46736,62642
13154,6039,87380,15836,30543
13155,73913,57383,92832,29521
13156,95699,60003,87686,45576
13157,2213,40933,50068,47236
13158,52896,82047,55857,38697
13159,43184,86745,77218,52514
13160,9092,23404,99369,55691
13161,89543,45400,58260,1242
13162,35776,50281,50590,70139
13163,30491,38552,4960,15785
13164,3819,47330,58765,7336
13165,6244,49478,7844,28392
13166,4665,11122,36394,28594
13167,63462,94000,75113,28142
13168,14821,85301,31793,42165
13169,95766,66648,4242,5362
13170,16518,13044,36964,70033
13171,78797,21952,26931,75548
13172,82902,30431,40552,33570
13173,55170,63738,96786,98556
13174,10580,93234,24689,33342
13175,88044,37353,72165,71897
13176,86351,65510,28864,92723
13177,7197,68641,15239,45652
13178,90737,95017,83204,1819
13179,97883,10588,94792,35744
13180,14437,18863,73389,80493
13181,70854,60765,24772,31007
13182,43932,36060,98133,72607
13183,50087,68808,14356,33768
13184,33251,77539,96694,51047
13185,1007,3433,45604,30404
13186,60754,88034,21709,71325
13187,42731,32874,82064,66126
13188,40513,11592,90697,36279
13189,27225,77245,84992,37037
13190,4082,63608,96196,6623
13191,12437,10185,93363,7250
13192,39414,75717,91238,92099
13193,61063,5957,60890,56234
13194,20882,12199,96933,17788
13195,91278,50385,59960,76114
13196,21019,78740,74080,70767
13197,45604,69564,14908,24743
13198,32840,10840,15169,58813
13199,76107,56201,39489,88629
13200,38394,75642,9216,80579
13201,51521,7361,82802,96585
13202,54012,5993,12037,78927
13203,69259,71416,93185,79585
13204,6809,35062,81219,21736
13205,16446,11932,19403,27092
13206,56073,14960,73027,99355
13207,67140,4294,67131,92120
13208,72282,67933,68384,61651
13209,79671,35564,81207,55620
13210,2380,19079,88966,96544
13211,37119,78316,47553,26099
13212,27620,68673,37349,26904
13213,68282,72159,24987,97848
13214,56496,76524,2889,21319
13215,86921,62983,48556,17860
13216,43843,53694,64305,89991
13217,81491,5889,35189,77233
13218,67826,62310,83277,51298
13219,40213,43725,69695,13560
13220,36020,98104,4595,53057
13221,52442,43377,2427,15243
13222,7181,32973,95817,5828
13223,40769,67891,96375,93994
13224,1948,26662,85076,43379
13225,80936,23343,66283,24998
13226,39116,49895,96620,98411
13227,71322,46976,68037,77661
13228,87556,3928,16766,35821
13229,73968,99071,96384,92698
13230,72863,54315,26650,76562
13231,43089,90647,42380,86035
13232,55042,891,77825,48843
13233,8707,45778,20046,38823
13234,39930,94589,26052,12644
13235,6473,13626,46321,52285
13236,42419,78003,18276,84159
13237,78851,79764,70275,8280
13238,38151,60044,62300,60012
13239,28945,95055,48828,54577
13240,58184,48971,79302,44717
13241,3196,61035,13902,55908
13242,31118,17360,42016,91660
13243,70836,37174,72665,69251
13244,41523,55399,56516,49545
13245,47745,1282,61914,96662
13246,97027,53830,79146,63667
13247,1771,70752,5806,73795
13248,61206,98853,50584,60663
13249,21722,96770,79846,77567
13250,94956,57195,1050,11328
13251,94310,75427,93101,17163
13252,14471,28831,8338,72717
13253,40782,16405,67166,21622
13254,93711,92571,74105,93241
13255,42088,18596,41560,5165
13256,54521,13273,69555,44731
13257,71040,22802,5646,84008
13258,12348,31507,89371,3167
13259,64947,8221,79617,10549
13260,90191,94370,42867,89507
13261,56430,50577,63312,97326
13262,68741,5160,65636,27927
13263,28605,77282,2309,91957
13264,54943,85073,2821,131
13265,32744,71914,5282,34261
13266,68651,9657,77703,58987
13267,85388,26435,20686,58402
13268,73957,79090,4123,11349
13269,54049,17836,99767,32268
13270,12009,42469,88584,21600
13271,28238,14040,20723,90711
13272,92988,56121,71945,65984
13273,98850,58265,87302,75935
13274,41360,4580,77425,88928
13275,9212,71572,32573,37696
13276,3544,15653,88524,32316
13277,35857,8096,51669,58943
13278,2621,55859,53406,62268
13279,88125,37791,3040,25236
13280,66979,49869,35786,64294
13281,642,71998,81432,13482
13282,20956,94891,9952,79051
13283,81080,48124,88765,12718
13284,34536,5286,58849,73757
13285,77057,24545,56068,48222
13286,55358,6684,61705,5710
13287,99735,25548,48206,53879
13288,25667,47453,25721,15423
13289,54067,7609,50364,47498
13290,97077,61279,20082,12288
13291,95687,4660,38020,28632
13292,65700,85945,28395,17421
13293,56700,73233,31433,65256
13294,38027,58663,27468,52356
13295,21822,66971,13833,52493
13296,46872,77959,843,44853
13297,7595,45798,56309,81237
13298,63203,85663,20172,41958
13299,90724,70203,65932,3908
13300,70466,71824,79088,54818
13301,81388,22787,28979,95351
13302,89013,73376,91180,82522
13303,33839,92826,38848,1650
13304,18572,27313,18009,56224
13305,33686,55701,38873,37375
13306,37953,81517,4965,15027
13307,794,22187,8532,40025
13308,56082,95739,41681,25604
13309,12050,78199,1001,35011
13310,80187,49505,42540,79457
13311,54253,93065,60380,36859
13312,29994,1258,68375,85184
13313,75278,68274,37208,72043
13314,80048,68195,46346,88009
13315,95182,5362,85332,89175
13316,78630,32532,69248,61475
13317,86926,26377,20277,14540
13318,89667,36824,75271,94339
13319,50513,9747,52910,60265
13320,54393,51945,65350,13257
13321,76915,24920,12705,14927
13322,40029,55518,89846,12036
13323,1482,73769,92399,13453
13324,73537,58468,30267,46702
13325,88340,56187,43492,77139
13326,69443,62506,52728,12850
13327,18318,1507,98099,96012
13328,14148,33867,93536,6560
13329,93990,41274,8919,99830
13330,52385,45065,58565,51447
13331,39822,12282,20765,69514
13332,29895,99232,19087,9887
13333,85044,71616,45458,19153
13334,5414,78931,77904,9689
13335,89009,61242,79015,6458
13336,87285,48092,38073,79078
13337,87415,12930,73558,18378
13338,86812,36953,79689,10612
13339,62886,89372,69642,88805
13340,59120,44011,42933,67910
13341,23836,88867,39868,47301
13342,85100,33162,81634,2468
13343,6699,13335,61789,68522
13344,17036,17404,94214,97511
13345,70210,21968,73086,11274
13346,3309,10903,6373,99572
13347,51143,13985,81243,17863
13348,42256,24971,14835,27222
13349,82225,8911,77249,72043
13350,26319,47138,39481,59673
13351,64287,66978,7707,13879
13352,42675,93183,79511,25494
13353,56601,28249,45640,167
13354,49956,63881,89973,85532
13355,91166,16640,49559,45746
13356,21381,46211,44370,67154
13357,39422,93790,48476,8767
13358,16081,37082,28415,53728
13359,38023,43450,54987,75586
13360,43129,11438,54752,41987
13361,30136,94280,71011,81489
13362,34905,23601,98718,33290
13363,78372,69030,71174,38656
13364,61508,28359,50922,26883
13365,6744,453,79297,16427
13366,1087,81171,60400,85417
13367,81349,6698,41241,69440
13368,87254,47126,4301,56242
13369,83279,12191,96928,83268
13370,3065,36740,1339,68542
13371,67219,43651,70754,88163
13372,35115,30709,23673,61816
13373,80800,91775,81131,3025
13374,13000,63935,78575,10688
13375,22690,80897,79088,36385
13376,40303,82008,11321,98062
13377,19055,17848,1146,26128
13378,51662,75531,90133,35864
13379,43169,5476,75453,51297
13380,77216,93822,3009,71057
13381,39197,86973,50759,86620
13382,35050,62733,47543,2489
13383,84857,34736,4105,46063
13384,11615,43605,40748,18773
13385,47611,35616,53859,39419
13386,8015,14746,54525,28969
13387,45702,45214,80418,17702
13388,5433,32320,85319,30673
13389,78634,72744,99436,24226
13390,35729,54022,12561,27320
13391,49357,83477,58610,84334
13392,15733,87292,20435,82980
13393,15465,42872,2900,30187
13394,75830,5913,13797,41632
13395,62131,81429,7898,67331
13396,8096,30616,25048,77978
13397,4012,34008,66474,69577
13398,25256,79672,84970,92688
13399,31409,54026,32277,77612
13400,33003,78075,6103,4348
13401,1622,28176,39390,54417
13402,51214,22357,91736,76304
13403,61431,90210,32258,60997
13404,45141,64533,46970,70008
13405,17068,52577,6851,72667
13406,22905,94309,52783,25788
13407,479,14692,81337,44800
13408,32927,13950,22805,4639
13409,85039,68473,57710,66500
13410,94703,60345,5245,95090
13411,88963,43007,71788,93509
13412,10702,78862,63011,59359
13413,42425,52744,566,98883
13414,87216,97673,18378,19652
13415,83404,68369,7734,8432
13416,80911,97976,43752,3493
13417,41423,87083,93760,68097
13418,65147,70851,25773,46919
13419,67213,44393,99345,15424
13420,72663,57480,41920,6761
13421,80016,87309,98661,73420
13422,37339,98212,58311,33885
13423,51007,25593,1848,27716
13424,35228,64430,50583,94463
13425,86636,58518,35107,52465
13426,8479,98047,44834,28002
13427,76272,52341,42325,274
13428,5142,9463,69806,2373
13429,37432,41114,80685,77392
13430,3100,47073,81996,83219
13431,46200,89371,12665,59579
13432,68316,4017,7461,53382
13433,13293,9258,2385,1661
13434,26394,22183,53973,96989
13435,53726,37180,87613,56378
13436,92116,55791,52696,11986
13437,81841,7124,83089,51037
13438,2828,42362,97393,9674
13439,1886,48089,12349,73990
13440,66636,95914,84197,92469
13441,54490,7263,51620,10183
13442,20498,77422,18938,42433
13443,17293,98001,68899,99432
13444,81867,94168,91199,40905
13445,87004,89481,35855,56814
13446,24214,55458,69348,76567
13447,47723,65600,15794,26961
13448,28790,75543,29975,26809
13449,24981,84430,2536,57265
13450,73033,47571,96650,67301
13451,62822,73429,53104,36267
13452,42114,54638,27992,33239
13453,36445,28495,70226,13254
13454,79125,40082,15389,71910
13455,40365,71561,6806,56627
13456,95224,97062,46554,63818
13457,19205,98637,59314,45780
13458,99312,74640,93626,6284
13459,52584,19951,83825,3733
13460,8812,5941,57692,53397
13461,48985,35460,97885,30811
13462,60686,34495,32996,72206
13463,19267,88302,13802,84902
13464,90032,18907,96330,33945
13465,321,31726,12257,37843
13466,99905,43475,85964,12181
13467,47519,63653,41997,71778
13468,80086,19448,56878,7004
13469,1374,75161,14094,36295
13470,32894,53446,99889,55180
13471,2139,89926,43119,2560
13472,49158,94030,98511,28674
13473,51834,61167,80792,70213
13474,75715,9880,4869,77008
13475,74073,26883,89267,52831
13476,84124,15199,59408,69302
13477,53828,77049,46728,52595
13478,37833,32326,28827,17966
13479,60420,50089,22990,26689
13480,76598,33912,10647,77640
13481,43663,3279,71969,49068
13482,49812,55566,49450,74459
13483,95665,29977,3421,93242
13484,15963,77754,5078,45922
13485,43547,33396,30827,82172
13486,18517,37989,55720,2977
13487,15033,72616,69219,9171
13488,73260,79987,22816,4478
13489,64365,483,29691,38358
13490,53659,72688,15674,87866
13491,70727,92584,38768,15493
13492,72458,22274,23566,56976
13493,46691,81836,49537,43277
13494,55031,46901,91833,46973
13495,71995,20964,51596,75583
13496,61888,59709,60932,45071
13497,62868,44831,37072,8931
13498,60870,61443,27320,691
13499,24629,52658,92887,13879
13500,8626,22570,13422,9483
13501,2036,66361,13177,11242
13502,30707,13784,73381,99453
13503,64884,11939,38309,86808
13504,35443,31662,41254,40628
13505,13760,94223,61761,54823
13506,63980,78876,81781,93576
13507,49187,84593,11564,39396
13508,66360,94706,4750,87956
13509,88090,64310,41743,27845
13510,74254,88868,10026,61244
13511,4913,62907,31472,35096
13512,8731,14102,86980,14329
13513,91553,21727,87113,1352
13514,18340,95754,84919,15123
13515,6548,60336,40311,86563
13516,29252,71862,5775,52164
13517,1974,25455,85908,52818
13518,21583,95377,91207,49424
13519,19997,49687,95869,48420
13520,48675,15881,73389,55312
13521,9518,71290,42077,93828
13522,33039,68171,761,73567
13523,2053,63006,51309,28661
13524,48310,11536,1960,7521
13525,87969,6351,16552,58057
13526,43634,73584,12016,14819
13527,31120,54852,84503,17576
13528,6140,56913,20231,72060
13529,78053,96940,66855,55284
13530,16172,56761,71253,88999
13531,60375,49542,39690,63274
13532,69460,94170,144,79751
13533,86358,32996,13655,35662
13534,58619,2239,47280,78395
13535,96881,43332,11142,53540
13536,76954,86766,35502,92096
13537,398,67182,90336,46358
13538,60374,13280,47480,49039
13539,25058,20129,74540,50597
13540,77543,2012,60646,1530
13541,19223,73050,69010,42493
13542,92006,67807,28476,43352
13543,72835,28409,85564,40770
13544,95014,40009,16175,59754
13545,74717,72791,82098,79979
13546,6437,36895,89039,23342
13547,56718,34984,77280,4220
13548,10555,15388,49506,64536
13549,35901,4499,38730,54851
13550,75082,17427,67182,97863
13551,15001,41176,75369,40698
13552,3279,9861,30234,63104
13553,69385,83818,70812,65020
13554,47373,69927,49098,12237
13555,46697,94638,47969,35826
13556,47560,57039,48077,89199
13557,75137,47903,81408,53515
13558,68370,91843,5820,25236
13559,65263,89213,22979,28276
13560,66902,58156,71894,33849
13561,70414,80748,72899,94265
13562,58037,97629,1446,25712
13563,61817,16602,59353,66506
13564,68478,30164,58176,68773
13565,7309,62058,3145,29160
13566,66935,97404,24340,79791
13567,32201,25974,55379,34915
13568,44497,52813,48475,98504
13569,94986,40771,39569,28154
13570,96616,21330,37462,5282
13571,19639,68329,32482,33955
13572,7553,83440,67798,89774
13573,3142,2843,42041,54910
13574,4719,39359,58930,82513
13575,82632,51406,52836,65180
13576,93692,40297,82348,28545
13577,90099,21108,93821,17169
13578,23671,26078,73630,23633
13579,93508,26769,97666,22179
13580,16787,4367,91652,84663
13581,94389,39639,42270,93581
13582,60164,90511,84982,54324
13583,87775,66140,58856,17977
13584,11379,83421,70560,76275
13585,35847,71326,92227,16234
13586,95742,93678,7036,56485
13587,35126,83383,34043,5326
13588,67918,33125,68168,9978
13589,20419,78535,17602,89485
13590,49132,71213,51667,12625
13591,17500,37502,45601,24283
13592,11640,40944,63684,84417
13593,20882,96433,64233,7066
13594,69347,66161,95090,60590
13595,71039,22683,92368,15042
13596,61778,66747,79044,86435
13597,47983,96707,99108,12898
13598,80095,46013,20963,92866
13599,53009,44217,1295,56530
13600,56231,27721,36662,10067
13601,48854,49572,27982,33155
13602,63285,31826,88914,45342
13603,79302,79974,47073,70978
13604,98398,67895,88271,1349
13605,52733,22789,19503,67944
13606,22486,13192,17252,63323
13607,85332,10264,89407,87458
13608,65220,66503,19242,13610
13609,2328,6123,41604,60667
13610,28540,30314,46889,69895
13611,77583,46488,41305,23989
13612,5334,39757,93969,95167
13613,24864,9123,17939,2399
13614,83843,70450,65905,15455
13615,95926,80749,38811,74533
13616,18460,82886,9204,2822
13617,47038,76225,80815,12475
13618,49532,70684,48768,94357
13619,98340,89904,44628,79504
13620,52750,38722,95682,57918
13621,69388,79994,14833,84198
13622,20412,66123,19110,14099
13623,30634,89993,96369,36568
13624,12849,56599,25984,22329
13625,10084,26545,61139,76057
13626,57506,45127,94713,91196
13627,26208,27545,35867,19746
13628,54699,35377,47341,1270
13629,30570,15659,46536,64843
13630,26002,65115,26639,70776
13631,88753,99289,6406,74238
13632,57583,93793,35733,8495
13633,44922,24558,69863,76757
13634,53299,46632,94061,37799
13635,29040,52374,16260,90525
13636,12584,9829,60271,48379
13637,77327,17187,82080,49359
13638,93776,2087,33205,19261
13639,49659,60310,69372,93118
13640,62810,10223,69894,81035
13641,94137,41513,81369,66652
13642,52637,5037,82333,21519
13643,42138,70698,22511,37337
13644,81229,87780,98680,35776
13645,19059,18181,97804,54461
13646,36724,86038,98697,68831
13647,74612,41576,43996,97985
13648,23167,85514,68050,21699
13649,57209,27296,1541,80746
13650,46880,10760,49064,55814
13651,23960,89591,92160,26752
13652,53275,40763,22812,70160
13653,55522,58551,27797,11091
13654,41006,63934,13459,74337
13655,84396,85937,76954,26624
13656,30088,39928,20440,69253
13657,63838,54559,98773,79161
13658,7033,5025,64901,74390
13659,43641,51002,60041,84807
13660,70544,40085,97896,72312
13661,62170,27228,48260,75128
13662,41719,16430,87270,15821
13663,64857,22480,42401,28884
13664,95117,48079,57153,29623
13665,75292,88008,68260,14212
13666,2708,7476,4841,79422
13667,87626,91053,11969,86773
13668,87822,10574,13378,58557
13669,45791,45517,96705,68959
13670,84201,78635,98523,57410
13671,69676,26447,53102,31338
13672,81693,26268,35830,45495
13673,77618,97450,38211,19818
13674,93340,55983,93043,42601
13675,3907,8328,24858,83328
13676,62914,62818,51025,57560
13677,26349,79194,71055,62137
13678,74360,41280,1154,93503
13679,29647,99731,23095,59746
13680,99408,79783,23021,38760
13681,76238,86355,67702,86118
13682,91546,5623,17719,98240
13683,78614,67067,90805,45059
13684,80714,99982,64831,62524
13685,7017,75257,18479,31570
13686,25790,92945,23409,11884
13687,63852,6381,65089,48289
13688,76164,76857,11370,79529
13689,13223,61246,11966,66009
13690,97966,10906,66411,52248
13691,52723,1685,12949,23494
13692,16826,80984,81581,20127
13693,73557,98309,52302,32731
13694,47406,63602,3326,26706
13695,45434,330,31020,60067
13696,74793,4688,88768,21667
13697,82721,57724,88531,31605
13698,75132,98884,21485,67312
13699,62757,43828,66306,2877
13700,73700,99044,85909,46350
13701,68963,6581,36874,82330
13702,91656,54342,50431,81769
13703,37490,7509,46314,72592
13704,57480,42519,95585,11248
13705,94148,35823,62155,38599
13706,48333,57179,1705,59133
13707,94455,39514,37091,60152
13708,32566,899,83379,78420
13709,99509,43723,3615,41475
13710,78611,88516,73869,49430
13711,18936,51608,83223,97937
13712,95284,74751,6789,48319
13713,72320,65413,44818,14044
13714,67809,5443,62385,68704
13715,54649,80064,76234,13317
13716,25456,56692,32717,93671
13717,68562,54554,65711,95354
13718,91015,8370,4345,76142
13719,1883,98882,52698,93699
13720,59738,85603,1678,48367
13721,52877,68211,59901,8248
13722,20288,87188,70089,48452
13723,69622,57105,16286,41121
13724,66309,2918,45907,2100
13725,12075,68482,27755,53487
13726,5476,27742,47988,63217
13727,33457,71163,36580,89961
13728,66451,94206,95793,14219
13729,79218,29508,92481,97537
13730,24880,79563,95715,83429
13731,86672,19984,8338,67265
13732,46452,61797,6356,22875
13733,25495,78879,62303,56030
13734,89521,31915,48178,16170
13735,73257,39419,41394,51031
13736,98492,88567,64702,51399
13737,88541,68851,1189,25110
13738,16076,49949,2365,11218
13739,43018,32631,71938,92484
13740,2659,41876,62299,2862
13741,68383,84933,98753,56040
13742,61865,38193,43421,18450
13743,66785,82046,9948,84427
13744,38438,9287,68743,37260
13745,42598,54213,16993,47354
13746,71890,25485,32933,84758
13747,74224,38984,1415,28689
13748,24508,7863,6156,24344
13749,36966,6774,59424,31950
13750,99473,24199,78918,72814
13751,50266,28070,86376,361
13752,46179,93547,52056,2902
13753,15663,30362,5772,55546
13754,54057,61044,75773,48036
13755,10847,37230,50135,79621
13756,3626,42617,74180,94135
13757,7943,97627,89183,20609
13758,50567,73402,11737,67655
13759,14318,37561,56122,57188
13760,2122,4304,44588,77971
13761,75872,14288,57456,7277
13762,30707,9601,72209,78259
13763,88618,50406,90156,90182
13764,96987,42545,64137,5378
13765,71299,2311,25913,70265
13766,25005,32650,32873,19045
13767,38677,32232,37602,63699
13768,92806,63945,29804,85115
13769,80291,66849,54030,99315
13770,54230,93991,89608,95076
13771,23864,12533,89274,80964
13772,10157,46405,84824,55366
13773,81923,76205,86558,93078
13774,3547,98132,50086,2529
13775,3844,62777,96077,62214
13776,67145,79283,23709,77011
13777,55862,12854,56337,79525
13778,81279,62956,46464,69231
13779,42548,96571,21012,39595
13780,36152,81244,27170,82036
13781,32421,97524,63971,60317
13782,80467,73392,57811,81607
13783,35655,31202,83540,89149
13784,49215,95759,6089,76463
13785,15067,33051,60342,55786
13786,32275,11546,6355,27850
13787,65824,64913,63357,63361
13788,88507,39357,88243,60991
13789,72857,95498,4156,13473
13790,60785,19889,26696,42787
13791,81969,8302,75809,49107
13792,92982,74226,62238,31250
13793,13727,78260,76390,30026
13794,70152,47357,52524,32719
13795,92243,9538,3325,35143
13796,54992,31022,17413,29101
13797,70774,23127,82049,86707
13798,35976,34963,4960,38242
13799,94543,81823,23684,19531
13800,31452,90352,81401,38247
13801,40435,50794,5101,29313
13802,20890,12049,89832,88620
13803,92598,12323,47024,55932
13804,59196,61925,3767,77756
13805,32217,53417,25016,4004
13806,66975,22521,86235,61125
13807,67087,44427,59576,66689
13808,70632,15718,91721,57217
13809,74185,38434,9130,12986
13810,21619,84996,63935,50155
13811,82987,21089,98615,32036
13812,83396,18067,17647,15531
13813,63695,45298,97869,12303
13814,20701,95775,29908,76311
13815,10881,17953,92156,85746
13816,10119,16375,39952,71704
13817,95527,49821,46757,42790
13818,53144,59112,40971,52815
13819,1903,66596,70780,23531
13820,24723,63096,72696,59409
13821,29968,68735,9176,70953
13822,67426,11929,48503,22706
13823,96771,95663,71619,34419
13824,73939,40058,37127,84511
13825,67551,68517,92443,61021
13826,37595,75813,95513,42920
13827,74725,54639,8286,15809
13828,63581,83322,33835,42269
13829,44899,5461,46319,70880
13830,33007,30163,74112,38533
13831,19399,53777,90972,69516
13832,41189,87314,86029,69845
13833,85714,5616,93517,4685
13834,1254,34044,14455,12407
13835,25070,85107,85402,12312
13836,67022,1415,82825,47915
13837,7373,36289,49981,30430
13838,3917,25798,60712,28343
13839,72662,42134,72514,98287
13840,80567,41002,2762,24968
13841,86883,27041,23655,25009
13842,32446,41129,80936,77988
13843,8638,73255,72395,16905
13844,86633,47183,66648,98592
13845,83390,12338,79676,73497
13846,30141,3849,28103,7862
13847,80763,10004,39430,86780
13848,88429,2768,17823,46380
13849,35158,11714,31226,70667
13850,34725,77686,42939,32477
13851,57263,75529,65906,87268
13852,44195,88782,20732,10834
13853,6063,32858,55589,38298
13854,56683,12348,33826,64235
13855,46538,2173,52277,29108
13856,44338,2094,3797,50928
13857,95113,87660,73743,98163
13858,78850,64866,57928,60350
13859,58292,5154,24854,12882
13860,39295,80796,80482,8965
13861,80811,24164,65671,70751
13862,63011,79123,39984,69579
13863,64441,72079,10767,61912
13864,6965,74677,17608,64389
13865,62051,73266,59434,36715
13866,60086,56321,56821,18383
13867,22572,9946,2688,23004
13868,49298,94914,39473,8193
13869,73180,30787,1650,29635
13870,20110,63054,48295,87953
13871,77861,96236,554,35092
13872,16907,51273,11831,9596
13873,87670,60233,93333,2973
13874,55391,31894,57136,7690
13875,6268,91567,27292,4107
13876,83178,97248,74321,72357
13877,49046,43630,19068,6746
13878,93017,28615,21144,17950
13879,87780,51816,26742,63475
13880,48332,13881,79539,12097
13881,95311,16480,18414,27576
13882,54947,64163,28173,6863
13883,82820,90980,55446,14353
13884,76738,58597,78657,25267
13885,15781,22270,96770,46176
13886,54571,61844,54270,81500
13887,88665,86037,59221,78052
13888,63038,92062,74603,40218
13889,93015,226,61283,68666
13890,30029,93391,72760,78612
13891,19449,84620,22492,45346
13892,17304,1380,89031,70875
13893,30640,81500,65728,43471
13894,92516,45981,51069,1711
13895,75540,27545,64128,89232
13896,27135,4503,24391,2478
13897,91843,56405,679,77870
13898,24477,29522,7079,9217
13899,29375,56715,52562,31035
13900,82731,57899,21825,90103
13901,95498,71877,76417,65235
13902,22718,57366,11992,75981
13903,25995,90986,13364,8206
13904,33267,65329,76553,56212
13905,7192,7315,58468,82671
13906,25495,3685,55058,21162
13907,79845,38741,21605,52578
13908,43433,64556,16097,81179
13909,31382,5945,73525,53300
13910,57705,52430,50767,65298
13911,40274,22995,70482,28644
13912,19193,52469,12231,19993
13913,58878,36035,75907,93647
13914,14346,77743,21835,53710
13915,2024,62694,4196,89887
13916,50352,22403,60055,46258
13917,19274,24880,57388,26475
13918,91104,26004,37049,36632
13919,98758,74924,75166,96908
13920,34092,66291,19362,93520
13921,74573,65641,43108,74648
13922,85397,85080,59668,92452
13923,93871,47196,72047,20148
13924,425,99995,54056,72271
13925,19017,70499,38610,70884
13926,81495,22241,40184,59722
13927,53413,51687,15784,30276
13928,96812,50745,9715,55862
13929,86321,98041,48314,86718
13930,83276,9999,79638,11343
13931,67473,32681,6502,40732
13932,17984,86606,83340,47176
13933,40786,56303,49978,79237
13934,46813,50930,97900,41246
13935,18606,21107,38247,97007
13936,67396,34241,91394,42559
13937,3452,60602,28411,8137
13938,15700,96586,76689,47490
13939,41979,74462,48729,38753
13940,93862,29275,28571,70494
13941,28137,59356,68290,76204
13942,56535,47646,74291,8935
13943,81611,79847,72640,41233
13944,19574,62545,6827,92821
13945,28977,79348,23709,5895
13946,80371,48703,19677,34117
13947,25496,35830,64865,66268
13948,37869,52327,79977,52804
13949,85782,1316,1850,90792
13950,51025,22883,44567,75388
13951,92444,77477,34214,64259
13952,46616,95792,47892,33671
13953,27384,63129,25746,47130
13954,42804,37290,95376,71037
13955,3500,33047,79802,55247
13956,4928,35180,19066,24441
13957,17647,3123,5219,48069
13958,47030,62679,70110,4685
13959,11381,88642,47061,68813
13960,17848,57327,5766,86193
13961,96135,43310,19426,53565
13962,29266,84867,15080,73747
13963,26098,66662,8245,66569
13964,81636,14961,7644,91600
13965,40147,846,74320,19184
13966,46882,65324,72615,85571
13967,27236,3376,67978,82627
13968,35123,75079,62063,9489
13969,11623,12162,57943,26822
13970,54494,33116,27196,55064
13971,45636,99283,82754,66873
13972,57338,14574,31533,90838
13973,20107,20749,80922,4673
13974,7064,91452,31051,37677
13975,93277,89517,53121,38590
13976,78409,56453,63499,2359
13977,94353,74555,87294,8441
13978,78422,17804,82435,73279
13979,27968,79299,55081,36833
13980,18778,41392,96751,79304
13981,32047,70657,95422,26569
13982,632,71588,16462,1654
13983,988,34924,83639,96585
13984,78213,72498,60254,50012
13985,3273,57067,80071,66522
13986,23559,37301,80341,3391
13987,2263,63962,42359,95552
13988,63248,64128,60060,76228
13989,76113,22847,86318,90560
13990,17904,47819,69086,28114
13991,96871,67469,60722,5771
13992,65172,20853,46429,7678
13993,99313,16898,69254,30463
13994,64852,38218,10739,48659
13995,26816,18807,70876,94507
13996,77008,11369,84599,82105
13997,58239,58818,43522,37714
13998,71568,90999,8319,21546
13999,55987,76119,13023,68043
14000,24628,19518,44449,68676
14001,20143,40552,84220,51442
14002,50089,47953,82575,51836
14003,53918,57130,14791,5664
14004,92891,75948,91872,5511
14005,55870,26016,53843,63969
14006,85889,88247,77004,96403
14007,73800,48284,47950,57278
14008,17268,35862,87636,85184
14009,45352,65890,66847,57232
14010,56992,87550,51520,45971
14011,7779,4487,21983,40707
14012,75396,14832,27152,62410
14013,99166,49365,78365,44390
14014,55237,41427,94067,28962
14015,89723,87896,74763,54349
14016,78684,92923,84746,51685
14017,84120,13826,32962,66771
14018,47386,39153,52902,64548
14019,67234,13422,77191,13646
14020,52617,44389,40569,88909
14021,86505,98285,87037,57535
14022,41114,99128,12547,62144
14023,56101,41075,55186,2473
14024,17180,20387,10699,6501
14025,78192,83294,5955,90968
14026,85744,9369,96164,5084
14027,16177,35607,98541,84236
14028,3316,20947,95670,15348
14029,12324,63551,49867,66203
14030,76194,72117,50239,42945
14031,24184,8246,89224,44936
14032,12238,32956,9349,46718
14033,46844,39353,76411,2809
14034,52795,28270,50030,39066
14035,97912,77451,93280,67864
14036,78848,49173,25122,37183
14037,70377,27424,40482,46007
14038,59086,82817,78260,68821
14039,70422,13294,49930,41075
14040,20003,26681,54152,62507
14041,45470,85098,18580,43680
14042,51742,7320,72577,55603
14043,81887,15382,6417,2031
14044,6248,93971,58529,74445
14045,3110,70380,59892,46939
14046,34916,90377,90654,54868
14047,8159,46702,47518,4996
14048,20705,17262,68691,60332
14049,58901,53522,81482,51790
14050,19181,67928,55487,43906
14051,16583,61378,31729,42754
14052,89586,47004,7304,16070
14053,37349,45493,96448,74664
14054,82679,93537,84546,77007
14055,52999,95141,81982,7564
14056,99180,64795,10383,23263
14057,27048,54587,96937,48699
14058,41625,14336,78988,87165
14059,81670,20861,53164,2594
14060,14831,75403,14182,41400
14061,86500,14286,12288,61607
14062,87970,16092,98337,59070
14063,65316,32840,58198,3433
14064,37599,79366,95094,93666
14065,93051,90469,78845,49110
14066,68255,42060,95977,90547
14067,29412,7179,20172,56146
