index,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5
30780,6670,8470,2416,337,3113,2292,636,6991,4203,487
30781,5706,8314,8914,4144,8207,5651,3449,5856,6204,2797
30782,7023,9194,9374,8240,7536,1860,6698,8747,525,9260
30783,9870,1476,6237,2936,8431,349,7301,6543,7026,5518
30784,413,6588,1089,7801,6893,8873,1163,54,7037,4697
30785,3376,870,1774,8919,9939,9928,7889,5053,8582,8425
30786,2367,4952,2360,647,8406,7108,4827,3956,6572,2622
30787,3672,83,6848,9560,5911,9320,1322,2853,4189,8173
30788,8944,2736,2050,8006,5850,7675,5760,9530,5938,9704
30789,4346,5239,3998,2808,9290,4901,1113,5580,8896,7840
30790,8840,7234,1382,8946,4602,8447,6448,4824,6793,6307
30791,5398,8755,8220,8902,2058,8781,1355,8036,6430,8615
30792,8218,9217,5200,85,6559,6731,6278,8864,4431,5449
30793,191,3248,5286,8767,8348,2094,6499,2695,5797,1287
30794,896,8041,8198,5026,9121,404,6008,1093,7006,6668
30795,9453,2157,1166,3821,8788,9154,2504,5311,473,8871
30796,7202,1781,2297,7807,1084,2175,753,4402,580,9495
30797,3146,1767,4266,2632,6899,7129,3682,4563,6576,6192
30798,6375,835,113,6692,8681,491,5920,4565,9019,6760
30799,5817,4621,6239,5261,9981,2026,1538,9643,7744,9954
30800,6805,8403,8964,7407,6080,8291,2579,6522,2194,6929
30801,5385,5665,5552,3144,8349,5238,3120,5758,4800,5849
30802,1311,2658,9705,5978,489,3037,764,7613,4307,7542
30803,4635,8547,3109,6497,5556,9917,3118,2979,6078,9045
30804,2279,5461,9552,5762,8602,7925,1920,5446,1641,2360
30805,832,8217,4215,6458,1675,6747,7503,3075,7135,9980
30806,3641,7047,5321,2505,5695,3432,7308,5612,9330,5043
30807,7978,1675,8885,770,3889,9739,2020,7080,9791,6635
30808,5247,3311,7655,2360,9969,7921,5782,1162,5569,1339
30809,9261,4311,7115,5039,8773,5371,5856,8057,4825,8533
30810,7847,1573,5510,9110,9683,354,2067,5765,4506,616
30811,7060,2880,4466,6740,6691,3563,4192,2937,442,7589
30812,4413,6964,3645,9422,558,3997,2115,2315,6073,1467
30813,6786,9623,4086,7806,4422,7969,4836,4654,2194,9328
30814,9670,6891,737,1179,417,6957,4578,4402,4153,8573
30815,1530,8602,1578,6638,4432,6113,2823,1322,1713,2692
30816,5681,5083,3315,4211,4619,3916,9669,9711,8433,9276
30817,4231,1288,3945,6480,7299,6099,5806,4421,4312,8410
30818,6491,9012,2345,5288,1141,7734,8430,9061,5344,1171
30819,2687,8518,4421,1787,3545,6791,7475,6154,6705,1626
30820,170,5989,9112,1173,5086,4358,8481,372,5645,3937
30821,264,8725,4194,9799,3296,5928,7995,4312,5710,343
30822,4289,7248,7026,1061,9453,7865,5648,1271,8329,5641
30823,3044,6930,2163,148,3838,1510,163,9563,9593,5629
30824,5991,1861,9229,6072,6340,2364,3091,6028,364,7335
30825,9571,9629,6113,4525,5689,753,6845,6126,1014,190
30826,7728,8541,9644,9670,3055,642,4201,2756,5200,5970
30827,3602,7992,6965,9538,147,8611,6321,5683,3204,3185
30828,2195,6928,4582,9229,6960,8080,909,7180,2383,8289
30829,9082,2103,8650,391,3179,7444,3796,8582,1078,2592
30830,877,2014,9419,5795,6698,3451,168,8246,4489,3960
30831,1538,9313,5361,7085,4707,1079,2912,9926,1928,7788
30832,1733,9917,4558,621,6463,5259,1768,3714,6157,8898
30833,9494,887,2221,8110,5156,8621,3100,1631,6992,8712
30834,5612,3104,412,72,7944,7998,181,360,3903,953
30835,6956,5759,2970,1638,8906,4793,7953,7505,9539,6515
30836,1043,2516,2498,3959,4104,4770,6530,3856,6758,6128
30837,1601,1784,1367,1449,1959,9389,6202,6399,1688,9132
30838,5077,7022,2750,1851,1983,7686,1487,1992,6509,6113
30839,5228,773,5890,7968,5374,5611,7686,771,2226,7062
30840,2082,9454,1564,6128,6511,8950,1182,7852,3385,959
30841,8648,9198,2288,2972,6941,5176,566,1643,189,6574
30842,1840,9744,6451,3533,5783,7301,8627,8929,7764,6996
30843,7681,4516,5005,7392,932,6451,9135,4133,7151,482
30844,2790,6994,8033,7918,3213,9360,5321,2488,9294,8615
30845,150,6048,8552,1735,690,6856,4685,4305,6986,6127
30846,8142,9184,3280,7498,146,6864,7582,1214,9352,6813
30847,2125,2203,6327,1467,9276,8367,7103,7566,93,894
30848,5538,8474,8485,8226,8440,7993,8477,1569,1907,8653
30849,9834,6402,5326,5237,6335,6483,1952,5680,9424,1730
30850,160,4237,6237,7830,1319,9172,5417,4766,3426,3205
30851,3862,9001,3134,2900,5673,4076,6231,179,1087,9652
30852,9199,3245,5335,7391,55,2502,6858,4165,4077,9613
30853,7629,8101,2193,9663,1052,6063,1750,9228,565,155
30854,1346,7103,7004,8641,2149,1774,2951,9664,212,6210
30855,7161,4905,9171,9795,33,9587,9386,7765,2857,117
30856,2418,9181,7465,6488,5417,2140,369,2745,7847,9797
30857,3486,6672,918,965,8269,7526,2503,7705,6649,9113
30858,3190,3348,7468,7965,1807,650,3289,7451,9305,2362
30859,3159,6105,7157,449,5261,442,3934,6501,1276,9711
30860,9869,6508,707,4869,7203,2050,2574,5058,7048,9966
30861,5510,4091,4620,4273,1933,876,5443,9092,107,7191
30862,8490,2749,6788,7365,2208,9394,7054,1443,5739,5726
30863,3710,954,1370,4982,8185,3866,506,9399,8281,4302
30864,1108,8660,5100,7438,4792,7254,1588,9046,3282,414
30865,2012,1532,3931,538,4847,2788,7981,4940,5670,6242
30866,3822,7952,9632,288,1035,7693,9110,534,3874,7694
30867,386,9548,8376,8111,5610,4912,3496,8570,6469,987
30868,1311,9026,9846,8916,6212,6502,5501,5431,5648,4172
30869,1069,6248,6782,7490,5509,8173,2407,4212,6955,158
30870,3450,5309,50,1630,4311,890,3305,2647,502,9344
30871,4599,7378,6121,6194,3395,8337,2477,9281,9520,1747
30872,3154,9998,2960,3824,2714,9475,7134,9703,9302,5670
30873,5122,2797,6936,7983,8742,9531,1223,4916,8873,1171
30874,2348,2405,2971,3693,618,1813,5959,4525,8158,8654
30875,5671,6995,7513,2153,4922,8626,9598,2713,2474,6876
30876,5559,443,3759,6000,6939,9333,5787,2582,6589,4993
30877,2140,6731,1782,3075,476,5966,5247,5068,4508,4846
30878,3984,5591,3296,1627,9370,4324,7343,5026,1662,3926
30879,232,9329,6213,5652,8127,9933,349,1487,5885,5401
30880,9973,4599,7625,3355,8941,445,2519,4648,915,38
30881,7246,881,448,28,6859,6869,7507,609,3650,7663
30882,5283,3313,4630,9620,3806,7592,1745,980,5697,5781
30883,5782,3863,3851,2837,9314,3920,4164,7334,5173,9464
30884,9973,6524,7405,7767,5608,7288,3480,4395,1022,887
30885,2551,5596,7859,7892,8179,482,5558,4931,2280,1881
30886,1575,4527,1014,9049,7316,2799,2990,3301,407,2015
30887,1117,5187,6534,9008,4567,1055,3792,962,8717,5528
30888,2517,7521,9725,1380,7149,8190,5698,8793,3919,4797
30889,1485,5191,792,2459,3119,5194,4488,3893,8313,4594
30890,7471,9673,6137,7884,1025,4162,1646,168,7281,5992
30891,709,1345,2785,9752,4623,8393,1821,4619,4678,6106
30892,8290,1924,3939,1156,4169,965,7891,3332,5779,3729
30893,1903,8557,4271,2031,4642,8344,8963,6733,285,6447
30894,361,9742,7554,7277,3841,6569,9067,7584,4709,3022
30895,1800,8697,9976,8744,3674,4440,2335,5087,2656,8866
30896,1215,1280,5189,6335,7902,7083,7478,4190,6623,486
30897,7123,6025,5071,3458,6429,9094,4535,5501,2081,3991
30898,3387,7452,3816,2363,5965,2232,329,3134,8455,9599
30899,3067,6908,9478,5453,6958,1866,1039,793,8641,3857
30900,1397,3582,3394,4659,7205,8441,777,7881,4331,45
30901,7820,8549,9546,506,8342,1463,5766,6587,9508,2182
30902,2849,7031,1942,753,3674,210,5249,6754,2441,5612
30903,529,3014,6593,7498,9372,8592,6120,6462,1241,4006
30904,8002,9405,4546,1886,4258,7584,503,595,9210,8957
30905,4182,423,3442,1602,8807,2343,6168,7875,139,8128
30906,1960,515,4899,3882,9583,3516,1930,9634,1913,7472
30907,3760,2976,1669,5546,7745,3664,7319,1380,4094,5527
30908,5817,8738,5169,1641,2857,3900,7008,9665,5363,6982
30909,9910,1805,445,1334,7384,9144,5205,7442,5181,7495
30910,5201,5831,7283,3472,3763,2649,4908,9036,9391,8701
30911,4530,2152,431,5444,8552,2014,390,988,2303,9633
30912,2306,6122,4556,1895,3434,5760,1194,4028,1633,7245
30913,8719,1354,677,850,8053,3526,8352,406,4877,1088
30914,244,4126,6190,2500,4023,4766,3959,9665,443,5139
30915,8684,3057,564,4072,8500,4085,3909,9723,1152,4020
30916,9321,9236,5996,3507,2847,8251,1095,758,9438,7931
30917,7216,4352,9112,1854,6985,3027,8351,5577,4105,341
30918,9443,4408,3045,7096,8780,6046,7990,5313,2784,5890
30919,8424,9153,7164,5602,7267,2472,2250,6155,3122,1151
30920,6266,5279,8587,222,512,7628,6878,4325,4828,4402
30921,3354,6770,9606,4962,2716,5430,1324,9455,3964,4845
30922,7463,3523,1638,7909,7519,2363,2081,6505,2332,4046
30923,4058,1601,868,5221,5725,3252,8769,1715,5164,7701
30924,9395,6044,9845,3227,4795,848,1657,1824,898,8204
30925,2671,882,6655,5023,8555,2783,3876,623,3844,2533
30926,6064,2873,1958,3748,2192,492,3747,3547,8984,53
30927,2797,5692,2810,1652,7397,6184,4137,8449,4591,8393
30928,616,9424,1891,8715,2848,4552,6662,6861,9173,3764
30929,9159,4110,5401,1168,3842,894,887,9823,184,1869
30930,5459,1049,9871,1041,4276,6474,2499,1386,3497,7163
30931,4646,9037,2670,7711,1914,8263,5144,5329,876,1433
30932,8338,1915,7574,9677,6283,2745,937,627,5844,1753
30933,9554,3549,2354,2802,7030,6424,7777,3781,4322,4058
30934,4435,9984,7121,734,3818,4732,3069,695,3943,3395
30935,2178,6402,7576,3762,7045,1579,2784,4322,5269,8884
30936,8281,4970,2392,7788,735,7253,4252,7550,5445,6107
30937,5193,8838,9742,199,4207,5344,4078,7798,8503,6737
30938,2288,7740,9593,8352,2481,9785,949,9561,6499,3687
30939,8274,6311,1510,5626,4891,1441,7949,9119,9750,9025
30940,1044,9305,467,1828,3854,7255,7812,6931,5913,3410
30941,8989,7300,1042,3535,5383,1503,2703,1985,1194,7027
30942,1579,4838,7350,5008,7167,7897,7348,9399,4937,8214
30943,6059,2606,1246,7375,5412,7668,1193,221,2368,6104
30944,7464,5948,8708,1681,4395,4108,5795,3835,4395,2720
30945,9639,3739,9744,7388,6823,2462,5912,2369,349,4326
30946,5042,8425,7477,5814,1030,6299,6870,1238,3315,458
30947,7724,3976,8690,3098,3220,5190,364,1075,2497,4679
30948,8788,9131,5047,6626,8968,1271,9405,1543,6408,5512
30949,1757,6030,7131,5814,176,2428,8494,9658,9626,9580
30950,9629,46,5480,8545,1429,2221,2620,8155,4107,1030
30951,9930,1710,7151,4725,8536,5117,277,6935,5660,7861
30952,7028,6918,2666,7224,6174,7614,8460,8671,8090,1524
30953,7587,5916,9139,9127,5796,8314,561,3419,3273,5642
30954,6290,628,5146,4443,7854,1334,6160,2947,9518,4046
30955,419,5448,9162,8602,6362,7242,8315,2545,1870,8441
30956,6132,2201,9842,4588,4865,7053,8418,2609,5850,806
30957,7659,9546,7046,9450,7369,4116,551,1768,5374,5765
30958,5247,1529,2400,2834,9878,1678,5264,9806,8010,9462
30959,9394,4160,562,6069,5732,2258,4535,987,5192,4511
30960,6221,5357,8231,738,3295,6684,5854,2618,6746,142
30961,9092,9316,8985,3417,806,7563,6437,3693,7276,4057
30962,4320,8062,3430,7528,554,7478,9175,6567,5864,1954
30963,8056,7413,1777,7600,6336,6299,1717,3704,9802,9160
30964,8625,2383,5969,843,3809,9829,7511,8083,29,6248
30965,6742,7768,9632,1367,1796,6115,7944,123,4947,2417
30966,8647,5856,1669,7003,5587,2978,3599,3012,3478,4574
30967,4511,8887,1842,7170,1866,8685,4348,5879,1468,6535
30968,1499,8913,7660,6716,5823,9569,934,5852,8786,6977
30969,2240,4816,4501,2242,3665,542,2518,1893,7472,78
30970,680,3119,2103,6920,1355,2449,6564,5438,5061,583
30971,4227,6289,4649,9144,7130,7284,1530,637,1762,1352
30972,811,8530,4229,1563,8959,5004,130,3335,28,4081
30973,3045,3605,3504,8839,7597,1427,234,542,7948,1212
30974,6569,9308,3416,3192,3080,5352,107,2850,152,2155
30975,1963,2408,1745,3130,9107,8177,101,1932,4573,3920
30976,2742,4666,2527,7632,3196,3051,5749,8278,9305,4001
30977,4309,2116,7051,343,2054,4655,5629,7012,110,5675
30978,4973,5195,2952,3076,415,9293,9725,5574,2161,1803
30979,4040,3266,5857,4570,9027,1953,7905,4258,1149,6964
30980,6707,3520,1165,1037,5029,9655,5326,176,8139,7956
30981,4948,5457,3131,2801,6128,2655,3978,5168,6972,1252
30982,9589,343,3505,7632,413,2976,7576,509,1882,6751
30983,4651,9292,4285,5547,4401,1146,7772,9854,4834,7506
30984,2186,3366,2144,6087,8146,1501,8010,5064,5905,800
30985,1736,4410,97,4114,7837,2971,1628,6488,7386,7191
30986,8480,6617,9065,2173,8580,5724,7437,2705,3297,347
30987,1524,6920,5529,7422,1958,8023,86,5996,3554,8911
30988,5794,440,3104,5290,9583,3168,2134,1323,7679,5586
30989,497,1856,3924,3854,1610,9149,970,4430,7941,6772
30990,510,7242,9645,7885,9684,6279,8005,3066,5815,1877
30991,6914,8149,6003,6045,3533,3095,4285,5460,3875,4122
30992,8643,3711,9126,3902,8679,9821,4526,5370,4085,5639
30993,154,3520,3876,8097,8043,6714,5715,7477,7552,7884
30994,2374,2731,177,2487,2432,2561,554,4454,4659,717
30995,9982,5578,2623,8692,3343,6764,151,9994,8162,2443
30996,4220,7575,5791,9200,1448,1986,4200,1727,4590,271
30997,1511,5328,5097,37,4739,7353,6196,5679,5702,7340
30998,5095,3803,2654,2299,667,3147,3874,8543,8630,9624
30999,174,1350,2018,7950,5242,93,6434,8048,6732,9728
31000,4339,8831,9131,7934,3354,5714,546,3099,5829,9311
31001,1618,8013,7326,2160,3987,4508,5866,5148,5382,465
31002,4238,9744,3779,738,1385,4790,8887,5988,1789,4203
31003,4625,4091,4939,9618,5952,9549,1230,6156,3843,1132
31004,7471,1374,6950,3414,9206,4071,2853,3805,7554,7541
31005,6425,232,1724,5567,6764,5019,7483,776,9685,3395
31006,2503,1781,8145,4845,6735,5621,4540,6733,3144,7274
31007,2831,2284,4837,7024,5824,8729,487,1193,9099,6598
31008,5688,8948,3489,6754,5739,3816,2162,3967,3082,3810
31009,1955,4010,7514,7629,6778,9231,7458,7981,2443,4850
31010,3081,5993,3488,7063,5915,6193,6885,1764,3927,8153
31011,6608,2855,779,7030,6115,1033,1500,8626,863,3551
31012,6269,5203,8394,6164,5501,7725,8825,9412,4809,9436
31013,8907,8625,8504,8828,1362,7142,4025,732,7943,3247
31014,1958,5093,2092,3795,6269,6750,6663,6106,7947,3929
31015,8602,2061,6657,2889,9396,7093,5263,9904,9518,4017
31016,2592,2210,3290,4064,7219,6090,8333,2537,5552,2576
31017,4747,3680,4741,9991,9969,8944,2093,7841,8517,764
31018,4462,3718,3528,9945,6441,4686,3156,9158,5144,4842
31019,453,4183,3295,1811,6353,6324,4598,1145,2769,6345
31020,8908,6235,1702,4167,1159,6541,3496,1105,270,5617
31021,7446,8048,2755,6701,6906,244,9909,4436,1335,5790
31022,7070,8006,2893,2271,1545,3098,4463,3838,1598,3698
31023,6554,4089,6305,1396,1234,7714,5173,1404,4145,3339
31024,3449,3363,5796,961,4007,5592,7220,9414,161,82
31025,5664,1785,7719,70,567,2952,8217,7710,5448,7208
31026,2851,6235,5204,3057,9883,3572,3955,3853,7680,7041
31027,76,4959,4466,4281,6006,9567,728,117,2580,7002
31028,3493,157,4470,1633,3494,1209,1088,7321,3877,5811
31029,8250,509,7221,5421,4739,9690,520,3157,5451,557
31030,1223,4366,9771,9255,8645,4315,5880,736,9739,9396
31031,9572,3720,6984,7577,510,2214,4178,6079,1466,7724
31032,7023,6910,2823,806,6271,266,3476,7909,8516,1098
31033,7654,7599,593,6715,1321,722,1236,3119,9554,1324
31034,4259,5402,2098,6370,6309,3233,7343,4171,3180,3209
31035,387,826,6367,9041,484,1081,5552,9729,2109,9035
31036,515,3785,8273,5683,2705,5713,867,448,6975,5220
31037,6748,9505,6359,510,8034,7815,1213,44,8512,4207
31038,4055,8112,5699,4808,9836,5364,7329,5368,8410,2255
31039,2824,5495,2199,7927,850,6545,6392,2657,5821,5317
31040,1732,6844,3502,9769,3980,4542,3946,5080,3283,5326
31041,2847,8388,195,1123,5381,3751,7096,8953,8078,9157
31042,8259,13,2056,8084,9713,9726,3823,3114,2822,8751
31043,948,8415,9178,2263,2783,605,5903,4705,2678,8877
31044,2848,8460,2667,5381,7924,8172,8180,3265,8429,391
31045,4779,6143,3186,3875,974,7378,9786,3560,6672,5983
31046,9465,5708,277,3082,2609,8058,2878,7349,7235,3378
31047,8410,5737,2897,6470,8264,2401,6852,671,2271,5149
31048,9829,3833,1621,4888,9785,1472,4568,5464,5350,7619
31049,9042,1999,1268,5400,323,8005,7385,5588,613,3599
31050,865,5118,8184,7426,1961,449,6736,3094,9237,3478
31051,3649,5422,1121,155,1638,6383,2724,6457,6424,5101
31052,5769,5425,6207,6931,2611,3407,174,2848,8566,7804
31053,1419,1109,1786,423,4590,9242,1776,3459,414,332
31054,3811,4598,2718,670,5732,4542,7066,1314,1058,831
31055,2594,4800,3316,913,2219,4534,2472,2869,2574,6701
31056,7233,9609,9937,708,3226,7181,5482,9591,8202,1845
31057,5043,9851,3654,8835,3258,405,5818,4757,4403,2625
31058,7034,5290,7241,9039,2118,1013,2837,5852,8707,3405
31059,460,2394,442,6749,5046,5387,6130,6670,6422,6227
31060,9539,5146,1934,558,4863,1067,7042,1413,690,64
31061,1349,9855,7889,6920,1129,8298,9938,3943,5029,1610
31062,586,1861,9450,5839,614,4084,5597,4825,3752,7918
31063,5435,7154,2375,7771,9496,9611,5807,9588,4854,6396
31064,1268,9550,5175,9163,2552,8966,7426,4977,5435,1743
31065,7173,5128,2501,4315,2384,6299,1391,753,7582,9267
31066,3172,5612,8045,6990,7751,7451,719,5486,4978,5975
31067,7619,2496,4141,2481,270,9942,3727,1016,3768,7370
31068,2046,2525,4764,2291,5239,5914,4728,8219,1412,1722
31069,6671,1336,1252,795,7810,374,9506,6692,2350,6329
31070,4636,4769,3577,7461,6627,898,1094,9312,7436,3007
31071,7645,1430,6090,6359,4071,8628,583,7927,319,5494
31072,8933,5076,918,9861,3014,3119,5952,8419,626,2694
31073,6,3469,4683,7604,3996,273,8971,4725,2534,9662
31074,524,4304,7194,9469,6727,473,8027,7863,4752,1257
31075,7840,739,1285,5289,7450,480,4400,129,3946,4573
31076,1843,6451,9245,3002,2220,9261,3415,4562,3444,7493
31077,4011,9760,8087,9864,5799,1142,6737,6353,9044,3601
31078,1222,3631,7391,5654,7233,9964,4535,5819,1378,8793
31079,1830,4883,4088,7461,5578,5060,7948,6007,5897,8103
31080,2107,7334,3317,5525,6190,2333,3842,5658,237,8364
31081,4094,9885,4164,9390,3611,5776,9205,9081,2445,8093
31082,8906,7663,1378,7160,9872,3484,1908,713,9755,9178
31083,2861,2934,4543,7461,1561,5283,1343,8640,7888,9344
31084,70,6707,7454,1142,9485,5946,2706,2754,6527,6388
31085,468,9825,4148,5430,2031,162,2983,3354,361,4774
31086,8520,1560,6723,8685,4346,5235,1422,3320,5462,1778
31087,3785,3187,4679,3787,2224,1615,196,4974,4958,928
31088,7666,7594,5879,9502,7285,3016,1083,6797,1342,733
31089,4459,7493,6824,3221,2275,8691,6067,5438,6639,7742
31090,4386,3,1606,7812,1932,6917,6235,2186,8882,1966
31091,3704,8337,4293,7028,8879,458,2079,4354,7147,341
31092,7728,2694,2733,2518,9339,6562,6284,1139,4877,706
31093,7024,9231,460,5723,2011,2885,4927,2108,5227,7193
31094,2299,1201,1096,4767,9751,145,9030,7494,155,2611
31095,6468,8210,1289,2794,5737,6516,3551,2966,8315,714
31096,8242,1665,7216,4474,8651,438,3798,1331,5377,6356
31097,1661,2381,8576,2950,6679,1906,9032,7558,6891,6805
31098,2088,5100,8224,2713,5714,780,2638,9999,439,5230
31099,6665,407,7481,5417,7282,7455,4389,6264,7495,1077
31100,6288,3793,7509,332,9710,2640,3009,508,264,4649
31101,9083,7580,5597,6449,4475,718,9681,5241,8412,5621
31102,9208,8385,7263,8824,122,5713,435,4106,298,8715
31103,2462,8247,2070,5052,8417,4984,591,5172,1544,6554
31104,1335,2526,6900,9248,8875,8355,8401,1307,465,8599
31105,3652,7119,5371,6199,5727,3813,1596,2533,9015,4105
31106,8976,7068,8919,9056,6781,2565,5669,7655,3449,733
31107,9369,3361,8165,6838,9059,3667,2595,8429,3653,5877
31108,6214,9088,6007,3592,6558,7063,3429,6600,3553,6755
31109,4412,9273,3637,1607,2812,1092,4545,390,609,708
31110,5244,410,1592,9791,5525,5854,9073,1592,2246,4110
31111,9550,9294,5736,1320,5947,898,7378,1553,1419,2231
31112,2936,2776,7581,8385,3885,9264,1118,5066,8742,4107
31113,6847,5148,6392,1944,8619,9308,590,665,8076,8621
31114,3755,7618,9938,4316,7472,7127,91,720,7495,4933
31115,543,9478,6724,6225,2855,9408,1309,9220,229,4176
31116,6877,3375,1390,8705,9887,7297,7461,7104,8859,1637
31117,3168,9276,4577,1983,5016,6409,3132,779,6857,2314
31118,3462,4707,7497,9631,1328,99,465,7769,904,1045
31119,7304,3621,2257,520,5564,2717,7839,4248,9190,9637
31120,699,3934,4762,1898,5908,7852,2507,6807,5427,6027
31121,914,6431,8848,6011,7746,8898,8296,3193,1947,2178
31122,227,4205,1986,5599,9840,5261,847,248,8506,6820
31123,7926,9537,1803,7693,3382,8469,1919,3569,6802,6215
31124,3186,1156,9641,4646,1934,1487,2401,2058,2163,5387
31125,3100,7811,5192,2038,7474,2821,6163,9927,7816,4572
31126,2717,31,4991,8336,3299,6379,4992,1368,3628,2737
31127,5605,7273,7059,7260,6899,9584,6457,4353,7426,8759
31128,3213,9488,7331,9638,7322,1343,6403,334,3407,9703
31129,6045,6230,2927,3465,1962,3527,9229,8844,8878,6319
31130,293,2850,7353,271,1393,1745,3230,6348,3866,2939
31131,5780,1030,2681,7905,2403,4688,5757,2246,8120,7804
31132,2712,5384,4913,8388,3118,351,5056,9350,2574,3654
31133,9668,2539,9257,2233,2895,8115,6344,8129,348,1861
31134,8954,7952,6506,8777,3623,781,642,1159,4725,4030
31135,8662,1814,7580,3338,570,7892,8689,4428,6230,499
31136,2790,7859,604,1314,9318,733,7425,6282,3615,2053
31137,2148,2107,1198,7138,8700,7532,2736,198,6672,3499
31138,2095,4666,3039,1310,5475,4327,322,8843,9553,3317
31139,9246,6254,530,1481,1912,954,177,4810,3429,2457
31140,7507,615,5889,4019,9193,1518,8602,327,2726,235
31141,8297,6565,6376,5484,44,1189,2690,6368,226,9219
31142,1780,6316,4139,1905,1052,9533,1489,2276,8714,7123
31143,7924,4510,8819,719,3348,7638,7875,2690,9954,388
31144,1254,6771,9303,2714,5405,6273,5807,8423,7554,4476
31145,6812,6686,750,2941,6086,3119,212,9466,365,4763
31146,6204,6676,9606,1937,1043,6840,5400,3986,8708,4228
31147,9486,3645,9418,5080,9802,3667,436,372,5102,4096
31148,9694,7680,6399,7497,7109,6935,5002,6677,649,1818
31149,8698,9385,4642,8545,3403,9487,5192,7820,5525,3080
31150,8398,9051,6813,2994,8800,9327,8938,8901,9602,8443
31151,7714,5677,2041,3882,9827,1308,9780,2838,3257,6991
31152,6292,9249,2960,6673,6733,9281,7156,1306,8422,6125
31153,155,9824,6038,3081,1138,1197,3561,6474,8118,4560
31154,954,3992,9802,1340,6216,4424,1014,3636,7547,1829
31155,6264,1271,2767,8014,6698,5284,6947,256,8173,7091
31156,1182,7807,417,6459,1740,2355,3612,7187,8593,2705
31157,9935,7927,132,7833,7656,418,1137,928,8974,4719
31158,49,8618,4572,5347,6511,3871,7769,8114,7413,3189
31159,6625,1841,8114,4993,1446,4909,9611,375,833,2479
31160,9664,8456,7833,7672,5757,9671,4949,3950,707,6071
31161,2824,7307,5963,214,9894,5712,3346,6498,3798,8184
31162,8296,2821,1235,462,1952,9721,575,8077,1573,2193
31163,6590,8796,8376,6836,1407,6421,4894,8,1077,6353
31164,7220,3858,5382,2786,6825,5837,4627,5219,8943,2266
31165,7169,9515,3519,827,4886,4000,6515,2200,4527,2451
31166,4878,6275,7346,5908,3715,2675,2927,9895,745,8731
31167,7482,3046,7328,8752,3950,5398,4805,543,1196,8566
31168,5689,4955,1421,2808,4248,7478,4902,1752,804,9839
31169,7134,3618,5125,853,9429,9432,3909,9122,8454,5146
31170,336,6751,9578,9,64,3418,3069,6782,3470,250
31171,3299,3279,6874,5200,9755,6625,8750,5422,7223,6823
31172,8068,4223,9724,9399,7609,4565,2339,8398,7798,4036
31173,3356,6467,9581,2903,5295,4794,8684,1976,4757,7430
31174,1421,9585,306,1421,6037,1714,8751,2644,7670,3823
31175,4511,8490,8413,9867,4574,9525,1702,1253,5580,291
31176,2819,1982,4547,9016,1971,9198,2248,3248,1160,9928
31177,7158,415,4052,1668,4342,7788,2719,2489,101,5057
31178,9462,5276,9810,918,6193,4888,9464,7480,520,6200
31179,9660,9675,4790,4816,7389,1027,638,5283,708,1906
31180,9824,9873,7671,5212,663,7480,4455,3502,2837,3963
31181,2318,4216,7680,1824,6623,2587,3051,7835,2665,1576
31182,1000,2190,2666,7188,7946,1456,5542,4232,4525,124
31183,8208,9912,7995,112,6605,5560,8840,6198,7389,7851
31184,303,1134,1495,1940,8269,6701,862,2543,8194,9508
31185,9273,8642,3128,1927,1501,2843,9546,5951,514,7670
31186,1389,9191,8402,8884,4757,8241,4753,883,2338,2829
31187,2723,5425,277,8969,6898,8419,5036,1959,5705,98
31188,379,8723,219,100,1457,2878,5599,1299,5823,4172
31189,2732,7852,1871,2366,3844,7248,3711,4537,3546,3469
31190,5932,7557,5774,6620,4604,6754,7026,4615,9901,4127
31191,1483,6745,2392,2940,7497,5615,1999,2670,2397,2974
31192,239,5381,9931,709,2583,9006,3806,9681,7324,6115
31193,5829,1177,1841,6892,4355,3988,6964,8988,2215,8605
31194,5267,1295,802,9021,7342,7682,6995,221,6682,5057
31195,3277,5761,9123,3964,1248,8013,6140,4419,5541,6622
31196,6236,462,6445,4336,8239,7467,7197,7615,9678,4233
31197,6947,8979,6215,9473,5012,5086,5195,4461,1182,6368
31198,8453,8962,3093,260,4999,7124,9224,2774,6092,3150
31199,3630,404,3709,6610,3693,3046,8720,4204,92,9190
31200,8680,8939,7020,9970,6667,5000,1460,1899,3478,491
31201,865,720,9979,6335,5390,8387,263,1590,278,7258
31202,7810,7243,4086,9997,4491,8799,7514,7196,469,8163
31203,3148,1971,2106,6845,5816,7102,320,6894,1939,6278
31204,6499,8498,9186,1241,7489,8987,7815,1768,3751,5472
31205,3168,6231,3840,9305,6631,3255,4456,6229,3311,7725
31206,5911,6480,2993,5474,7060,7236,8352,8662,4251,3044
31207,7232,6412,6585,2232,2532,4617,5997,6241,4159,9840
31208,4157,8402,5197,8860,7162,6166,7615,2440,9746,9381
31209,2519,3422,5679,841,8309,9996,693,2343,2240,5488
31210,6537,5078,1499,746,6929,5982,1538,1763,7398,3532
31211,2375,9819,4555,1052,2618,148,3370,7662,4457,1480
31212,9277,7066,554,7021,4420,9739,8546,9424,1996,6077
31213,3684,8472,1032,2204,7947,4379,1436,248,8831,7087
31214,9629,392,7634,3485,8885,177,2606,9937,9210,2816
31215,5305,1715,9453,9784,2233,8247,6035,4293,7435,3338
31216,3388,1721,2275,7343,1417,4403,5322,7179,4482,1277
