,x1,x2,y1,y2
22156,842,43381,76826,93780
22157,2530,71320,37820,12201
22158,14122,78469,42009,16941
22159,26764,24290,48000,33260
22160,24212,36844,94408,31246
22161,54244,95428,68882,96838
22162,63831,56171,69361,27455
22163,35176,9261,34096,16742
22164,16796,38519,56440,80193
22165,63307,14396,57183,180
22166,67618,6886,3859,11718
22167,29460,7110,36709,4960
22168,48303,76416,63306,43889
22169,4774,14674,40933,89370
22170,80311,53695,46032,69633
22171,56997,22698,27111,6334
22172,40446,23170,18060,33157
22173,87208,8071,35810,83704
22174,59807,22308,15969,96700
22175,11038,25033,24135,60300
22176,65953,45808,54924,82261
22177,58457,80529,7072,91557
22178,56395,67767,49396,61149
22179,41351,22458,24042,63843
22180,66950,23944,27233,526
22181,5005,10673,276,98651
22182,27911,63646,87407,54457
22183,84485,71767,37019,80366
22184,43845,28127,53318,58752
22185,118,1545,4364,40431
22186,46260,60764,56248,20341
22187,27575,84314,73920,96381
22188,40862,95029,21675,63253
22189,55459,37702,8589,62105
22190,56255,33752,10188,90121
22191,67164,98760,20428,54536
22192,28418,50547,56161,71426
22193,61070,44957,79969,62332
22194,37521,43123,23246,89559
22195,86831,66703,5101,93281
22196,74516,60515,22391,13298
22197,7772,28611,60609,7342
22198,20286,17546,17929,44068
22199,40150,65486,37248,84328
22200,32518,1465,70071,35971
22201,78656,47526,8352,40155
22202,18207,98105,47941,25894
22203,66147,93158,37200,45707
22204,41564,38102,83347,84152
22205,97825,86448,91969,6225
22206,84524,23514,94116,74275
22207,63118,45861,86139,62832
22208,26945,43569,88579,69707
22209,75033,928,90147,16504
22210,25185,27206,58550,56264
22211,55474,19586,6760,93219
22212,39327,29143,41705,81114
22213,69717,53004,59188,23553
22214,32761,37311,62540,2752
22215,12339,45570,54712,3180
22216,42422,84602,14395,67706
22217,46523,68280,95593,50051
22218,73401,69105,92485,70611
22219,71105,55728,69257,85945
22220,53587,37744,39359,5306
22221,72645,45001,41661,49241
22222,8717,63223,16645,42668
22223,17289,10181,89506,69425
22224,70259,59864,85461,96013
22225,64919,64598,37815,49476
22226,41313,93194,92708,27745
22227,15386,2473,58638,86369
22228,15992,68265,61390,52745
22229,60037,249,57841,72881
22230,62359,81412,58364,4484
22231,21070,94784,95263,7745
22232,23994,77868,13215,79456
22233,15552,62310,9056,89893
22234,92363,59569,12135,15374
22235,22763,58448,19153,22205
22236,40630,91146,58807,61803
22237,62997,41522,15495,60196
22238,71535,60418,1678,93639
22239,49187,55439,92691,9087
22240,52321,26445,73437,73336
22241,484,58365,35707,61947
22242,34320,70894,74139,98365
22243,26493,58795,20615,16277
22244,34750,33428,13740,52720
22245,80386,95338,57390,29490
22246,33087,58560,86088,23707
22247,6516,8673,56285,45721
22248,35102,30235,68295,85090
22249,62878,74875,19647,75123
22250,37295,77558,93138,19105
22251,32685,95782,94225,27732
22252,88906,51499,88359,36290
22253,66883,58494,50114,83885
22254,22968,58185,76343,33185
22255,71913,68028,54474,50477
22256,74849,71536,91557,47102
22257,21295,82392,87850,76528
22258,65724,97035,72912,516
22259,47703,30934,25580,98236
22260,76155,74759,44937,65740
22261,62258,52897,79731,29035
22262,21000,97225,51808,34091
22263,53227,78457,39535,52640
22264,62341,87600,17182,12832
22265,12905,45745,74830,23165
22266,93520,28692,18648,90139
22267,4230,7561,62249,8205
22268,33003,81234,41431,12159
22269,39089,50465,71468,23156
22270,38767,57393,51740,55721
22271,1784,39230,67172,78395
22272,46818,72122,19655,81506
22273,72843,8566,70198,33290
22274,39147,64644,32844,83995
22275,19649,94311,71086,86634
22276,81634,96100,13811,21794
22277,39879,76381,85535,5062
22278,96935,23007,39426,99681
22279,42972,61454,85845,71752
22280,80735,6122,83644,78461
22281,76116,13834,28021,64348
22282,65065,87554,85161,59563
22283,6843,52247,96633,58205
22284,11910,25138,61870,22334
22285,61889,29467,9762,13869
22286,31406,67246,11506,30549
22287,23777,50667,11143,85275
22288,10075,13418,36338,41204
22289,99267,51313,23477,63088
22290,82206,9724,94464,93910
22291,26089,16701,32855,61891
22292,89502,6654,61581,95493
22293,13389,79468,45658,23074
22294,46737,59031,95448,41410
22295,8989,85947,73292,45644
22296,87190,47460,10746,47845
22297,86685,35424,62417,99913
22298,21901,53605,47217,8194
22299,9112,26654,19712,67435
22300,54509,38186,25786,92576
22301,97057,92341,91298,8395
22302,20213,89912,78875,80192
22303,21136,55996,40530,89838
22304,81402,73127,29800,60884
22305,45098,18511,69215,76570
22306,52060,96848,23023,59004
22307,87071,58243,83344,22624
22308,20852,59612,28990,2511
22309,10015,30424,77561,81544
22310,42908,24181,1901,40410
22311,89198,79002,7617,68992
22312,77613,25108,58332,91764
22313,3008,17120,59364,56760
22314,15435,49964,95267,89209
22315,54979,58281,37894,14753
22316,55661,68529,94313,66835
22317,80560,24950,77448,90330
22318,59757,52548,10482,50531
22319,14356,51361,2515,58968
22320,53403,56609,22432,81881
22321,90522,20064,22268,605
22322,70160,67011,93511,51970
22323,45758,88204,55058,65482
22324,27572,5480,9107,19998
22325,93430,30700,56583,73472
22326,6019,91045,60076,37296
22327,15853,70719,80356,31522
22328,24841,37401,93063,26367
22329,80068,55087,53900,69035
22330,71032,59724,73343,55698
22331,87011,68083,55654,13243
22332,14261,60308,3284,20991
22333,63796,34933,7114,14056
22334,70134,71488,49361,69420
22335,69310,49366,35147,84373
22336,21877,2255,39901,61871
22337,96341,25310,49850,58387
22338,49008,67906,88044,49227
22339,6139,52655,88136,98472
22340,21533,75346,75603,78473
22341,99733,15905,6944,87232
22342,27224,58189,51935,7397
22343,72221,36980,45620,55410
22344,60844,49292,93529,73954
22345,40466,93632,99999,51125
22346,97163,87164,36210,21483
22347,35281,95795,11547,94718
22348,48585,34195,28396,32565
22349,31061,39500,26215,75795
22350,35178,58039,57862,30480
22351,79219,70371,35530,17537
22352,71858,80484,66306,8110
22353,33071,71132,67402,89651
22354,1687,78955,54824,91307
22355,13056,60701,77162,13074
22356,30096,26566,46545,91076
22357,29175,38447,69631,45169
22358,64992,67176,47934,72727
22359,82449,49290,91273,4674
22360,89161,10741,69176,84952
22361,64102,75108,27944,17839
22362,71380,36930,2125,94243
22363,41993,31829,96711,10047
22364,21784,32611,68919,15261
22365,40268,36530,48359,3783
22366,852,5974,97934,72380
22367,87296,16729,18172,2647
22368,95059,6923,40402,15693
22369,99932,83710,72447,54255
22370,80298,89598,1731,64304
22371,52280,4894,57140,77337
22372,46356,10612,72116,54969
22373,31123,35815,29201,14345
22374,32768,41114,18182,21165
22375,79383,36045,11854,78382
22376,4867,32392,25525,16909
22377,83689,78062,25421,86194
22378,56471,79940,20155,84895
22379,76674,59930,52334,90344
22380,55195,3235,67743,37866
22381,74495,15328,61154,67231
22382,66277,37616,69137,92992
22383,68499,80513,28319,6996
22384,16002,31269,42816,46922
22385,92137,40034,72353,23974
22386,30788,75586,34757,82509
22387,20378,70432,8103,47423
22388,67271,51114,2947,1912
22389,86352,59246,39801,60889
22390,43270,59925,14054,60288
22391,44277,76156,93097,85985
22392,7862,29762,50443,99887
22393,9619,13851,86612,10258
22394,9959,34799,10113,70968
22395,34307,30741,82622,89843
22396,58404,32717,67031,36166
22397,35840,59610,75978,31446
22398,76381,88199,20433,4410
22399,71514,66677,58462,90056
22400,99874,92239,50218,38493
22401,52521,48493,35773,59898
22402,97658,10646,98716,29657
22403,8639,98581,14112,87758
22404,80468,61697,2873,79221
22405,74004,98578,36197,91080
22406,72042,20075,9717,26287
22407,36081,7516,48335,11202
22408,64012,98535,8161,81985
22409,75091,45923,23754,30031
22410,29103,18351,30909,81982
22411,93716,89567,18363,6585
22412,43976,33431,21641,30263
22413,69317,85909,65583,41160
22414,46376,37503,40831,94783
22415,64518,35154,62320,70749
22416,24840,30047,867,7118
22417,10387,62710,86535,99654
22418,5442,18635,54057,65949
22419,68778,22918,5866,48941
22420,7875,2493,75963,81413
22421,44548,10641,62080,13703
22422,84992,73434,52494,71814
22423,40318,96246,95648,11653
22424,21369,16258,3457,36800
22425,85556,25833,82019,46341
22426,23031,8043,15630,23676
22427,76205,44292,8667,71504
22428,55390,23211,53103,5795
22429,14861,50639,34173,559
22430,79809,69897,44609,75759
22431,67835,58302,9864,95157
22432,97555,52996,47222,55737
22433,60139,60834,29068,24828
22434,88596,51772,36124,51558
22435,73640,25181,65091,69863
22436,9195,71212,52899,62012
22437,75667,61071,76620,3123
22438,99669,6734,17178,92667
22439,12141,19313,6239,4561
22440,5416,72057,50364,56313
22441,44781,94584,94935,28565
22442,99978,57049,62161,76297
22443,46147,14540,11043,55939
22444,69380,12450,6692,12340
22445,63656,99790,42284,58642
22446,37198,16543,11499,78891
22447,49425,75391,76373,63382
22448,96071,93178,80811,28215
22449,61747,40951,3082,82161
22450,24239,72624,63808,35235
22451,40948,24457,51486,95981
22452,99920,2612,42454,49598
22453,61822,27496,45648,52677
22454,83593,57308,90882,80419
22455,26786,56511,58739,71657
22456,45823,10512,67913,46079
22457,65334,44030,96449,16328
22458,68745,69630,90440,30233
22459,47681,57534,51275,46645
22460,58184,96449,44006,66479
22461,42966,51846,85381,73657
22462,93655,99150,11484,11826
22463,47743,36022,69858,67820
22464,35533,98037,42431,77796
22465,39455,11254,22448,3453
22466,39534,55288,34446,75528
22467,20808,88145,28642,71362
22468,89874,26881,61109,96896
22469,26414,79490,44788,19010
22470,26170,39508,43988,31255
22471,84190,12974,80253,50351
22472,74970,48955,803,62503
22473,28540,92889,20079,45708
22474,58912,41228,40312,79136
22475,1460,34661,54415,82671
22476,6186,70382,2565,61600
22477,7320,69927,39852,17263
22478,54781,69568,18743,25946
22479,92168,2537,20322,27302
22480,59000,23420,18262,87842
22481,79783,47482,39124,35958
22482,80548,93931,87177,67409
22483,11759,32739,1927,43041
22484,80428,66278,39650,44879
22485,6692,91686,58172,74076
22486,83371,72429,53914,39615
22487,87530,22370,33466,97103
22488,56467,16699,17900,5949
22489,68699,75421,9092,57873
22490,29271,60232,45062,35985
22491,51665,5111,29229,55237
22492,19213,16776,95640,66530
22493,79849,60140,68657,27560
22494,1621,15128,26186,5740
22495,6859,87379,82956,93770
22496,59617,34952,2480,70917
22497,7733,20888,21690,10184
22498,63003,46179,57164,9760
22499,27954,46153,65792,61766
22500,53580,18079,95154,91071
22501,29790,69323,38928,87963
22502,43605,67081,44317,10335
22503,93425,18387,96760,84368
22504,84503,37479,71105,68595
22505,32736,29166,77673,12743
22506,9465,97067,40292,58818
22507,30311,68856,40796,58472
22508,80140,61681,70178,21873
22509,4824,95376,86799,13911
22510,35336,21399,81899,26338
22511,10503,14938,31782,86226
22512,24883,56695,80078,45267
22513,4663,40452,48804,61171
22514,21653,18750,60156,42611
22515,18648,92238,27061,31665
22516,91846,45550,60990,90433
22517,14260,549,40246,97947
22518,15715,35827,6305,61932
22519,32114,31471,3881,29409
22520,29140,33639,62742,79041
22521,820,69049,81401,13364
22522,55711,41591,99518,16524
22523,87637,82328,13888,5729
22524,45063,67407,47427,58867
22525,46022,38090,20167,96578
22526,97213,39697,84409,23729
22527,95076,47523,9417,88400
22528,56307,61790,44654,17756
22529,15202,6887,6972,5840
22530,39883,85102,62786,72166
22531,78521,41202,49346,77006
22532,37012,22926,99408,15208
22533,18103,25633,73621,58837
22534,91500,54153,41224,19770
22535,67557,42336,62861,15602
22536,23267,35263,37221,39769
22537,9104,92370,34206,35725
22538,8699,94165,84344,56473
22539,89826,27889,88630,96180
22540,22163,93890,64692,75012
22541,9330,39887,9634,60888
22542,38143,15039,27164,22194
22543,4657,35718,41356,19649
22544,49231,58251,96621,80750
22545,23021,17310,77130,96633
22546,50916,49812,82276,99632
22547,75933,26995,1489,93801
22548,55635,42806,58969,49852
22549,63600,16906,42647,59886
22550,54850,12229,27537,70890
22551,65716,74075,90982,6950
22552,49104,65426,38382,43336
22553,94062,3056,37040,31402
22554,82203,3570,96322,16922
22555,50567,22630,47543,70772
22556,30402,44450,63978,46961
22557,51236,88834,35703,31822
22558,98656,90207,98130,21087
22559,18987,49499,62092,15900
22560,87690,15850,85014,84660
22561,39446,86924,741,56572
22562,82691,53725,13291,95328
22563,31999,90765,28112,96371
22564,47983,33578,55323,15453
22565,2476,17072,31900,283
22566,50176,58094,24757,62043
22567,93582,81339,76135,21580
22568,58460,95396,57969,74179
22569,60395,62497,84154,71432
22570,70653,82199,83808,44421
22571,63570,94902,31626,34180
22572,29212,57267,5644,54749
22573,42819,11223,31008,46922
22574,81232,99206,46154,51006
22575,44375,68657,82718,26133
22576,77908,26322,34760,70081
22577,5112,87113,75350,94042
22578,92902,238,480,67229
22579,97982,1345,28636,99285
22580,74137,33833,5209,39901
22581,85006,77096,39000,14966
22582,62166,25964,67258,51346
22583,93253,64053,19766,15210
22584,42925,91312,35056,32214
22585,9900,32251,80536,40065
22586,45828,41135,67947,60721
22587,53752,32970,14489,20107
22588,83083,85660,67898,33033
22589,81987,73209,26740,87441
22590,48918,49631,16075,99986
22591,22284,38339,42582,26535
22592,54507,25779,46259,94498
22593,5173,47254,52159,78845
22594,97454,55472,22784,85971
22595,53810,42880,49855,54226
22596,54796,35891,63144,67688
22597,26267,38316,55602,55159
22598,66353,59192,10371,53455
22599,69590,38042,12718,50800
22600,13577,8451,48272,69150
22601,82752,21307,18780,91058
22602,11566,76090,49769,53819
22603,39999,55527,97181,19644
22604,56821,51547,6834,40114
22605,52257,83873,15383,75428
22606,42261,15802,19809,36713
22607,20532,11225,1972,86459
22608,62989,47777,27354,1496
22609,37843,9967,88586,60272
22610,83247,45599,20453,57744
22611,29804,70390,61195,97102
22612,64046,17913,94263,39224
22613,84809,76059,72561,17442
22614,64150,70319,66819,49749
22615,9510,7716,92124,80242
22616,33737,68577,44863,79716
22617,79019,82892,77713,70244
22618,87227,99330,89932,16646
22619,70874,81186,55341,82575
22620,19588,64612,92356,42265
22621,63778,55481,10275,87783
22622,67103,13277,71063,67596
22623,59605,72492,30536,89256
22624,31850,335,37204,3914
22625,48990,43972,94434,30972
22626,85557,34674,99094,62998
22627,29953,2992,69002,47114
22628,14677,38412,70337,37237
22629,69457,74327,92953,69688
22630,95329,29065,40220,12606
22631,42544,90326,22090,54908
22632,97184,5730,76726,40560
22633,29146,38169,33019,12638
22634,28293,9139,60929,96064
22635,62070,35906,73831,85477
22636,32717,11868,65551,24888
22637,43037,92281,72723,83566
22638,51683,61920,10874,39958
22639,54492,56256,42972,28833
22640,22291,50683,27668,80789
22641,32440,41251,82340,2228
22642,24421,82632,6441,24662
22643,97068,90686,72319,35707
22644,44752,3668,38699,15159
22645,2341,4488,27430,93596
22646,52580,76789,22679,64629
22647,47481,82874,54015,48565
22648,64666,27417,99682,6523
22649,54111,92545,65067,83173
22650,54913,30404,86606,32024
22651,77234,38544,59206,29264
22652,33045,7968,58845,19197
22653,37897,61824,76234,58659
22654,42822,23786,9752,77882
22655,81308,14386,44739,46664
22656,76418,63863,47607,48378
22657,11989,94364,42257,75003
22658,14493,30742,17216,62453
22659,27093,13060,91391,89014
22660,66768,93541,19328,53466
22661,80490,18034,86330,6589
22662,89879,79515,8609,91918
22663,8435,51895,10963,42425
22664,51734,75695,82415,13134
22665,30483,76483,65709,72904
22666,88456,51237,32865,26873
22667,87490,28560,71679,90442
22668,92100,28637,44800,43583
22669,30333,10414,58185,18946
22670,33688,58424,710,33388
22671,35068,52670,57194,98367
22672,75931,87848,9527,42213
22673,6962,20068,37474,34981
22674,45528,25623,46647,96943
22675,303,53029,66942,48923
22676,86070,66476,33547,15269
22677,41102,94717,3138,74494
22678,48603,90773,70648,54793
22679,24895,46968,94654,75397
22680,42760,19046,64291,51269
22681,46603,46137,64910,26944
22682,29675,65295,74946,87016
22683,1919,30796,93542,80504
22684,5879,68266,82873,7504
22685,41842,6074,54880,8882
22686,29844,20262,32728,91263
22687,52827,22951,32514,19770
22688,16636,11910,1546,28023
22689,60621,58274,52300,90050
22690,11430,6914,31410,75968
22691,88786,48641,33797,54846
22692,90172,84439,63518,3454
22693,46103,20025,58923,71286
22694,25368,2924,59065,31825
22695,76066,49514,40988,6231
22696,27069,89736,60291,17162
22697,95607,61861,47417,69878
22698,46055,93782,32999,87637
22699,64892,94178,45926,14627
22700,21633,25712,69266,90789
22701,53588,50260,36684,22667
22702,55713,25858,5373,34706
22703,98127,34299,68601,31677
22704,93844,16274,19613,96045
22705,2868,56647,74748,28897
22706,50665,5431,43203,59231
22707,28858,56567,64866,72791
22708,21530,17330,17036,44765
22709,96308,87569,69368,14430
22710,5690,30995,2519,46100
22711,18077,68971,67608,73014
22712,71299,79404,48335,79661
22713,97479,67853,30319,67390
22714,11400,54991,22174,88624
22715,43973,91490,59526,9241
22716,19132,1264,6258,82973
22717,79957,67087,89126,70086
22718,24703,24825,91467,26052
22719,65597,47696,79919,44381
22720,89523,36509,72612,18645
22721,14213,30821,63332,23694
22722,5558,732,83392,32225
22723,45021,74853,86840,61640
22724,3069,18653,95397,68764
22725,52839,70212,25570,35299
22726,62456,85937,59685,63569
22727,34342,53941,54860,11101
22728,95104,46527,94848,36106
22729,74828,15677,59327,28727
22730,8433,63236,71087,14221
22731,92585,27878,22556,82569
22732,74408,9123,15781,84810
22733,66926,46177,25465,76173
22734,56383,79679,97618,26878
22735,51354,7390,96776,2557
22736,24324,14033,92448,20441
22737,5178,16789,62427,15832
22738,43291,13834,27754,55285
22739,94434,24066,21205,25000
22740,85678,1695,89484,83582
22741,20289,77486,5521,14376
22742,57241,13503,93506,64997
22743,85440,48772,86475,81232
22744,60898,19020,422,84593
22745,34578,46715,65584,20919
22746,19940,35420,73379,84118
22747,97407,2952,78763,82093
22748,96852,26345,75876,10250
22749,9825,90335,4736,96697
22750,35028,98288,50829,43066
22751,39965,64884,95194,51470
22752,93556,24756,94187,47632
22753,76208,8322,64138,51904
22754,68194,94600,37445,98560
22755,30307,79491,60460,74219
22756,65553,53982,56865,15340
22757,36780,59572,77523,39601
22758,58608,1210,93343,17342
22759,76981,91764,94822,11066
22760,58182,18190,20421,55770
22761,15540,82143,78951,38936
22762,54730,56391,23770,88600
22763,18205,78925,7969,13098
22764,21258,8166,90509,9299
22765,66841,25953,96319,47616
22766,19455,42794,59347,45686
22767,23083,64801,85307,90376
22768,95672,40761,45172,5800
22769,86884,49025,94577,46871
22770,35662,71564,53654,50537
22771,93263,97768,4149,15077
22772,38100,46798,60700,53559
22773,51946,88605,56490,59986
22774,62186,16633,26510,18187
22775,85346,32643,38016,27961
22776,11953,85579,37849,8263
22777,81212,69558,92616,69638
22778,16096,83655,47013,77946
22779,13134,74877,3079,88512
22780,50326,65035,75863,20422
22781,10032,30219,871,15186
22782,97838,10345,72282,98519
22783,22063,6947,65602,91105
22784,95068,31916,11953,68263
22785,34997,47574,48046,17873
22786,75345,82104,63045,37517
22787,76761,83915,72418,50660
22788,27195,60376,85995,3463
22789,49568,32279,67413,38589
22790,30375,71170,91941,28530
22791,52234,63130,72459,51309
22792,51478,2663,20224,45086
22793,47765,89429,8587,921
22794,56148,11518,41643,79520
22795,13379,37627,64995,10091
22796,56110,84274,11570,64323
22797,74641,76384,37337,50604
22798,3334,5279,17914,56865
22799,82564,20693,24024,83258
22800,32798,22929,76151,50626
22801,71902,39117,45705,15216
22802,31473,8198,29418,46944
22803,72779,32870,86506,59082
22804,7436,26517,51663,7255
22805,57681,83382,62092,12177
22806,60045,75911,83783,82525
22807,67585,59771,85747,45200
22808,28963,90280,3539,90223
22809,93930,94036,17882,64925
22810,40816,97268,91326,20013
22811,58987,61326,96515,12286
22812,89381,15119,75378,9161
22813,98007,228,4981,27720
22814,85808,16786,80174,17442
22815,84376,19112,85465,15636
22816,15499,89870,1780,70699
22817,4114,61935,74132,4620
22818,26979,4844,18539,12083
22819,92368,98525,92398,4071
22820,69282,48910,84733,46003
22821,89295,66482,15280,95655
22822,9384,52200,66299,33174
22823,63350,97015,12095,59013
22824,19987,89890,23536,90416
22825,40044,93635,12364,13491
22826,72946,48217,44920,93092
22827,73847,77832,24422,20457
22828,35969,82712,18418,47684
22829,60102,76730,57579,48896
22830,34279,58953,9544,32013
22831,32469,80150,24124,44199
22832,94497,24987,39372,49326
22833,3961,14213,56655,20557
22834,12082,53662,51407,68101
22835,17967,42434,8330,31152
22836,9219,94380,98867,97949
22837,66898,89031,82221,7311
22838,32643,7360,6280,90272
22839,50478,47739,98637,74076
22840,60105,36958,82482,71968
22841,41495,46598,14181,83757
22842,18372,70969,20384,19500
22843,19405,33240,36243,24501
22844,4909,64622,63802,69090
22845,41195,4251,39780,92227
22846,34601,8900,9310,347
22847,20190,91229,39241,74916
22848,19646,819,50648,14084
22849,69312,29964,21265,99618
22850,95941,62394,83731,81561
22851,22082,55535,12820,65255
22852,5563,76886,1475,62403
22853,52508,55007,88258,22092
22854,93056,66728,97608,77233
22855,27790,6927,61726,91124
22856,45573,78580,91312,69351
22857,38157,54847,16071,92038
22858,8781,49558,51160,94557
22859,93693,99981,83696,85289
22860,2170,7023,52703,45777
22861,24238,67201,62245,58436
22862,15267,12371,74004,35853
22863,62111,70258,91517,80774
22864,61877,4429,84959,40052
22865,97823,51736,71936,76381
22866,95510,70292,94147,71262
22867,14593,46779,1004,63538
22868,50203,22266,84990,95497
22869,22345,67382,30830,4581
22870,59454,25733,24876,55284
22871,65249,38595,744,6014
22872,75693,69978,49321,44002
22873,27283,74881,55440,16427
22874,869,21586,56183,40850
22875,40255,60042,32494,75740
22876,68738,12675,14356,44891
22877,14242,83913,34496,23976
22878,65149,40561,67115,54223
22879,52015,86104,22281,27569
22880,65537,98962,1641,63544
22881,44049,4815,57378,19881
22882,72119,14731,63718,12083
22883,75678,95840,75354,26787
22884,62500,50706,15443,3244
22885,61832,83650,24576,78289
22886,47463,83589,93575,22250
22887,21896,52934,77569,95215
22888,4312,9648,72005,49238
22889,82698,33085,82600,95457
22890,88128,32637,43720,20280
22891,81352,82982,74930,95877
22892,71594,5026,4752,50051
22893,39943,71725,36513,14482
22894,90372,89603,27939,54209
22895,16795,18602,82234,19010
22896,7190,82517,57986,58312
22897,61115,98883,85134,57600
22898,87164,47752,20586,1265
22899,58487,320,73644,5934
22900,83642,47500,35719,5186
22901,42527,27456,75570,1961
22902,2697,90453,53030,24396
22903,64555,59597,14595,61219
22904,16846,81222,3140,60142
22905,5057,10260,48669,9341
22906,97746,97311,28425,49239
22907,22342,98735,45875,64193
22908,15398,36977,52154,51323
22909,71586,20410,83671,38984
22910,13625,41799,72900,12336
22911,49644,47645,16427,16202
22912,48642,89346,42145,77548
22913,59288,13430,94364,75098
22914,11161,42037,76476,56081
22915,95653,76354,54175,86318
22916,39855,31918,5221,65847
22917,63023,82993,22095,29209
22918,57661,19537,90860,10734
22919,39645,13059,56314,50886
22920,5856,96827,22446,71473
22921,76778,89337,13969,44311
22922,63491,86108,25527,95912
22923,55433,77036,61815,59269
22924,45475,16741,84269,23707
22925,67269,34925,78680,28259
22926,36376,12353,9613,50221
22927,60887,98414,31127,21797
22928,77285,18406,23130,36320
22929,96522,50532,27228,80000
22930,11686,25881,8197,16342
22931,72301,19104,784,14437
22932,95085,38597,32239,78159
22933,88617,99621,57740,15875
22934,28154,33063,66679,52329
22935,91026,98741,14405,45987
22936,24937,4627,36471,62132
22937,17701,77085,10981,22803
22938,77610,57000,32314,3368
22939,68415,31245,61130,87203
22940,52272,21605,83266,13875
22941,84153,27728,39318,25095
22942,84004,29805,80677,36514
22943,88071,78890,3778,70069
22944,98088,67608,50402,73521
22945,62611,89747,37199,31223
22946,18326,91987,24502,30253
22947,74249,2746,92241,59553
22948,89466,72689,11912,51344
22949,56777,11600,12405,84172
22950,46812,36786,40173,55577
22951,37699,41820,87620,66417
22952,50530,52410,74510,32177
22953,44780,33474,24018,45705
22954,32605,95449,96480,91398
22955,88871,28952,45872,65771
22956,60372,69406,8744,41828
22957,27701,7156,90542,85401
22958,8042,62840,52923,5292
22959,24662,93980,90552,73915
22960,11912,22315,27581,55119
22961,39061,90251,35047,23284
22962,8771,39311,78827,52631
22963,10205,48443,71719,72358
22964,44865,47054,42939,36588
22965,58837,21910,38849,44513
22966,11501,83838,4628,63802
22967,72699,99061,97344,2023
22968,49638,69816,55513,6256
22969,60502,15359,75960,86668
22970,53030,44929,32513,57549
22971,78888,51657,64220,79131
22972,29869,59957,29949,69151
22973,8496,3716,34238,37134
22974,33883,35930,61427,49203
22975,69366,51116,95977,47440
22976,95440,70211,38964,30887
22977,38030,73048,12690,7506
22978,16554,69668,57815,206
22979,28436,21284,70173,7332
22980,84538,27438,75020,26945
22981,20896,25330,64383,29068
22982,73448,27078,29037,32726
22983,41874,62286,71913,26888
22984,55915,84092,71224,28712
22985,17922,12247,26499,97096
22986,78437,69630,86900,50656
22987,18020,35434,27024,60116
22988,10435,92568,96514,57756
22989,8004,72025,72907,60604
22990,38954,92932,1777,60158
22991,57007,42710,73715,46123
22992,28147,93183,13007,59921
22993,96093,75261,56258,48367
22994,16700,52939,79053,9661
22995,85734,76129,92518,64343
22996,68507,47685,83995,50955
22997,24090,70337,83600,47003
22998,51104,49258,1423,63594
22999,96767,97028,19580,39661
23000,76460,46988,15077,24667
23001,39021,98161,917,79916
23002,14168,85114,90228,92233
23003,80063,17599,15741,21566
23004,70577,18526,64197,29448
23005,98041,68003,38183,20685
23006,24031,98011,36066,52139
23007,81559,1934,83632,74650
23008,24482,34490,90150,46749
23009,48199,25294,50907,42955
23010,68987,26958,10075,13631
23011,77932,35598,10501,19314
23012,62244,26962,10999,83814
23013,73854,70310,7286,73518
23014,49496,49201,68418,71748
23015,18226,56329,7923,35414
23016,86675,90635,52514,27077
23017,91185,76117,65397,67236
23018,68993,57842,28741,21521
23019,7276,40092,27263,2220
23020,12093,63154,25192,86487
23021,81451,63101,95339,71361
23022,96414,88671,75149,49661
23023,94694,67091,99544,57487
23024,44514,74510,89655,81868
23025,18935,31032,57795,54929
23026,52405,8852,67309,55604
23027,81417,10000,24941,57968
23028,38269,57868,31561,5787
23029,45934,95953,28558,58017
23030,98538,43597,24295,31936
23031,20604,10103,85622,25716
23032,78651,27425,4064,68677
23033,51748,43736,86700,46671
23034,57106,9289,3315,57820
23035,85064,49622,1201,33915
23036,71852,62942,72005,22843
23037,57170,80988,70258,28298
23038,73742,16415,94783,55991
23039,4003,3577,78416,9963
23040,32686,50757,96913,17206
23041,66455,10292,66083,77454
23042,17853,28200,83957,21770
23043,94282,78749,63956,61712
23044,16297,62317,73403,24439
23045,84842,91327,78220,88218
23046,37654,18753,54929,20079
23047,86500,69158,43893,4137
23048,18120,52564,99169,57476
23049,66931,42807,86593,15240
23050,39657,47158,18774,18524
23051,12809,83307,41318,83658
23052,39777,83674,65719,8588
23053,58998,37285,71224,30326
23054,46534,39671,33030,23994
23055,59034,62838,81364,1637
23056,24613,58548,64752,47996
23057,22967,1429,54822,35333
23058,5585,72943,91064,25270
23059,1937,7773,77487,37490
23060,41569,30854,20004,12397
23061,69924,4182,69203,74303
23062,50152,49161,53013,40461
23063,84798,27404,19547,66876
23064,85121,33552,98109,15357
23065,67322,56480,40966,12450
23066,53961,62481,80527,39067
23067,42854,1531,96904,33418
23068,83329,56430,99010,85596
23069,83666,18074,37750,64845
23070,61870,27175,463,60172
23071,98863,76854,32222,58929
23072,20328,64210,19623,83168
23073,24416,64551,41389,42446
23074,33114,957,7213,67096
23075,95065,12245,50448,52209
23076,32592,49895,73317,80588
23077,41106,28879,19620,17754
23078,20057,68839,11704,60032
23079,14871,60965,20315,42863
23080,36164,46928,98636,91241
23081,81660,89844,3725,8903
23082,81816,50532,60670,39934
23083,95753,42869,41106,85868
23084,68320,4363,92074,28990
23085,22221,3676,31841,38363
23086,14058,86910,63737,4952
23087,47293,18976,17089,79696
23088,48679,29749,30188,66825
23089,3999,40698,51293,32749
23090,75618,63926,32552,53523
