,x1,x2,y1,y2
5068,7580,27321,60662,9371
5069,35756,67479,34805,84599
5070,28454,90763,45727,45175
5071,44041,74008,85745,98943
5072,3805,20834,20404,54133
5073,55474,63585,81659,43006
5074,64576,53755,52680,12320
5075,75323,63409,10443,8239
5076,20594,85605,99093,16501
5077,91373,88436,4527,34538
5078,16937,92060,51072,15250
5079,63901,74973,65803,57554
5080,79967,13320,14829,35899
5081,32715,10705,85337,68593
5082,80211,3460,28839,60353
5083,16380,16556,6888,363
5084,56898,59511,37423,52584
5085,15143,21529,97997,17190
5086,33589,73472,3908,69826
5087,99975,53800,55905,84243
5088,63426,94542,99329,85640
5089,74015,69640,84156,71661
5090,44338,60567,5357,77379
5091,35097,79699,20415,7031
5092,54665,83919,63605,43246
5093,14157,37279,61938,41120
5094,67476,127,98870,34024
5095,80454,40489,17901,85125
5096,11448,63884,67003,90639
5097,58904,94003,75371,80345
5098,18698,31636,99324,63803
5099,3113,12769,22192,16696
5100,1890,55152,647,47673
5101,79849,67608,59573,50459
5102,57696,80293,46359,15143
5103,21153,36616,23793,52027
5104,35243,24075,31897,53954
5105,26504,31762,14380,69550
5106,77542,86391,67175,99934
5107,90139,17084,32174,99831
5108,31104,93663,40918,3329
5109,98245,2170,55275,66796
5110,5074,54996,58125,99450
5111,26445,4260,43511,39253
5112,76139,70304,80671,37324
5113,13373,13033,10119,20796
5114,66158,16288,5327,301
5115,17273,65908,58513,67287
5116,64820,32206,41962,92029
5117,79366,45564,83989,11141
5118,43079,56764,19850,58543
5119,17102,20487,48956,39965
5120,81749,13931,30920,97508
5121,77929,88173,17166,9610
5122,91271,89836,56899,98406
5123,89115,80008,98424,31735
5124,74157,72965,22475,87734
5125,90952,98695,45346,52045
5126,28462,26287,41641,86942
5127,15196,8000,456,3018
5128,87604,54023,48568,20422
5129,32231,64289,61793,6410
5130,33869,93920,28331,67439
5131,62777,69593,65330,8431
5132,79205,35568,62094,35113
5133,38932,95187,69257,34032
5134,87703,42422,35452,97400
5135,72819,78793,27104,59835
5136,81656,410,10446,45411
5137,64859,32750,66859,95521
5138,7673,22053,51160,43374
5139,6849,3327,99015,94852
5140,71178,72346,61946,60748
5141,87928,82088,25442,51258
5142,30664,97956,72631,20212
5143,28047,93607,68788,28245
5144,14938,74547,66357,5040
5145,13199,20388,64276,68076
5146,55539,51284,47110,24411
5147,82812,1078,48489,17752
5148,8601,15526,29908,12056
5149,23545,15176,13247,17327
5150,92848,78811,58077,81698
5151,58956,76050,20094,12687
5152,47344,37002,2166,15629
5153,69097,20384,30830,36163
5154,5157,39673,30971,50713
5155,82105,91235,42132,39141
5156,45498,17451,56097,93970
5157,52012,59504,87743,19815
5158,21497,63769,75080,41630
5159,20248,8399,62488,85428
5160,63958,64425,47671,31829
5161,66387,4063,86851,45450
5162,29738,75727,79602,64771
5163,73172,80132,98997,72159
5164,80632,51638,33799,6467
5165,91162,12504,6785,72516
5166,66576,76340,576,70682
5167,99669,73010,63499,48472
5168,33559,13308,39412,81753
5169,95694,68089,43089,33647
5170,23689,63750,71034,8394
5171,6772,73433,97672,64292
5172,10750,41137,73661,16226
5173,74418,55299,25476,47741
5174,90708,53080,235,1584
5175,48745,30423,94477,14097
5176,2617,73569,85786,59308
5177,36777,23360,10632,32446
5178,45513,43432,15772,45144
5179,72486,73710,84685,32075
5180,93377,98078,25324,23634
5181,80765,33290,82676,1767
5182,81434,23672,47490,5838
5183,86518,16683,9419,17752
5184,4023,79322,97751,47781
5185,95289,9158,63273,57640
5186,75142,17562,17086,92240
5187,68173,40469,49099,65922
5188,2898,69372,43397,16205
5189,93440,81260,61892,41917
5190,64236,20094,40746,81616
5191,70999,52442,28859,7171
5192,85248,96680,33731,19257
5193,45233,1788,83104,51908
5194,94920,35993,63325,98137
5195,76710,49748,61113,71465
5196,59394,38722,3059,15727
5197,88893,21017,93778,78286
5198,70366,37037,3005,86311
5199,38477,93978,34238,99334
5200,23596,98479,23377,12870
5201,58403,37455,23794,67819
5202,90163,5383,58522,20993
5203,76177,95398,13212,20854
5204,58189,10564,9519,75012
5205,63649,21912,58070,12877
5206,64237,74830,57930,73488
5207,73288,27090,15373,58169
5208,34487,72830,78288,28221
5209,30037,78796,21411,52107
5210,46468,5730,39069,29801
5211,18301,91396,43317,92841
5212,45256,13335,67734,25443
5213,18519,20848,1136,57061
5214,69526,36681,90524,97750
5215,40420,31547,42858,72558
5216,56403,9517,14356,61241
5217,22364,44991,51162,92596
5218,38218,86463,99805,6154
5219,87090,32271,78480,23638
5220,92289,44873,12415,21888
5221,59450,29771,81604,31961
5222,80688,92189,55384,1537
5223,19678,73365,88743,86547
5224,54650,39488,83024,70261
5225,29434,33066,53427,31691
5226,71287,20670,91579,40911
5227,2975,20019,97238,93624
5228,26645,87833,36369,38160
5229,23874,63247,75571,95694
5230,67008,82411,35137,1905
5231,73150,30538,59077,68626
5232,53869,93098,57097,8839
5233,38770,64758,44035,59889
5234,59689,36791,97297,5392
5235,41649,5026,26456,23893
5236,60927,74501,71400,83293
5237,12688,45232,18303,49585
5238,94898,82085,89130,30331
5239,97642,6472,84766,47911
5240,29031,81639,10144,72104
5241,28575,90498,39338,79107
5242,62739,10460,6980,61452
5243,84131,95769,57469,31678
5244,1601,27482,57257,34352
5245,50279,98405,34537,22671
5246,24783,89971,67995,36191
5247,59101,78351,79084,25162
5248,64793,67691,70804,59929
5249,58315,68913,18705,96185
5250,77418,93791,67845,69207
5251,18403,68966,32127,70107
5252,59356,6003,51082,45452
5253,48889,23894,77141,51436
5254,25360,29766,2348,76710
5255,1268,80140,26095,41006
5256,496,99446,82649,84183
5257,79485,30693,34025,21414
5258,24422,17552,4569,20619
5259,56469,96246,88500,92277
5260,21459,75289,53176,64592
5261,83250,20408,8581,87085
5262,36588,14677,11068,45574
5263,40647,19574,98064,96763
5264,66053,46676,16322,31714
5265,98160,32142,55895,78760
5266,64847,87204,43285,72364
5267,77460,51160,63387,37752
5268,22992,95693,10088,4544
5269,40101,15799,96050,23098
5270,69980,40308,70319,79922
5271,98307,67886,19916,4362
5272,97393,1682,39519,7524
5273,91148,93291,49648,34016
5274,48374,24720,42407,80402
5275,96678,9210,75353,51198
5276,78369,14893,21598,6807
5277,31311,53671,15408,62349
5278,52180,84353,83001,67237
5279,40510,92312,48259,2303
5280,95203,57964,33148,80594
5281,53354,36030,55535,94752
5282,38192,3267,53059,84404
5283,17483,63617,79955,17211
5284,11473,25992,94548,6601
5285,42998,78609,38106,42490
5286,2463,31846,77074,53054
5287,1645,51980,70166,13567
5288,56903,92688,60750,59824
5289,83818,77108,49335,58520
5290,77452,19731,95189,91427
5291,61532,96112,32428,6524
5292,53463,67821,16074,63149
5293,18445,59858,21959,2982
5294,19869,72332,31419,81690
5295,71112,62256,15828,33137
5296,12680,51279,87726,32691
5297,3594,36367,22393,13223
5298,27440,72949,77506,51998
5299,24330,19896,7989,77969
5300,24597,4484,20950,39841
5301,53608,29063,23354,64791
5302,15079,28683,41240,32511
5303,72523,82078,72313,85622
5304,87931,46678,78643,33251
5305,2813,82330,92978,36996
5306,54652,35424,29800,10164
5307,58829,90166,36712,68187
5308,23741,26764,19889,2035
5309,95020,36887,67615,71872
5310,80551,30308,19281,91091
5311,1969,30445,64162,34359
5312,19112,97617,13679,63105
5313,45181,52740,1742,93633
5314,7004,50532,73457,14254
5315,5695,54547,96790,34009
5316,46723,64068,20502,40668
5317,76503,82324,92644,14122
5318,53731,54206,57904,19166
5319,53391,37501,5050,25360
5320,19398,16261,89605,87216
5321,49338,32646,31712,17593
5322,83310,61094,34080,69506
5323,94804,53203,44800,22250
5324,64839,44731,86247,94165
5325,62695,44684,51680,17467
5326,90855,15290,73467,30854
5327,46417,30049,32733,62456
5328,25380,16343,21835,76163
5329,44491,66208,23872,87894
5330,97506,68781,96016,51523
5331,15513,55177,99930,47013
5332,10568,26099,83672,96866
5333,45563,93763,76517,56440
5334,88111,2129,45546,56731
5335,29676,92774,32798,84690
5336,12755,70899,96174,83476
5337,96722,56782,12979,51160
5338,15882,7094,81962,70021
5339,91843,78108,27605,95359
5340,27003,37422,92246,69080
5341,43289,67113,37010,34022
5342,83665,25405,93983,44706
5343,42992,49590,11386,29203
5344,87700,51586,93351,40172
5345,5395,25601,90208,34326
5346,81278,27580,56988,88586
5347,97292,69520,39468,25326
5348,2677,84213,88692,49353
5349,22249,14707,47481,98058
5350,60420,74618,55155,35316
5351,58878,23503,72292,76753
5352,35073,33891,83814,61110
5353,27917,31254,76537,83241
5354,82646,17067,62789,64439
5355,68886,21984,93163,37916
5356,98732,44196,29502,7161
5357,70804,68422,37552,77869
5358,85239,3579,8645,56258
5359,28912,89479,22067,34195
5360,52039,66103,74706,49921
5361,45901,3329,15496,40334
5362,49180,85528,51841,86038
5363,10922,75192,57782,81319
5364,94009,24749,8286,81071
5365,96543,72142,1345,7536
5366,91355,25677,23348,82245
5367,5275,50317,58774,18907
5368,44633,21758,93630,3565
5369,68071,96244,84517,21201
5370,28429,81156,97296,41658
5371,99791,31807,6505,25345
5372,32346,73461,24455,67471
5373,71191,77743,74817,45859
5374,35612,6594,90872,71947
5375,66131,81544,75961,81890
5376,54030,60580,89526,2672
5377,40385,74282,61006,67534
5378,7543,76276,73970,73889
5379,63190,48933,4481,29589
5380,94455,5241,89758,99324
5381,40656,31928,43329,49879
5382,53898,51893,38636,18706
5383,32599,97376,70329,49555
5384,6874,79770,64070,52318
5385,32359,78575,29155,45827
5386,99283,24310,90750,27144
5387,19532,3294,61133,32540
5388,10914,25977,51394,27557
5389,6481,63001,78449,11254
5390,71641,35751,56442,19540
5391,38367,87880,66771,68933
5392,65755,18163,73747,51458
5393,41316,17422,32884,66363
5394,42548,94512,64416,93901
5395,51986,548,30425,19035
5396,19150,56274,65892,20389
5397,19199,34438,98938,40982
5398,19536,81903,47313,95680
5399,85719,4356,62661,25050
5400,7806,68841,30453,76998
5401,81180,93706,61800,55827
5402,13408,11414,32726,22737
5403,60218,27678,95652,52710
5404,79450,78072,27036,87938
5405,93380,46975,87443,90691
5406,79778,69576,74568,68526
5407,35277,60688,20358,54946
5408,56399,82304,40240,43554
5409,7455,79967,99118,99308
5410,55014,53409,71426,89037
5411,2933,87545,55604,51740
5412,82614,22288,31625,88015
5413,75324,77658,27856,22445
5414,5707,49481,23699,67796
5415,1465,26530,90848,3364
5416,22674,70704,40191,53447
5417,42389,60972,71280,43476
5418,4218,1221,50992,40738
5419,74346,71759,92729,57072
5420,73657,91376,29151,58831
5421,1681,34066,38068,38913
5422,49921,75749,47330,10911
5423,15430,63872,95693,85769
5424,48246,8384,36498,98132
5425,237,33093,23164,20795
5426,43301,21712,47696,80428
5427,56760,10050,52769,88447
5428,60031,36495,17477,37653
5429,41233,34354,49851,1638
5430,50645,11160,15304,10070
5431,55368,22282,94098,2743
5432,11169,63488,49176,68920
5433,55460,32140,65953,98086
5434,67695,14736,28162,33433
5435,98092,65007,30942,21139
5436,35735,52661,39944,14919
5437,65136,99060,88312,23602
5438,15875,28042,52166,48712
5439,39865,4150,82710,45061
5440,53522,72356,66419,18403
5441,39868,99027,36438,52823
5442,43982,41980,17722,13325
5443,23887,19627,7013,34903
5444,86772,28466,27873,5360
5445,12022,24025,27318,45832
5446,66471,85704,73497,1995
5447,31989,61922,25047,21434
5448,85302,54344,70790,62617
5449,45509,58955,54899,68991
5450,49719,74461,61809,42653
5451,24440,77310,50627,27379
5452,63498,12726,88013,53258
5453,79988,74045,38926,52593
5454,93010,50415,32399,84470
5455,28738,71112,91453,63593
5456,30233,60424,4711,67648
5457,67447,69974,4993,49498
5458,93896,8386,91152,77732
5459,49058,46050,20665,91711
5460,39864,84564,89942,868
5461,80720,10178,7546,23852
5462,49325,13514,86336,89309
5463,67819,10512,39624,7119
5464,99425,62270,71966,86772
5465,20512,75223,80274,30033
5466,87137,19665,80654,54065
5467,32189,78330,96543,14256
5468,45308,41076,66080,38536
5469,52286,90685,7457,45565
5470,30403,2750,63716,14996
5471,88021,95842,23690,18158
5472,58214,24949,2968,40005
5473,9831,73315,53814,87087
5474,66151,8811,79686,91695
5475,51602,68642,4808,12678
5476,21910,50009,81303,98168
5477,27889,88880,66195,1627
5478,91391,83901,15640,67121
5479,25219,81138,60292,80921
5480,14947,27657,7102,80696
5481,96539,98677,17631,20881
5482,52535,24062,51337,20267
5483,46586,42280,92633,87358
5484,85835,36238,80113,28072
5485,11194,79384,10888,17839
5486,83695,83500,46999,29898
5487,44748,91596,31552,54587
5488,18802,53598,89507,72482
5489,59854,10997,37074,88883
5490,20184,95112,26033,5157
5491,20844,2593,68962,8817
5492,32608,21406,13942,93262
5493,33930,49233,32201,28568
5494,48723,77323,97370,57837
5495,42403,42073,20331,76853
5496,18466,8517,46080,40617
5497,55364,40398,17203,1177
5498,74597,80396,24168,22088
5499,96585,49233,58553,95067
5500,22720,29636,66183,57714
5501,1332,22551,68877,61485
5502,34137,39155,26808,78463
5503,66202,68628,44580,55908
5504,38193,84061,12743,68074
5505,47388,66019,59132,12420
5506,1365,78476,66844,63578
5507,53576,74525,33639,16138
5508,35629,31904,75248,62598
5509,12210,35147,70705,77155
5510,98248,71273,84388,51921
5511,69490,92669,94782,94163
5512,58647,84062,10842,59168
5513,60637,1530,31838,75207
5514,21682,53812,9439,28917
5515,85685,49632,12440,20980
5516,35718,44742,96103,90592
5517,59825,7751,45471,71972
5518,49023,173,22286,58443
5519,67463,33097,8007,64252
5520,26490,92745,39549,91432
5521,82914,53681,21946,62220
5522,42059,78448,78324,94779
5523,34848,37415,24366,45579
5524,39406,44405,17851,25979
5525,12190,23291,7999,58478
5526,20589,54633,77762,14527
5527,34806,58199,33195,61362
5528,60132,37975,87268,28910
5529,30299,10356,91442,89492
5530,34190,86348,54630,35812
5531,75369,59030,11705,96989
5532,60604,78097,55778,33955
5533,38285,72841,2241,47540
5534,11738,79783,86046,89979
5535,65039,16960,14127,2903
5536,27387,52010,63596,8496
5537,36567,53242,69176,17033
5538,69699,92251,96709,89961
5539,89925,87404,56223,4612
5540,63514,18466,96037,79478
5541,62785,62913,42558,33489
5542,37545,95785,30469,25884
5543,14474,45778,73208,56531
5544,59205,55794,64011,36890
5545,66086,39807,13036,17673
5546,16503,12011,41607,48849
5547,74646,66507,82802,75909
5548,42027,30487,65241,57468
5549,48130,54858,81387,14611
5550,49353,62285,37968,65847
5551,57279,22958,11701,94403
5552,97028,59354,53440,34403
5553,29262,11113,26174,94434
5554,85215,7703,92206,31515
5555,85204,1130,50633,15683
5556,11137,86673,99553,38950
5557,94058,77560,30674,54772
5558,52664,82337,52359,62218
5559,63275,35897,71507,51118
5560,4639,47912,8971,27489
5561,60980,2624,5262,28145
5562,16369,46295,13819,3112
5563,26907,50979,51317,74818
5564,43055,90613,73844,99085
5565,54548,11646,24646,62941
5566,42184,74527,74276,58385
5567,9557,99564,60643,39391
5568,94321,20024,9157,33717
5569,43038,25770,62928,75267
5570,24760,44219,89676,24636
5571,97839,84141,90157,94933
5572,84704,71749,64850,75487
5573,36922,82025,69345,89484
5574,5767,94097,41010,84805
5575,53195,21258,5989,3177
5576,66122,79747,26064,34360
5577,90058,31955,39435,33592
5578,80753,70159,33975,54781
5579,39324,8152,24224,86432
5580,48485,22633,53353,66108
5581,95166,14557,7872,28038
5582,78680,43448,10322,89141
5583,58267,43092,30367,89828
5584,23106,20311,39914,26999
5585,2471,60932,44711,99019
5586,60577,55543,99632,54244
5587,48184,11157,18911,59598
5588,11620,3348,10445,47081
5589,54902,91932,47370,42812
5590,78884,44524,52677,6119
5591,6672,82454,11932,84621
5592,91224,96799,97505,39418
5593,47185,2643,99880,62554
5594,27032,93384,75574,59169
5595,14222,43965,69604,4709
5596,56448,23415,36099,79480
5597,32599,56080,83823,32835
5598,98333,82269,95155,8952
5599,39465,1846,4973,73504
5600,96362,80407,26481,995
5601,17434,11238,44699,25053
5602,83388,96659,96533,98880
5603,22413,51725,9754,73272
5604,53180,47403,25969,76753
5605,58579,73374,86359,3161
5606,57786,47826,68410,28553
5607,6453,23907,12537,632
5608,39962,76966,6577,27795
5609,97134,26463,80307,78249
5610,27278,24556,22737,97296
5611,13481,83373,80355,51607
5612,5127,31369,49942,11355
5613,39883,90514,74648,10524
5614,28125,52036,10758,57295
5615,50889,38520,43959,87203
5616,65256,6286,48529,19461
5617,25651,79189,58440,95131
5618,52412,28808,48443,37019
5619,66641,97856,64742,49386
5620,81062,41615,70651,10002
5621,3135,79442,58775,29735
5622,43073,90832,70874,47949
5623,63718,64442,29720,45603
5624,27931,34064,8533,47012
5625,91699,8606,2794,40534
5626,20580,28857,28116,81781
5627,76650,94370,27932,35504
5628,76909,97394,86058,70238
5629,50981,42562,78744,80324
5630,42823,48175,42360,52902
5631,18204,2992,55636,98165
5632,61560,58579,38212,81061
5633,93894,62251,32150,73249
5634,12795,63947,95692,96021
5635,33521,60556,31945,35110
5636,70547,10953,70566,91523
5637,14484,17159,35583,30013
5638,75118,46538,89930,2702
5639,43580,1410,4317,34206
5640,46958,74897,70606,50663
5641,26602,71341,8043,35148
5642,82255,47077,85668,26043
5643,4311,77971,56594,34942
5644,68246,30102,31032,19599
5645,70140,21262,46378,92856
5646,26771,13781,40911,81480
5647,489,9554,77208,82074
5648,19155,65355,69210,87940
5649,21106,83456,51802,25537
5650,99985,68881,42700,97911
5651,24626,80017,50364,96811
5652,6110,74588,29907,62642
5653,75710,62979,55793,21920
5654,66073,92897,23622,90186
5655,45798,42633,59211,91621
5656,57829,53140,991,25170
5657,33746,23383,42205,37486
5658,27186,59736,26233,7947
5659,87103,52002,16600,31332
5660,21961,45659,58323,58855
5661,24068,24273,60492,24660
5662,32919,21931,43979,15726
5663,6984,69425,38868,60286
5664,14956,78903,77690,94867
5665,24974,30286,97390,21118
5666,54857,18294,20950,62531
5667,6323,85264,93010,39998
5668,99103,78438,36989,19973
5669,52837,76784,98085,26849
5670,98661,1447,39158,29827
5671,38619,37603,4259,62052
5672,82360,79230,84414,76197
5673,69403,94492,6920,65376
5674,62987,15255,59802,56180
5675,71200,74521,46149,53249
5676,35490,43093,18018,20414
5677,55723,38877,71553,82834
5678,28716,63489,80563,36000
5679,11572,46445,55807,64707
5680,74857,52281,51892,93468
5681,57309,76627,33152,74157
5682,40189,47052,43656,35592
5683,65160,76690,86927,40096
5684,48217,39036,14267,41719
5685,47666,78847,32699,45426
5686,14605,55631,19956,44481
5687,71808,33200,41611,6079
5688,48312,4588,77609,1131
5689,64998,85319,6828,67828
5690,8012,77519,13598,79524
5691,61128,29077,96341,15517
5692,94365,91229,97201,84713
5693,30735,15473,85218,13447
5694,74398,4978,31117,73507
5695,39779,44073,74961,17406
5696,2622,96977,34926,54800
5697,58315,77931,63651,87070
5698,9230,81453,98033,68189
5699,1955,2899,23883,67540
5700,23024,21171,62625,69805
5701,87850,73104,87609,25227
5702,41850,79879,27735,42044
5703,61676,91749,10003,45563
5704,30226,5200,72834,90090
5705,47598,70057,47161,80808
5706,26021,80731,69132,94738
5707,53280,77846,1200,67414
5708,41767,66266,27704,76236
5709,97051,24492,29809,16710
5710,89863,59101,70060,96178
5711,3268,35797,86021,3543
5712,87134,83893,15296,30006
5713,8312,77501,75714,23685
5714,50246,83474,41859,61107
5715,77597,20249,96865,63454
5716,11325,72834,30673,30040
5717,30002,97361,33275,59090
5718,40600,58066,27268,71454
5719,9278,99120,58516,2631
5720,62923,64240,26185,10565
5721,81333,32274,1644,72855
5722,85289,16224,99255,98740
5723,12399,31560,87289,27342
5724,7617,12012,96812,429
5725,56850,95468,52617,12880
5726,94133,51300,79425,58589
5727,37205,18527,95060,37123
5728,3426,47329,79528,62744
5729,27439,68267,95770,47884
5730,79291,9082,90876,46490
5731,13643,87527,8790,2327
5732,40222,9243,26267,48867
5733,56772,44454,10112,25680
5734,93359,66145,74542,81171
5735,97938,38881,59319,33884
5736,52464,98875,77197,15783
5737,80027,5725,13606,31139
5738,38358,90598,84570,64673
5739,92775,28969,69286,33714
5740,5747,52740,93040,1044
5741,77984,77854,97323,31503
5742,17378,77911,31174,49052
5743,24240,15241,96197,52435
5744,52188,27212,12864,85680
5745,75986,86613,28443,49301
5746,71751,27589,44992,5222
5747,65768,60402,329,48988
5748,34999,70114,53578,18101
5749,72270,88572,66970,42186
5750,68642,28932,32806,62345
5751,58797,16243,87145,34944
5752,82312,36385,91419,60822
5753,19365,97706,22963,97827
5754,25451,72473,34925,90804
5755,88118,66927,14009,60789
5756,34157,3935,5740,76104
5757,383,25525,72145,7616
5758,29498,48583,15725,90964
5759,58500,59907,18266,69107
5760,1052,25015,16129,20215
5761,74621,49423,70590,15780
5762,12725,16612,23117,40157
5763,1507,36909,63757,82191
5764,15276,84296,50511,96346
5765,95944,73744,21551,33553
5766,87863,37753,240,29926
5767,42075,43216,25744,26659
5768,10002,60729,85766,14107
5769,30817,95380,48132,69960
5770,86538,73976,78199,19554
5771,33278,87637,78924,62256
5772,7640,17692,7400,50109
5773,70532,58660,43467,5606
5774,15311,83738,71896,69472
5775,45105,88326,72723,67018
5776,94262,74760,69108,86044
5777,30727,62689,50324,42188
5778,63501,72955,50757,48802
5779,48065,24428,41270,68555
5780,16372,22428,61765,7290
5781,77443,96191,42600,57510
5782,96189,41854,28631,1635
5783,73543,80845,64764,48996
5784,77767,72097,54118,60152
5785,31292,95089,49676,69595
5786,34121,56130,84791,57262
5787,39415,83354,16159,2851
5788,70790,88325,92912,45374
5789,53127,45531,12635,49585
5790,4486,66384,86238,30100
5791,19141,14892,13596,49918
5792,62336,11776,85812,82349
5793,16140,53196,75113,78377
5794,13175,34248,46374,50502
5795,74201,20740,18999,89370
5796,42516,12123,81000,48150
5797,67420,29526,99499,1252
5798,4646,76897,79207,97964
5799,48234,46919,51330,40248
5800,63323,64782,67990,2126
5801,84105,34186,40008,1075
5802,20822,89446,67741,14073
5803,78352,49428,2287,59897
5804,38373,29873,66825,89917
5805,28632,90589,9201,80923
5806,5957,6119,91412,57224
5807,73827,58889,77899,98822
5808,69254,961,27794,63577
5809,46209,98442,70218,46579
5810,70762,47722,38636,99076
5811,36498,80266,25042,56655
5812,11526,62041,29668,76564
5813,90055,36856,1073,39195
5814,32571,94793,65648,50814
5815,90881,4829,12947,84369
5816,19307,90969,86684,95224
5817,83279,71004,31591,44611
5818,82395,4964,68104,67297
5819,63094,11583,36742,96694
5820,60755,75457,54365,63962
5821,92251,49395,96352,49167
5822,96405,7464,37588,60157
5823,48146,9780,28847,66125
5824,62376,72066,22012,12760
5825,66410,50458,26326,98884
5826,64695,99785,39178,31370
5827,16286,82224,14060,26245
5828,46381,1160,79926,10852
5829,74356,70351,21931,12182
5830,43413,87883,69096,12541
5831,81041,74169,7622,77336
5832,7538,42370,53422,52404
5833,20560,86143,66712,70148
5834,85515,53979,89628,2145
5835,44667,74657,93098,95472
5836,6134,86706,40905,96135
5837,99754,38224,57473,11487
5838,85310,76346,25289,72181
5839,52037,63872,17686,31782
5840,98445,83446,97589,67153
5841,82304,53708,74102,78515
5842,53152,19940,10970,75496
5843,65073,1554,43857,25903
5844,51967,60239,53279,5099
5845,21273,45167,43902,70855
5846,39216,74546,42358,91607
5847,25184,14451,44050,80952
5848,40885,79808,47090,92421
5849,12483,59119,24985,5229
5850,4304,87428,70483,17612
5851,22219,84718,23021,53888
5852,98270,71006,57678,63343
5853,86225,43068,74575,18987
5854,71798,68375,14115,47208
5855,93066,15113,3552,54710
5856,1308,30061,66357,94412
5857,23754,93041,98963,41342
5858,99229,83454,66204,46007
5859,39015,90258,65668,27093
5860,35356,6006,49240,69158
5861,88476,72771,9312,60584
5862,76330,77489,614,1561
5863,50100,55987,50290,73942
5864,19819,3631,694,6663
5865,51931,28903,45028,11537
5866,91928,64759,19275,60249
5867,59190,94676,29038,7313
5868,5445,26299,29820,15025
5869,42563,60015,40169,41369
5870,88022,63708,29615,78853
5871,76266,86524,15891,66502
5872,91267,32626,16108,16738
5873,69367,75608,30795,52186
5874,51048,48892,60663,26723
5875,14473,65979,81137,43254
5876,11939,58673,33237,45470
5877,7154,72819,99813,73009
5878,39059,53783,96028,82213
5879,69618,68208,29058,77400
5880,93571,40545,46196,1321
5881,31209,59260,95108,94360
5882,5088,19721,60875,46677
5883,42944,4102,59649,4057
5884,66859,11424,32323,51719
5885,31248,61158,56160,69623
5886,20440,24521,56524,66999
5887,26540,66587,14452,57542
5888,35509,94433,38854,38221
5889,30985,11075,41367,90535
5890,917,53805,75585,159
5891,13393,27143,11121,6517
5892,3074,38581,79631,68472
5893,39603,7880,17462,33129
5894,77667,23125,29251,45877
5895,87520,13581,7194,37245
5896,76151,84273,60736,44853
5897,3897,62377,75252,88861
5898,10283,77127,14001,3577
5899,26090,62570,93598,27128
5900,35878,20775,38869,13220
5901,17505,50182,27592,60937
5902,10259,43501,22816,8946
5903,45216,62684,94928,49053
5904,35652,11011,11969,2466
5905,48467,98884,64214,27718
5906,86965,79361,52156,33967
5907,4056,64784,26009,64378
5908,46617,17517,70348,36152
5909,83933,10275,6297,29916
5910,97191,9762,505,23710
5911,57948,54639,82824,94748
5912,74538,30296,12110,56218
5913,28445,47625,78891,64236
5914,75460,61429,43152,65757
5915,96416,96324,54680,42218
5916,9181,56916,91949,25419
5917,10251,96845,83222,6722
5918,48826,51512,75500,22030
5919,50494,11389,46013,62296
5920,11418,34364,69783,88382
5921,90097,99723,50646,87710
5922,85865,40918,56317,69514
5923,19546,9021,15131,74165
5924,55280,69263,49985,13239
5925,55801,41328,13137,4713
5926,61165,83170,71880,25795
5927,71803,47846,18749,28561
5928,35329,58379,51873,37282
5929,25780,25528,10829,65605
5930,7240,29249,94390,21823
5931,89559,64694,98404,33775
5932,96643,61732,84750,38251
5933,88406,66150,95969,26775
5934,37659,53131,38226,65996
5935,10338,3638,88333,39549
5936,64528,45926,98738,68110
5937,66138,78735,93037,17328
5938,88270,80382,35108,8445
5939,3553,57269,86156,73322
5940,81437,97007,90955,65973
5941,43003,44162,87181,12193
5942,23788,2486,58685,5121
5943,94429,16261,60711,61308
5944,12305,64941,31532,20609
5945,95602,47751,4794,97510
5946,52599,34431,39678,99833
5947,52771,65644,17698,1973
5948,3246,73356,27893,27357
5949,27827,2715,31046,84800
5950,3438,35810,27795,62129
5951,61149,44700,40806,15659
5952,31581,75547,94973,46465
5953,19778,25283,18751,40441
5954,24997,64989,89327,96943
5955,70606,75004,26021,97617
5956,34849,20338,88617,18487
5957,60017,45941,95951,76671
5958,20369,36013,73993,83105
5959,20340,3605,55293,91872
5960,764,13513,77289,59550
5961,43236,39854,95883,2032
5962,46650,1402,413,5668
5963,36422,22249,76839,96738
5964,83900,31126,65326,16056
5965,72403,91041,70679,19828
5966,97918,5633,86712,68314
5967,83935,45387,13748,88600
5968,86136,85038,7451,12664
5969,25135,83184,245,16545
5970,86949,9395,67636,75849
5971,22016,23252,20166,33550
5972,24892,64219,10920,21845
5973,15386,21031,52660,17586
5974,93653,92839,2835,23989
5975,30601,24242,48397,7355
5976,8916,92613,53847,95976
5977,5991,75790,40454,96732
5978,36296,10011,79344,53835
5979,64816,61761,57900,80509
5980,58746,53353,94679,54167
5981,36076,38369,26426,97184
5982,62936,65659,9913,25183
5983,6555,46037,31098,54160
5984,8784,364,65717,19455
5985,23479,18709,54994,3554
5986,16927,80568,41839,56772
5987,69170,41701,73929,68301
5988,67863,21982,71309,19156
5989,20118,36548,51935,58682
5990,93147,57524,78327,28069
5991,99952,30055,79129,53118
5992,7764,23278,27924,14665
5993,55575,11053,12338,73562
5994,76356,34147,35636,58987
5995,73488,19989,88334,48383
5996,77061,12737,39927,21617
5997,97410,39326,23147,83622
5998,30227,33599,33531,15164
5999,31319,8603,34176,49576
6000,66312,53771,48832,44643
6001,98206,46911,45966,66582
