,x1,x2,x3,y1,y2,y3
18018,4101,1965,4426,6090,3313,1841
18019,3543,969,3265,7857,3748,1838
18020,5214,3766,5676,7684,2146,363
18021,1973,2411,2773,7744,2268,1643
18022,8312,2481,3496,7484,2585,1110
18023,5225,3806,4271,6438,4245,255
18024,7301,3299,1712,6000,3529,1891
18025,1094,2237,4937,5683,3962,575
18026,1554,1607,2132,5698,4108,897
18027,9091,618,2627,6126,2459,528
18028,7537,3859,4798,7462,2349,396
18029,3865,3316,4301,8418,3568,2277
18030,7298,2185,2195,9326,4096,1470
18031,6835,606,3477,6653,4197,350
18032,6882,1134,2172,8995,2900,299
18033,8360,3649,2012,7276,3117,656
18034,1986,4997,2807,5577,2419,1811
18035,507,2983,2711,7267,3952,433
18036,9938,2220,4765,5944,3256,519
18037,7832,4632,2709,8717,2996,1572
18038,8914,4421,3997,9301,3082,1437
18039,5918,3690,5255,5523,3956,1458
18040,9278,1580,3696,7815,3956,381
18041,9899,3323,5431,7297,3077,955
18042,816,4677,1703,9033,4010,1520
18043,9364,764,2269,5694,2142,775
18044,2631,1469,3277,6127,3422,510
18045,9801,1954,6242,6654,2773,1684
18046,1644,450,2336,8003,2114,1510
18047,7319,366,5685,9241,4143,1139
18048,3369,1408,1821,6077,3913,1624
18049,897,2305,4471,9147,2782,2184
18050,951,2326,3115,9529,2686,2355
18051,436,3987,2172,6790,2851,275
18052,5369,3468,2476,9489,2722,1178
18053,7617,987,3883,6245,3889,1428
18054,8217,521,5655,8927,2489,2372
18055,429,2933,6059,5547,3848,1400
18056,7698,1631,3202,5631,2620,2033
18057,3465,4852,4891,6680,2336,544
18058,2148,3713,2372,6416,3233,1720
18059,9437,1407,1759,9189,2280,1464
18060,4437,3746,5151,5643,2964,973
18061,5647,2932,2213,9282,2782,860
18062,6151,3040,1591,5624,2885,370
18063,2143,2055,5853,8036,2324,1880
18064,1822,929,1548,6748,3034,1599
18065,4355,2706,2827,8888,3211,788
18066,3426,4900,5461,8641,4079,760
18067,5888,2267,1591,7376,3854,678
18068,3381,3733,3696,9017,4267,1682
18069,6117,3213,2679,7085,2817,649
18070,2731,2024,2105,7822,3887,1126
18071,9082,4888,1560,5600,2116,1338
18072,8956,3831,2435,5541,2016,418
18073,6215,4622,5717,5634,3464,896
18074,5607,761,3576,8717,2771,958
18075,8790,3402,2488,6819,2306,1279
18076,2327,1607,3403,8629,2334,1515
18077,2121,4406,4552,6879,3594,2432
18078,7454,4772,3130,7415,3166,2232
18079,9243,3513,4705,7374,3606,810
18080,9883,2055,5166,5723,3843,1212
18081,9540,4027,2532,8106,3948,1947
18082,7620,328,3122,6694,3392,1846
18083,9296,1926,5744,6792,2031,1807
18084,609,812,5938,7811,2024,1171
18085,9006,797,1568,6494,2177,894
18086,8347,569,5791,9361,3775,476
18087,6113,386,4506,6081,1963,1020
18088,1116,672,4490,5428,3262,2032
18089,3312,3276,1830,9574,4181,551
18090,571,2530,6293,7828,3029,963
18091,6549,3759,4216,5545,2422,1183
18092,7638,748,4339,7456,3138,1240
18093,5725,1084,6232,6428,3031,1619
18094,5590,3839,2628,6089,3063,1896
18095,4409,946,2216,7134,3549,1006
18096,8678,406,2277,6324,3391,2083
18097,3711,3478,2636,8134,2465,925
18098,2650,2970,3827,5577,2028,636
18099,3750,2532,3138,7291,2344,962
18100,946,2977,4541,6307,2367,1714
18101,5747,3939,5256,7190,3531,439
18102,3588,4298,5465,8060,2797,2222
18103,1044,430,2802,5488,2393,720
18104,994,3985,5470,8565,3206,451
18105,305,2988,2352,5736,2682,773
18106,6991,1543,4892,9575,4068,1422
18107,7856,3240,5444,5503,3712,616
18108,5913,385,2492,8697,3014,740
18109,3283,4804,2548,7121,3847,1586
18110,3036,3698,2925,5539,3827,256
18111,3760,1853,4174,5454,4053,2118
18112,4693,4171,3306,8638,3866,1314
18113,133,3553,1630,6380,3124,2393
18114,149,3066,4339,6755,3436,1136
18115,6215,4351,5741,8508,2677,1087
18116,5222,2833,5035,7421,3046,2093
18117,3074,1584,5439,7449,3756,2292
18118,4115,3073,2960,5762,3567,2315
18119,232,2593,1486,7893,2060,1135
18120,6408,1848,2214,8142,3548,356
18121,329,3810,5375,8139,2155,1880
18122,1590,3538,2955,5371,3197,974
18123,2231,4750,3025,5411,2267,1723
18124,4578,1873,5318,9591,2680,2132
18125,4426,1907,5359,5336,2575,1599
18126,1717,1036,6286,6492,3733,2433
18127,6734,968,4128,5851,4253,858
18128,6652,616,6297,7202,2683,2413
18129,1434,1613,1844,6807,3078,1004
18130,1253,629,5206,8033,2952,1015
18131,9418,981,5379,5774,2597,1256
18132,3106,4824,2673,6907,2969,1563
18133,9645,2521,4191,6372,3989,825
18134,5225,3888,2754,9112,3090,2091
18135,5610,1197,4171,9196,3472,1887
18136,2176,1251,4120,6038,4176,783
18137,2951,1384,5734,9516,4036,2050
18138,392,1604,5295,6802,3223,2120
18139,3617,4602,5891,7304,3461,2366
18140,812,4482,5763,5898,3764,934
18141,9499,4673,1753,9378,3110,1811
18142,2981,4362,5806,7678,2891,333
18143,6579,3175,2168,9413,2506,1748
18144,9067,3564,5638,9517,2390,2243
18145,6937,1662,4077,8150,3373,295
18146,2157,495,2086,6817,4094,1982
18147,852,617,4904,5496,3554,1640
18148,7502,934,5212,7005,2189,798
18149,8884,2594,1749,8433,2077,1879
18150,9679,2860,5364,8871,3591,665
18151,6198,2803,5840,8235,2615,1140
18152,1391,808,2705,6510,2071,1761
18153,7236,698,5969,5869,3207,289
18154,6489,1917,2800,8704,3952,1361
18155,1389,3414,2670,8897,3493,1944
18156,3935,3459,2687,5946,3132,386
18157,5740,4110,1793,7114,3967,1627
18158,4111,2546,5676,7368,3261,1394
18159,383,1249,3935,9248,4186,1656
18160,9141,1466,5809,9233,3069,2387
18161,6609,4864,2876,7789,2717,2204
18162,7616,2301,5251,7839,3247,2374
18163,9208,3736,3204,5463,3188,1725
18164,4365,1605,6270,7928,2298,735
18165,8693,1345,5505,8712,3683,1209
18166,3151,3255,2515,5822,2476,363
18167,1795,2305,2572,8193,3000,1649
18168,9044,2305,5966,9040,2788,1655
18169,9348,2907,4489,6091,2433,2085
18170,4335,4043,3498,5913,2399,2218
18171,1882,4587,3774,8310,2122,1681
18172,3571,3266,5686,6440,3951,1004
18173,1052,4084,3446,7818,3282,766
18174,8631,1771,3505,9454,4300,930
18175,3831,463,2738,7491,3628,2051
18176,9085,2492,2395,8667,3031,1583
18177,271,2262,5758,7914,2055,2004
18178,5817,3352,3525,9323,3195,1774
18179,5054,1131,5944,9482,2048,1019
18180,228,3010,1596,6715,2248,527
18181,6733,3628,2328,8440,3155,1865
18182,7389,4375,5659,7719,3387,697
18183,1507,1035,3607,8545,3343,1240
18184,4141,1200,3873,7896,2882,475
18185,7386,3896,2973,5724,1981,1960
18186,5746,4337,2609,8651,4264,867
18187,271,1071,3377,8522,3359,979
18188,2376,2238,5376,5381,4096,1366
18189,1359,3325,1797,6728,2749,1142
18190,8208,4934,2329,7660,2792,1465
18191,5167,2197,3772,7408,2795,655
18192,785,969,2620,6105,2260,753
18193,5943,685,2865,9395,2406,622
18194,4985,1582,5491,5670,3203,949
18195,240,4725,1838,5675,3646,2137
18196,9307,4333,3862,8893,2915,1575
18197,7144,3797,5038,8123,2851,825
18198,4397,1313,2281,8960,2730,1977
18199,9360,4769,6253,5667,4006,1982
18200,5432,2812,4538,8033,2941,1942
18201,3846,2616,3906,6374,4063,2245
18202,9404,1166,6250,7975,3379,2253
18203,1802,2236,1458,8136,3359,430
18204,4424,465,4172,8597,3903,2095
18205,4618,365,3817,9012,3647,2354
18206,8440,4017,5068,7515,3709,1842
18207,5452,3785,2651,5807,2148,2192
18208,3170,4751,2892,7913,3274,1284
18209,510,683,6002,7381,3167,1191
18210,5717,3725,2092,9268,2233,1199
18211,3019,1515,5050,7997,2003,1299
18212,7640,2192,1786,6100,3133,2211
18213,1308,2297,4654,6989,3995,364
18214,9088,1741,6017,8066,2871,731
18215,5136,4362,4156,8610,2215,403
18216,7400,380,5408,6371,2564,665
18217,957,3307,2393,6695,3382,2163
18218,4996,4469,1855,8913,3649,2256
18219,9508,526,6001,5510,2846,2336
18220,5606,2124,1432,6040,3044,838
18221,1818,3265,2982,7095,4144,589
18222,3221,4408,4138,8977,2000,1157
18223,6360,1611,2089,5650,4231,2095
18224,3936,2956,6149,7931,3292,2205
18225,6406,4331,6075,5391,4079,2186
18226,7187,3328,5211,6931,2727,1132
18227,1482,771,3769,6121,3665,577
18228,9224,1380,4243,9531,3549,463
18229,3572,1898,2177,8816,2113,1217
18230,4124,814,6084,9182,2917,1347
18231,7833,377,2679,7315,3562,937
18232,1172,4789,4971,7881,2467,1880
18233,9420,4812,1795,7315,2428,1077
18234,7419,1146,5830,7268,3054,568
18235,1605,4838,6284,6054,3766,1380
18236,2854,1031,3888,6666,2584,767
18237,8250,2196,3731,5817,2170,1575
18238,1986,2825,3081,5925,2277,1109
18239,8044,4237,3751,9558,3945,1875
18240,8502,2215,4711,7067,3113,1715
18241,5856,4023,5294,6028,3603,412
18242,7878,1473,4731,6037,2643,2248
18243,3019,2794,3838,7846,3736,387
18244,6044,2105,3980,9194,4056,1982
18245,7290,409,3049,6352,4195,952
18246,6494,1897,3459,6694,3922,2117
18247,9832,4600,4264,5458,3959,296
18248,8358,616,1563,8636,3916,869
18249,9086,924,6290,7140,3190,600
18250,1635,1301,6140,7175,3567,385
18251,8007,946,4089,9236,3178,921
18252,5713,1318,4133,7223,3158,1457
18253,1705,3208,2908,8294,2487,734
18254,3998,2338,5591,9431,4250,2362
18255,6561,4277,1909,6975,2438,919
18256,4966,3802,5254,9092,2288,1788
18257,524,3263,5888,7202,2529,1168
18258,3886,3091,2194,9421,2816,2425
18259,4059,1810,2626,6370,3956,1013
18260,1353,1459,5827,7431,3289,1432
18261,6978,4951,3070,6968,2130,2201
18262,2871,739,1900,9398,2137,1523
18263,8110,3489,2801,5575,3223,782
18264,6647,1903,4304,6250,3636,1705
18265,1434,4634,1624,8544,2252,367
18266,2851,426,6218,5510,3494,1695
18267,5254,3544,2989,5430,2355,1618
18268,6405,420,2480,7478,2804,1966
18269,3975,1556,3980,8106,2863,2288
18270,433,1842,1948,9370,2089,512
18271,4486,2316,6135,5453,4195,1899
18272,848,2673,5310,8546,2419,295
18273,4318,3387,3773,8733,3041,1081
18274,2757,1610,5726,6831,3691,1614
18275,766,2535,4880,5680,3022,595
18276,3892,1596,5669,7367,3452,553
18277,429,1537,2540,9415,2810,2356
18278,4044,647,1761,9046,4234,1165
18279,9577,825,4928,8675,2856,1779
18280,1480,4371,2730,7825,4041,1015
18281,1350,1137,5590,6078,2629,939
18282,9559,782,5843,6816,3096,2409
18283,8665,4844,4572,9117,4040,1363
18284,4356,4112,5496,7345,3513,925
18285,2615,3990,5543,8040,3020,608
18286,7450,471,3320,7874,4064,623
18287,4489,1631,2496,5336,3113,1759
18288,9748,1977,5932,5548,2421,1051
18289,5928,4265,4915,6221,3183,2387
18290,1884,1380,6147,9047,2729,1387
18291,8237,404,3465,5389,3335,1578
18292,1195,1544,5027,9212,3609,2130
18293,1252,397,5758,5993,2753,2201
18294,4646,597,2249,6526,2469,1564
18295,6862,1504,4306,7824,4184,2409
18296,2178,3206,2047,6339,2621,502
18297,7480,2902,6106,9386,2011,2192
18298,2454,330,4256,8050,4168,1636
18299,2126,2613,2770,8347,3707,869
18300,2185,2757,1449,6031,3750,2068
18301,1418,3629,4615,6406,4080,448
18302,7240,1708,4710,5536,3934,1078
18303,1075,1098,1806,6501,3928,2211
18304,4438,4275,3938,8911,2008,679
18305,7526,609,2033,7819,2287,2222
18306,2205,755,3514,6143,4025,949
18307,276,1552,4205,6189,3422,619
18308,9200,1264,2622,5421,2907,726
18309,4339,1079,1461,6440,3678,1673
18310,2287,3228,2846,6053,4268,1052
18311,5605,3742,3864,9459,2052,1579
18312,9845,2412,2937,9206,3271,861
18313,1289,1728,1704,5752,3138,2189
18314,2057,2252,5876,8631,2083,1002
18315,7997,3597,5765,9432,2315,358
18316,8669,2058,1694,7761,3618,1715
18317,8240,497,6107,8326,2964,318
18318,9201,1516,5320,9136,3361,1170
18319,5957,582,4876,8441,3384,472
18320,6119,4448,4098,8081,2676,556
18321,2452,1220,3088,9265,2227,1605
18322,9492,3683,2874,9560,3849,1341
18323,8072,4660,4217,5403,2135,1847
18324,8291,913,2647,8950,2433,2096
18325,9737,1731,4135,6306,3471,568
18326,518,1998,4215,9428,2420,549
18327,7689,1195,5447,8622,3246,1673
18328,3718,1393,6209,5787,4072,474
18329,961,2493,6180,8825,3707,1736
18330,4933,4445,5527,6957,3537,2204
18331,8064,2580,4262,8303,4121,1184
18332,6229,1641,2379,6052,2466,2301
18333,138,2428,4123,6852,3393,867
18334,2852,2014,2138,6372,2767,1126
18335,2497,1898,4178,6979,2135,2010
18336,9523,462,2718,6300,2062,2092
18337,9764,3787,2815,6989,3869,2035
18338,4682,3001,1928,5761,2598,525
18339,5226,4912,3060,8181,3206,1194
18340,5868,777,4410,9009,2184,466
18341,772,1403,3629,6349,3023,559
18342,3730,2115,5611,9141,3687,1744
18343,8658,933,3095,8432,1986,1808
18344,7503,4615,1729,9208,3920,1804
18345,8135,3034,5624,8892,3610,1324
18346,4088,3194,6267,8035,2005,1008
18347,1073,4722,2548,6540,2245,2340
18348,8727,2294,1761,8928,2312,2299
18349,6427,2271,4118,6213,3885,648
18350,112,2265,2669,7324,2981,2424
18351,1662,1916,6056,6375,3361,1619
18352,8961,836,5145,7046,2858,1717
18353,4829,3706,1654,8015,2375,1573
18354,3891,4324,5625,6516,2248,1419
18355,2449,2706,2405,7080,3049,1168
18356,2923,3653,2444,7237,2146,1006
18357,9049,787,3428,9134,4087,353
18358,4764,4393,2167,5754,3839,403
18359,1359,4733,3923,7630,3487,470
18360,5468,878,4159,8707,2726,2381
18361,475,2810,2317,6467,3133,1353
18362,4964,1165,4274,9569,2917,1014
18363,2568,4158,4872,8373,3868,2059
18364,8032,1638,4721,5632,2544,914
18365,2411,3696,2628,7872,2589,535
18366,1761,479,2141,6563,3748,1452
18367,5138,4582,5620,6076,3151,1249
18368,3974,1572,2272,6274,3636,502
18369,9921,3282,4249,9242,2117,2332
18370,5213,1985,1979,6775,2423,2216
18371,243,601,1702,7358,2237,1232
18372,8107,3950,2245,5851,3942,2115
18373,4970,704,3741,9260,3620,413
18374,7464,4257,1779,7594,2931,661
18375,4820,3558,2854,6202,3987,1277
18376,9780,4534,1988,8553,4107,404
18377,8032,2544,4126,8638,3178,1644
18378,589,4864,1466,7245,2498,786
18379,6530,4139,1452,6862,2743,428
18380,5628,3719,3837,7114,3254,2046
18381,874,2040,3908,6054,3466,464
18382,1306,1371,4942,6339,3138,379
18383,9942,1801,2440,7332,2630,1305
18384,580,1159,4560,7634,2741,1680
18385,1481,2583,4816,9032,4108,2346
18386,6410,2390,3922,7577,3620,1115
18387,2984,2965,5081,7235,2937,2374
18388,304,3294,1934,6958,2369,687
18389,7733,1862,2881,9481,4182,2155
18390,9861,3339,2268,8790,2468,1241
18391,1160,770,2458,6660,2113,990
18392,8820,1532,1534,6899,3108,1170
18393,4815,1078,4755,6626,3937,296
18394,5547,4360,4951,5488,4106,2122
18395,5963,1958,2014,8644,2418,1351
18396,3560,818,4099,7567,2204,336
18397,5998,2533,5647,8550,2439,420
18398,1220,970,5388,9080,3928,766
18399,8633,4456,4665,8201,2042,777
18400,7622,3723,3136,7243,2774,261
18401,7538,2099,4211,6296,4235,1417
18402,9602,3402,4225,7652,2680,1900
18403,4270,2283,3166,7695,4283,776
18404,4523,2277,5884,9130,2375,2127
18405,3252,2987,5782,8466,3184,731
18406,4176,357,3705,7538,4175,1732
18407,4223,3911,3043,5513,2214,692
18408,2000,636,3426,9062,2282,1522
18409,1176,3218,2923,5398,2012,699
18410,4612,2920,3991,9406,4003,1832
18411,3595,1771,1729,8602,3425,2303
18412,4827,3794,1966,6921,3281,1297
18413,7708,3479,3858,8373,2775,2384
18414,2145,1256,5924,6366,2072,963
18415,4438,3795,2286,9397,1986,345
18416,9121,3439,2475,9579,3357,1284
18417,727,4281,4839,5991,4170,488
18418,7656,401,1674,8540,4264,1718
18419,6134,1620,5151,7278,2339,1727
18420,4786,1487,3200,6332,2579,2229
18421,2936,432,3811,7309,4032,823
18422,8137,664,4354,7515,3547,346
18423,5404,4346,3216,5975,3431,1742
18424,1450,2718,1816,8348,3637,1255
18425,5456,1733,2261,5688,3753,421
18426,8321,1025,1497,8128,3973,1930
18427,7406,4672,4639,5841,2414,630
18428,3390,3465,3467,8531,2980,2134
18429,8678,484,1763,8578,2501,1435
18430,8905,782,3614,7544,2294,2404
18431,6645,1820,5067,5386,2790,794
18432,2885,769,2936,8991,4007,728
18433,1302,1595,2649,5657,3071,858
18434,141,3525,1789,5796,3342,2171
18435,1526,2470,5830,6528,2636,1615
18436,1617,815,5430,7793,4223,871
18437,5913,1116,2829,9200,2910,2039
18438,384,4580,4930,7090,3741,2293
18439,4556,411,5951,8227,3368,1474
18440,8566,2218,1613,9332,3458,1583
18441,4000,947,5402,6516,3098,679
18442,3556,2678,3603,8417,4014,1426
18443,7184,4089,3992,6246,3168,636
18444,9960,3527,5802,5805,2796,388
18445,1554,533,4992,6576,3229,1387
18446,9519,3499,4779,9083,2482,2307
18447,2815,4431,2641,8324,4213,1752
18448,4127,3419,1911,7807,2441,747
18449,5099,2269,1845,7490,2618,2048
18450,4889,1959,3236,6383,2597,1016
18451,5319,3092,2071,8195,2605,1552
18452,9251,354,5568,5593,2295,838
18453,2803,594,4657,6072,3299,1115
18454,6448,661,4851,8308,3449,1365
18455,9010,3929,3304,7126,2994,1642
18456,9590,2234,5422,7358,3009,1401
18457,9687,3909,3625,5857,3542,1125
18458,8800,1207,5377,6228,3613,283
18459,1740,724,2643,6694,2202,2416
18460,8117,4693,4552,7544,3024,1795
18461,9967,3762,3887,8997,4086,693
18462,8601,4316,5586,7749,4024,1485
18463,5229,495,5134,5665,4038,311
18464,4304,2436,6040,9599,2330,1640
18465,5508,4118,5407,9515,2515,1718
18466,4947,1836,5376,9491,4119,649
18467,1228,1075,2783,7783,3976,2046
18468,8633,1482,3284,6074,2181,306
18469,5835,4082,2371,7538,3024,1653
18470,2798,1266,6129,7612,3244,2333
18471,9541,893,1518,8722,3513,1030
18472,6637,2664,4061,5627,2721,1387
18473,4736,938,3525,7215,3911,1575
18474,5350,3076,5641,8263,2875,2043
18475,5470,4194,3028,5450,2257,2359
18476,8526,1500,4203,8359,4212,1875
18477,8114,466,1727,9157,3708,595
18478,4305,4122,1743,6243,2928,600
18479,1085,4868,2237,6670,2481,1354
18480,1124,4682,5973,7637,3240,592
18481,9039,3255,3177,7676,2943,603
18482,2603,3812,1682,6058,3674,1299
18483,6262,3962,1479,7928,3406,551
18484,2839,2456,3887,9308,2390,1458
18485,9189,847,4249,5453,2840,1194
18486,5853,1092,4394,7044,3821,1076
18487,3552,1815,5412,5975,3388,732
18488,5558,2674,4256,6793,2640,1855
18489,3401,979,2398,8688,4171,2306
18490,1308,1090,1681,7248,4075,2312
18491,821,2457,3553,6594,4125,569
18492,7370,4814,5259,7688,3994,1444
18493,9144,2531,5953,9136,2123,1786
18494,659,4913,5995,5459,3065,1025
18495,8574,462,6237,7270,3188,1914
18496,925,3220,5797,5457,2611,1827
18497,2421,1457,3743,6145,4198,1296
18498,8068,2990,3673,5961,4105,1994
18499,8651,4863,4712,5416,2160,1236
18500,1534,553,5213,8591,2014,1620
18501,668,4884,5217,5337,2619,435
18502,6247,391,2844,9106,3979,1972
18503,2806,3141,3411,9438,2449,2424
18504,8338,3809,4719,8741,3042,1889
18505,132,3775,4795,9414,2416,965
18506,2588,1123,2150,8536,2510,2020
18507,6006,2584,4897,8803,2783,1209
18508,3622,1029,2834,6898,2713,911
18509,6556,2632,4806,8673,2431,1323
18510,7235,724,3872,7755,2518,1654
18511,9312,2524,4430,9256,4179,575
18512,8042,2970,5711,9229,2320,1914
18513,5719,3534,2441,5364,3279,316
18514,614,4659,2350,5970,3457,1856
18515,1561,631,4336,7658,2128,896
18516,948,4457,4913,8676,2042,1046
18517,6835,2352,3387,5543,3584,360
18518,1138,2839,3861,6150,3664,2251
18519,8406,1630,2074,9062,2880,1481
18520,3435,4517,4425,8870,3242,1923
18521,3631,4431,5576,5761,2062,498
18522,694,1706,6298,8625,2570,2240
18523,6663,2613,6136,6222,2253,1584
18524,2779,4784,4204,7059,2000,1568
18525,2891,2381,4139,9531,2198,851
18526,7313,4361,5097,8818,2647,477
18527,5445,3418,3786,6983,3364,898
18528,9915,3361,1900,8947,3044,770
18529,2106,1780,4462,9028,2067,2240
18530,9795,2322,5788,6800,2653,988
18531,7779,4859,5611,8489,2739,2127
18532,7401,1329,4324,5887,2259,2193
18533,8601,850,2519,9428,2690,979
18534,6102,643,5376,7459,2065,1591
18535,8838,2356,2753,7374,3779,742
18536,4604,2864,2065,9414,3414,1275
18537,7332,3524,2453,9587,4229,850
18538,966,1420,6132,6848,2167,594
18539,9347,4259,4704,7160,2077,387
18540,3519,2883,3333,7633,4002,1992
18541,354,1259,3403,5854,4222,953
18542,3831,4034,2890,8113,3460,962
18543,2491,3398,1825,6574,3123,1803
18544,3034,1807,4223,6102,3251,1407
18545,1896,3476,1924,7486,3498,1394
18546,496,2922,2224,8598,2754,1277
18547,9133,3802,3606,9070,3167,1619
18548,8369,1517,5956,8935,3485,383
18549,443,2950,2130,6795,3155,489
18550,1616,1145,6151,7421,4024,2065
18551,9521,2754,5238,5398,2489,2031
18552,469,4927,5189,9535,2272,2100
18553,7154,3541,3052,8324,3651,2148
18554,7283,790,5405,5702,2279,883
18555,1509,967,3512,9383,3367,260
18556,7473,3650,1541,7241,4001,2218
18557,6291,946,1766,6552,2728,2388
18558,4631,2951,2578,8926,2616,1900
18559,293,3129,4897,7390,3809,2127
18560,4082,4740,2309,7988,2351,250
18561,2283,1648,3157,9060,2480,1295
18562,2672,3172,5615,7863,3919,2356
18563,7777,1798,2582,8546,3148,2057
18564,1321,3659,2163,7073,2302,1893
18565,8783,3760,3379,9041,2072,2337
18566,525,1358,4031,5536,4137,500
18567,8943,4647,2622,7716,2260,1175
18568,5088,2435,3680,8494,4177,862
18569,3337,3855,3353,9573,3918,2421
18570,4102,3858,3092,5628,2647,435
18571,4057,2387,4440,6577,2770,355
18572,1323,679,2662,6810,3673,2403
18573,2567,4960,4517,8307,2568,378
18574,4266,2798,6272,6896,2030,1710
18575,4720,2468,4546,6120,2328,1756
18576,7008,4278,2916,7879,3195,605
18577,4087,530,5567,6098,3169,2292
18578,4056,1373,2739,5658,4007,1214
18579,7236,4213,2814,8366,3454,665
18580,8137,1070,5293,6738,2630,1692
18581,7372,3986,5265,6540,2324,2061
18582,1463,2260,5298,7823,3351,713
18583,1051,4230,4482,8473,2640,726
18584,8390,3931,2149,8493,2033,1003
18585,2741,606,1757,7843,4218,1741
18586,2205,2561,5047,6370,2477,1703
18587,6086,2057,2153,9461,2599,1670
18588,5453,3599,4780,6570,2269,2270
18589,1708,3560,1688,5881,2480,2093
18590,8599,1277,6265,6698,3296,261
18591,8615,2915,5917,6330,2596,473
18592,917,2933,6033,5456,4025,1647
18593,4653,3912,5141,5366,2880,1146
18594,8554,830,2570,6061,2459,314
18595,159,1292,5910,5401,3173,918
18596,6517,2023,5070,9281,3705,633
18597,3074,2784,2516,5583,2071,1181
18598,5813,4196,2539,6289,3398,1451
18599,4092,739,4686,8502,3461,1166
18600,2936,1189,5769,5823,2301,1073
18601,6835,2170,3685,6582,3819,1264
18602,7880,1737,5305,5561,4271,833
18603,1078,989,3881,8463,4241,956
18604,361,2520,2355,6355,3705,2298
18605,2233,2343,4041,7211,2970,1331
18606,6741,472,5834,8846,2554,589
18607,5600,3399,2524,6753,2373,461
18608,7194,3268,2272,5791,4159,1426
18609,4477,4243,4643,6627,2909,1068
18610,2353,2547,3957,9531,3435,2296
18611,5205,2454,5809,7660,2410,1114
18612,3897,4605,5993,9163,3468,1385
18613,9716,4459,5598,8195,3239,346
18614,6941,3901,5100,9552,2614,1365
18615,3475,3796,1420,5934,3255,1718
18616,9022,798,2327,7073,2370,978
18617,3577,4861,5708,6398,4146,288
18618,9706,3796,4150,9034,2203,511
18619,3110,4955,5984,6008,2095,677
18620,4391,1132,1934,5838,4085,895
18621,6101,1062,3519,7718,3225,261
18622,1121,780,6211,8408,2541,861
18623,1030,4052,5299,7799,4233,2394
18624,6432,3178,1780,9592,3397,1812
18625,8946,867,3466,5702,3957,1004
18626,2884,4765,2345,5751,2241,546
18627,7296,3962,4958,8033,3030,1079
18628,2466,3549,6286,5370,2127,2225
18629,580,2667,1754,7061,3678,1814
18630,5045,1806,3894,6314,3467,389
18631,3004,4573,2542,6789,2455,1412
18632,1199,391,2335,6342,2567,328
18633,4056,1933,1922,8845,3338,1231
18634,9625,2013,4245,6942,2139,257
18635,8937,4376,2264,5390,3680,1853
18636,1133,1229,2573,9328,3861,712
18637,4812,1591,3660,7208,2467,808
18638,3384,4507,1573,9545,2574,1882
18639,2013,602,4873,5973,2774,977
18640,5435,349,4176,8494,2442,1777
18641,6297,547,5556,6303,2819,1297
18642,7691,1393,4755,9445,2048,1904
18643,9762,416,3030,9328,3152,1225
18644,505,1002,2163,6737,3153,1914
18645,7326,1088,1757,6702,2060,1509
18646,8796,4704,3363,6106,3577,686
18647,5487,3435,4522,5528,2550,2370
18648,904,1039,5321,6685,4195,1497
18649,9002,414,3806,6589,1960,1274
18650,4831,2128,2661,8408,2236,1827
18651,7066,2756,5637,8635,3760,1465
18652,9924,1763,4687,7685,3905,1138
18653,8204,4612,5284,6979,2057,2249
18654,221,4294,5433,9093,2358,1300
18655,8638,4522,5545,8600,1990,1971
18656,5528,4367,6114,8328,3507,1381
18657,9450,2571,4767,8007,4015,1441
18658,9181,3201,2983,9559,2997,2006
18659,7764,2709,2849,7645,3316,2005
18660,9454,1600,4939,9573,3638,1587
18661,9035,1847,4798,8745,2840,551
18662,2711,1103,1428,9256,1961,2162
18663,1302,1516,2634,5482,4085,679
18664,6722,2713,3293,6759,2014,1152
18665,2360,4934,4566,6368,3794,1543
18666,9964,4717,4377,7930,3105,1519
18667,5646,628,4637,7623,3572,1392
18668,1342,1716,4101,8846,2681,2143
18669,1596,2350,4571,8510,3074,760
18670,4247,1077,4035,6348,3867,398
18671,6462,3614,2656,9455,3856,557
18672,8177,965,4200,9216,2853,1952
18673,1419,700,1839,7447,4195,2222
18674,1494,829,4758,7328,3328,1488
18675,5790,4153,4362,5333,2482,1001
18676,5171,3335,5715,6162,2706,2148
18677,3945,1497,4539,6655,2138,1199
18678,8150,3688,6105,5928,3237,1712
18679,7165,3005,5125,8170,3449,1934
18680,3978,4016,5060,6700,2732,1700
18681,3162,4747,4609,5356,3930,2283
18682,9021,4517,3139,8437,2493,776
18683,7589,3330,6181,5959,2886,1593
18684,8629,3288,4714,9177,3821,1728
18685,6128,3503,2027,7819,2695,1912
18686,3727,4705,3687,5368,2236,1127
18687,833,3352,1741,9574,2962,719
18688,6649,4314,1677,6596,3645,782
18689,8560,996,2596,8578,2017,2170
18690,7588,1119,2765,9274,3301,1787
18691,4597,2022,3401,7833,2858,2039
18692,4713,917,5274,6090,3445,979
18693,1250,4475,3423,7398,2696,1264
18694,6344,677,3993,6116,2430,2257
18695,4590,4085,4263,8565,3616,2184
18696,3750,4225,5305,7197,2772,1287
18697,9388,4061,4565,7811,2159,2160
18698,9411,979,5821,5738,2823,1883
18699,6267,4769,1585,5910,2489,310
18700,4449,3995,2505,9052,2321,1585
18701,2365,989,5276,6935,3989,1216
18702,2561,3123,4925,6170,2678,1824
18703,9227,382,5974,8982,3942,1551
