index,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5
12335,5034,351,4953,8787,2661,5402,3603,6578,5000,8208
12336,9013,8579,1198,3432,8973,3319,5769,685,3162,6128
12337,3118,8027,8873,2119,3377,6724,6131,5773,3230,2924
12338,9105,2179,9324,2918,4657,8501,3076,9345,4595,8874
12339,9460,9798,2816,9636,6404,2755,9037,7588,5029,4696
12340,1315,6588,4159,1928,7969,5110,6847,2183,3778,5030
12341,1121,2463,9565,4050,9763,1063,8588,5745,9647,6552
12342,6323,7259,4881,3461,1595,2763,6070,8594,3544,6902
12343,3782,8720,6704,9233,5474,4362,1092,4881,5366,168
12344,5578,8754,9532,1703,6105,6405,3065,264,3021,7347
12345,7412,7585,6686,3160,1251,4524,5790,9855,436,466
12346,9051,558,7947,6754,1968,320,1147,9046,2432,6203
12347,1268,8249,6396,896,3813,9580,9049,3774,6895,796
12348,1413,1399,6909,9890,1248,5237,1307,8789,3803,8575
12349,8696,873,2838,9458,1433,3315,3956,2437,9263,4098
12350,6981,2945,5805,3856,9004,1156,2567,4331,2209,3924
12351,7574,4924,2702,3892,1391,7623,3700,6074,6732,5038
12352,9614,6424,2708,3017,4456,8854,40,6800,9178,2382
12353,1839,4927,2257,8863,9480,1487,4801,8450,8652,9295
12354,8687,3944,5691,109,7831,2213,4136,6297,58,939
12355,6756,5726,2277,9801,2771,8869,563,6958,904,4160
12356,7781,1689,2084,4034,9479,3142,3711,2316,3056,2041
12357,5604,1714,9973,4058,466,7961,2424,1226,6743,6548
12358,55,9867,461,8336,5925,5960,6438,9753,5882,4248
12359,4572,9595,5703,8052,6796,8928,5182,789,3868,3511
12360,2628,7687,3348,5968,7995,4775,1471,888,5812,7440
12361,1430,2077,7600,8894,8765,727,7474,1397,5371,2202
12362,8652,7339,8893,8115,5715,4613,7843,6542,3082,5523
12363,9883,7931,160,7842,1893,9968,8037,8765,9534,2709
12364,3851,7280,7689,1792,8710,380,5446,7195,9446,5835
12365,6263,7840,9956,6142,7952,9183,8447,9790,2038,8563
12366,5862,4121,5887,1840,4507,5805,3565,2815,4373,7451
12367,7680,3173,4274,3947,3319,9732,5493,7057,5674,7031
12368,2112,7440,9831,3475,8475,8702,7747,4833,255,9629
12369,141,4382,4158,2879,7184,2592,9060,7212,3854,5891
12370,5278,8607,8209,6337,948,7773,9981,7637,9169,5552
12371,9722,879,3194,7278,7455,8422,751,2551,8584,928
12372,8765,7739,3983,471,8773,6296,4101,8777,2099,6652
12373,7409,6766,5224,5160,2755,2790,1876,9687,4058,360
12374,2780,4003,7653,4789,2062,9153,840,8428,383,3013
12375,6646,2198,585,1587,6054,1287,9248,7293,917,5293
12376,7526,5810,5629,9287,6686,2943,7582,1558,2345,273
12377,5706,4054,6755,9424,7980,8034,9021,7065,9421,9920
12378,2409,6508,2011,6287,460,1046,4109,241,8049,3976
12379,6895,110,7330,9583,4908,3236,60,7621,2279,2944
12380,8900,9718,8100,6539,1946,4186,6683,1153,7384,9593
12381,4998,4104,6795,7170,5887,7871,1784,194,532,801
12382,5213,1534,931,6500,7552,778,6448,3573,3929,6229
12383,5292,749,6475,8965,1193,4952,1469,5299,2083,6220
12384,8100,4691,2220,204,5070,6846,8591,6402,7005,7098
12385,4082,968,1325,97,62,3424,4585,4598,2407,6231
12386,6947,9930,1643,9586,66,9866,5420,1154,1203,3218
12387,3419,9453,819,540,4895,6318,2456,5851,4490,1564
12388,3409,8981,4848,15,4869,2603,2364,666,977,7857
12389,2673,5367,8141,7801,1642,9730,7446,6334,3813,2077
12390,416,2681,4036,1495,7178,2684,1353,3872,2585,9451
12391,7827,9775,1160,8103,289,3159,8504,9312,1454,6135
12392,6468,533,945,8491,913,472,763,4314,9764,2706
12393,6511,7479,613,8298,5669,5317,5343,9897,7663,6290
12394,6717,5060,5334,3107,2731,6119,8734,24,7103,3129
12395,946,8624,8561,8890,5408,8413,7476,5342,4262,4739
12396,1707,6041,2636,3911,5762,2300,6089,6397,1859,2866
12397,5841,7937,2987,234,1164,7508,9165,9787,2994,8212
12398,6630,707,7380,8653,2462,9799,7794,5860,8301,395
12399,3738,4092,8054,8075,7376,5378,6694,1852,2747,6268
12400,9691,4347,8458,7765,4073,1566,9981,537,2367,5883
12401,4775,8422,1300,5420,2848,3953,5431,7138,2271,329
12402,8789,8761,8126,6442,4808,4752,7220,6553,1025,1868
12403,4378,4327,4119,1447,8287,8906,2734,1165,6415,7275
12404,455,7579,4471,8518,2310,4062,7086,6726,3075,1955
12405,7661,8271,2130,1731,4881,7477,2913,1814,7084,7637
12406,8267,8098,8898,3635,6619,2602,4347,6935,2787,9453
12407,9253,9192,1373,2370,4522,659,3152,2017,1992,9859
12408,5757,8742,3911,2084,3369,5713,3920,8454,7075,2105
12409,4683,9468,2886,6746,2798,1482,5003,454,5985,7592
12410,591,2145,7677,6886,3706,3540,9619,9844,5550,20
12411,8676,3628,6583,2173,1385,4160,2033,7280,2476,9671
12412,7245,4446,4317,828,4242,7914,9331,2325,1941,8170
12413,1007,2213,5142,5770,104,4700,892,9704,8503,4186
12414,5944,1554,1901,2552,2371,4692,3942,6299,5411,4630
12415,5398,5638,8077,6478,3946,9322,2971,9119,8086,5773
12416,1011,357,2576,2343,927,710,550,1890,3213,8901
12417,8810,2592,1683,2569,7188,1326,7303,1146,5667,421
12418,1860,5753,5159,591,9468,5810,2184,6814,7156,5266
12419,1835,7767,8410,4613,2258,2985,9097,5864,7720,527
12420,9982,4933,4142,3981,1866,122,6221,9448,1271,5756
12421,3287,8729,2658,3160,3065,7865,8083,6963,4252,9161
12422,4760,6289,1622,3267,5891,1879,3152,2994,462,1499
12423,1944,8462,5978,3366,5908,1129,6314,3231,5127,1518
12424,336,562,63,9663,3212,1660,8859,9417,9160,7830
12425,1486,4053,412,1509,60,808,4165,9006,581,8795
12426,6255,319,6103,8770,9103,8165,2830,3936,9555,345
12427,5070,4094,9800,8498,1004,9928,7688,9903,2733,8536
12428,6057,2598,6674,482,4846,5006,7570,9820,9260,2739
12429,9842,4107,6833,7077,3042,3500,3085,3560,9616,4078
12430,3510,1633,7679,839,6049,5547,4798,7553,1228,6095
12431,1547,2674,9095,8044,9616,2728,3713,1590,8414,91
12432,2454,2266,8554,1803,6186,1451,1259,8420,8735,6794
12433,6872,5799,8053,8966,7321,5043,7387,6113,4642,5119
12434,4494,1391,4573,4588,8842,3015,2371,8005,7993,2521
12435,9990,5476,6479,1461,5316,4868,9470,6553,1080,2820
12436,1655,135,2455,5413,2000,432,2680,2435,3439,3389
12437,7457,8036,4383,7979,2906,3263,5337,7628,122,6749
12438,4721,2548,7072,5208,7267,4868,7634,1006,7,9640
12439,3847,9331,128,4782,4777,6955,9705,4624,7282,1755
12440,5242,4592,130,4622,8927,1442,1468,6274,6023,6321
12441,9494,3889,9257,7057,8983,8007,5000,708,6664,1979
12442,9981,9039,2564,4484,9875,5955,1124,3314,3333,7066
12443,2270,2179,9173,6781,2655,8105,8921,2199,5505,4628
12444,3914,7215,2629,9700,8158,8681,6957,1875,1852,1690
12445,524,6068,3232,3020,7453,3279,3691,8284,6706,6620
12446,7941,3682,3329,5186,3243,5390,8537,7766,21,1262
12447,9142,9310,3370,4213,9760,1533,6341,2568,850,9295
12448,6476,1861,4732,7846,4389,9368,5792,9867,776,1468
12449,8111,6340,6479,8323,6777,3395,4837,8603,4884,7673
12450,9530,8965,9287,6321,7331,5568,7124,6629,4910,1830
12451,7568,7112,674,5461,4462,2548,8981,7060,2211,4248
12452,5943,1660,613,4519,665,5995,2659,4044,2329,4370
12453,1033,4535,9490,8035,5200,4166,9421,9286,2668,3054
12454,3692,2167,4520,3826,1078,8192,8353,2687,8321,2487
12455,7405,6746,1632,4079,7222,7634,2017,3003,2685,8688
12456,258,7968,4805,5483,6588,604,6759,4495,5700,2999
12457,7463,7707,6158,72,7017,9977,8633,7176,7259,5643
12458,9843,9460,5811,3220,24,3608,7592,497,67,8494
12459,6836,4248,3430,3047,8347,7151,4538,1515,3158,947
12460,513,9707,7075,4447,6216,5646,2835,4004,9062,2574
12461,8917,1116,6326,3992,4266,9848,3109,4128,3085,2973
12462,8428,5537,2938,560,6767,554,13,1692,6151,9909
12463,7983,5907,8331,2936,458,6359,7512,8689,4336,2881
12464,37,1729,6356,6602,3021,2378,9634,5738,8395,5004
12465,7434,1968,7151,4578,4863,2265,8973,5765,5351,651
12466,8852,9983,9679,3428,9667,6159,6653,3475,6827,4958
12467,833,3082,2660,6821,8532,9442,7565,5848,506,3369
12468,6810,8817,6867,3618,8550,1079,9056,8218,8181,1902
12469,1399,6452,654,6656,2429,8350,7241,7895,1138,2960
12470,7502,155,5982,993,6948,7732,5640,5160,9573,8010
12471,4645,7354,9282,1859,6308,2926,7143,6292,1355,5420
12472,2535,5121,3170,7435,3333,6377,1993,5522,385,6420
12473,628,8090,3982,7603,6107,7791,3597,2592,7721,2015
12474,758,4258,6500,9073,263,5593,9866,3476,1945,3428
12475,589,5656,2001,1386,8958,8649,1211,710,3156,4308
12476,4338,8846,2962,5952,9899,1035,7994,274,652,5797
12477,1466,1926,66,3595,8850,3244,9576,7602,2053,8756
12478,4720,9882,7511,1309,8262,1880,1415,9498,191,6649
12479,2156,1665,3880,5630,7803,9481,3414,5593,4300,3065
12480,9941,5515,585,990,4453,3494,6607,5903,3583,9357
12481,5423,785,4371,294,209,2063,4187,348,6128,7840
12482,7907,5694,7345,4698,3163,2454,5724,3210,7371,9066
12483,397,93,7447,8919,6966,6918,7448,7790,4209,6858
12484,2327,9367,2323,6467,3015,5020,389,2655,2236,9849
12485,1873,4374,707,7839,289,6348,4807,5076,4154,4950
12486,8671,1472,6914,2303,4497,2852,8335,8632,5121,7990
12487,4779,5300,8154,3510,2557,3971,9795,8748,6244,22
12488,1627,7151,9374,5772,7825,7907,5651,4493,9361,2227
12489,7063,7389,7090,457,6510,4530,5801,5499,9124,1645
12490,9712,6454,2493,9678,4140,3796,3606,8455,4907,3041
12491,9792,5795,1293,6709,8510,3723,3216,9823,6376,7537
12492,4670,8622,6872,2454,6204,4590,1591,4193,7883,8753
12493,827,9324,8838,5496,7168,5073,9855,2109,3383,2098
12494,3465,9687,6174,2054,6083,7780,9426,5291,1787,4597
12495,1973,4036,3842,15,3188,4075,9974,1665,6686,8665
12496,7258,6083,6263,4606,8057,9965,1698,2852,412,6924
12497,6829,4644,4635,1592,432,1241,3123,9493,4467,5436
12498,1990,6760,2253,8839,2025,6466,6691,4289,5700,5810
12499,4391,2986,5805,3548,8734,930,8535,6786,1951,8685
12500,6229,7411,8341,8035,775,377,1167,8362,9057,6281
12501,643,4556,2256,2896,9685,8814,1977,3639,5458,3419
12502,3332,4618,7752,1659,7200,7166,8641,9912,4724,3270
12503,984,3354,6857,5,1118,9287,8187,7957,8036,9314
12504,6064,1774,2933,9683,2910,4977,9363,4476,6636,6339
12505,6409,9558,74,7420,3226,4279,2672,9170,8903,5695
12506,2277,6849,3573,6137,4813,9661,953,1800,8736,9264
12507,9079,7610,475,6246,8328,5615,8545,2710,9604,8590
12508,6135,2773,5067,6787,1192,3823,866,8119,3774,1162
12509,8477,3484,733,6200,8431,2791,7775,4669,1678,7510
12510,6645,4990,928,4827,1375,1765,7505,8353,7,4979
12511,1213,5097,7744,5232,3148,3023,5774,3314,858,9934
12512,2136,5587,7448,2604,9210,5310,5930,6128,4186,4562
12513,4166,6217,1006,8888,9617,9397,499,39,7958,2194
12514,9799,7766,4144,8021,5301,3246,198,6532,6555,1042
12515,237,1726,4466,4930,2724,8733,6968,2145,9787,9884
12516,4431,5469,4345,1258,1896,4455,2779,4081,6594,6620
12517,3050,6225,8930,5298,887,4838,389,3828,1660,8924
12518,2145,495,9119,3979,1183,5387,4760,5566,5625,3945
12519,2856,8465,7668,2847,8974,4011,5714,7513,8828,6913
12520,3331,383,9773,1508,4491,1831,9361,6890,390,9024
12521,3125,1756,6826,9216,5307,9135,5624,9245,3190,4538
12522,8114,5910,7772,9263,8456,9056,8377,3646,7281,2599
12523,302,5856,4210,1893,6992,9854,6859,8011,3970,5150
12524,4252,8956,390,7518,4624,3929,4153,2322,8502,7963
12525,8996,6602,7163,8027,6813,8063,9228,8938,5828,93
12526,886,7825,775,1568,5118,360,8643,5858,4129,6476
12527,6980,4356,487,3409,2081,1232,8001,6904,1189,6844
12528,8724,1,4900,6421,7040,8766,3318,4532,8106,5965
12529,1594,8009,6318,1409,5361,6795,2848,6947,92,9617
12530,8557,5870,3617,4392,4761,6845,8740,4577,7722,2229
12531,8972,6204,4559,7480,160,1843,8799,9686,9523,1626
12532,7081,1540,4161,4060,2493,8345,8678,4397,8015,1934
12533,2295,5997,4391,7426,1701,9056,9808,53,444,9991
12534,312,4722,510,5797,9594,8530,5304,7829,9374,6224
12535,4867,1029,8897,1112,6263,5670,5303,6855,8220,8105
12536,517,798,4985,9581,6001,1924,993,6687,1297,4362
12537,699,8,3307,287,9170,4958,5388,3903,3055,714
12538,599,6336,791,2407,6013,4808,7818,4788,6375,8137
12539,6733,7332,6834,4792,615,7998,1315,2535,419,7712
12540,1489,2438,5885,5116,3485,104,6232,4048,4473,6789
12541,8090,607,9702,9428,2587,8121,7080,5359,1880,2615
12542,4990,3326,6807,7480,679,9150,2834,7002,7702,5130
12543,2155,6210,8119,1651,5081,4370,3890,8023,1491,2851
12544,9809,3697,7865,8818,4144,8114,4214,2531,5315,1562
12545,657,6132,3407,4521,6121,1311,8969,703,8780,3236
12546,350,6143,3710,3744,233,4624,5700,4071,9657,6037
12547,307,7515,3544,9769,5464,358,2550,6723,9833,3581
12548,4476,7249,8179,334,4835,325,8058,1613,962,6966
12549,1668,845,4624,7678,6953,166,2536,7876,4317,6177
12550,423,6169,4003,5112,7561,5074,8137,9502,4443,2434
12551,8499,3781,4600,6810,5808,7561,8931,4756,4674,8486
12552,4074,3824,3740,9042,1976,4046,4701,6897,7453,9091
12553,2470,9905,1983,5306,6628,3988,4641,3914,5429,8853
12554,6772,1279,9775,4319,7432,4564,5101,8856,7068,7489
12555,7412,8659,5755,5868,8119,7077,6040,4203,2211,610
12556,1418,6203,1136,7339,328,1829,6629,4751,5830,8430
12557,8246,9586,323,6289,6454,2889,7345,9859,652,7458
12558,1205,3864,5443,1423,9527,7544,9007,4649,7838,4741
12559,6427,2083,3041,3687,307,9091,6987,3781,9811,7647
12560,1417,6428,8972,5890,7308,23,2707,9492,7869,6931
12561,6245,3776,4788,881,2205,822,1237,3694,6480,9391
12562,265,5,8551,9354,8287,4439,3587,9226,9757,7770
12563,4392,3441,8175,6259,6440,9269,3418,1168,3973,1653
12564,9907,3934,6990,5028,1404,2800,6134,7351,2748,7595
12565,3971,2302,242,65,1113,1510,8685,6120,7386,6173
12566,7017,9248,9646,5426,6226,1203,196,5123,6683,7009
12567,8461,3934,845,1539,7593,7333,8322,8017,150,7575
12568,6177,3528,3502,4187,7697,3578,3899,4598,476,4159
12569,4636,1012,8105,4843,2537,8804,5340,9977,5517,5187
12570,8041,1632,1218,6737,9251,6591,9257,6211,2739,5309
12571,3711,7221,8653,5552,1502,8806,8421,5773,4622,8529
12572,8125,3779,9299,3175,1050,7339,3599,3826,6283,829
12573,2339,7785,3759,3372,8492,3131,1918,6396,5696,1741
12574,6970,5170,9722,8609,2510,8443,418,980,880,4861
12575,4889,4512,3985,7273,9259,827,312,7030,8238,4869
12576,963,6894,6644,6264,9239,9107,6134,6527,6454,1421
12577,4825,3644,9076,8518,1885,9313,4139,3460,6648,3725
12578,9928,3662,8295,9884,8953,2058,1375,5588,7186,2038
12579,4343,4021,2052,8239,693,52,2069,2081,3947,2506
12580,3005,2917,7485,156,6656,658,3351,7737,2573,8149
12581,8920,6980,330,2793,9491,7447,1695,7553,8950,4146
12582,9940,3245,7555,854,1312,1367,6058,57,1209,5790
12583,490,2493,2038,2569,5407,7356,313,3951,350,850
12584,6476,9015,7327,4904,3933,939,3524,7306,6972,7059
12585,8741,9647,6778,5872,5697,175,6720,1108,7352,9209
12586,5219,247,825,1796,861,9259,7876,6138,2485,7643
12587,7335,315,4906,9921,8929,8765,2085,6288,1511,5519
12588,8707,7515,7006,5387,8065,3941,1522,9817,9021,1750
12589,6639,5144,6518,4479,6922,9194,3822,1368,9224,7796
12590,3229,2410,9345,398,2577,6137,1026,1102,2726,4789
12591,7101,8393,3546,4559,6586,9127,2145,5242,3151,6073
12592,3026,2146,7618,5283,3201,3992,4202,70,1230,800
12593,9412,1246,1023,4273,1808,7310,5755,3060,334,6998
12594,5270,6320,467,7720,9989,9551,7008,3147,3251,5003
12595,6347,9877,7116,6603,7014,8183,4466,5944,1411,2127
12596,3036,8445,2647,9817,3056,707,3757,9551,3670,2746
12597,6724,8554,7901,7102,1584,5781,2099,7038,7564,8016
12598,9332,2558,9969,1508,1269,6556,3748,6699,372,2566
12599,4729,1118,5895,2217,1052,8587,1886,1846,1393,9605
12600,5207,6978,7205,1405,146,87,822,7071,207,7685
12601,3039,8917,5553,7405,8195,8053,2507,1254,3859,1897
12602,998,2457,2629,533,6721,6620,9030,3817,101,9081
12603,8229,436,1012,9651,9839,3883,6171,1749,1118,5428
12604,1991,1844,522,9484,5080,8579,3544,3204,4451,4705
12605,3755,7689,8108,6586,597,1860,7956,89,6086,6862
12606,9114,2101,7078,4509,6709,8739,6806,5830,5744,4002
12607,3847,6828,6609,4041,3776,947,8366,3647,4160,2776
12608,9623,8438,8183,2919,1410,6561,6258,5117,5243,1275
12609,617,6164,3044,6131,917,6668,6214,3030,1240,9696
12610,7575,2803,9317,9362,4581,3530,8679,4170,6166,3725
12611,8281,5923,4325,1387,7276,5472,9343,263,175,6403
12612,4612,4936,7084,379,8080,5146,1897,1611,316,6145
12613,2585,8219,6256,9263,9589,2456,6694,7306,1166,9150
12614,5515,2140,3409,6300,8363,10,2663,5353,3214,8591
12615,9912,4704,8929,6474,266,9679,5940,9495,1308,1489
12616,788,9250,3682,2329,9675,5618,4950,8039,5414,9457
12617,3873,7995,7260,7754,6626,2266,2535,5567,4178,997
12618,3371,6878,7890,9349,1327,8490,943,9152,4657,4032
12619,1668,7181,432,7921,175,3635,3218,9294,8977,4873
12620,7671,3590,9181,1244,7176,4799,7308,643,9665,223
12621,6752,3115,1468,9690,800,3081,1159,7776,872,9840
12622,9937,6955,1823,7250,1732,3308,3404,5324,4589,4667
12623,9922,5794,131,5661,8990,1780,6148,6706,5693,6492
12624,4514,6076,3936,3536,2539,8477,6769,7805,3592,4257
12625,3996,3892,6750,6691,2140,8428,6300,7687,2343,6942
12626,445,1403,6126,7590,2350,3518,57,6452,3895,3739
12627,4476,1850,8467,8768,572,1970,4171,8523,4390,6983
12628,2470,7613,1967,7977,1152,5719,4966,8093,47,7946
12629,7574,3308,8734,4555,3707,1747,8501,4665,8832,8594
12630,561,8319,6309,8124,1511,2329,9978,495,1142,8485
12631,4925,4681,132,6584,1177,9782,8708,5029,2041,618
12632,9216,1611,7418,8378,7195,2294,468,8920,1001,1227
12633,7723,7640,5088,6414,9593,670,2676,2240,4967,8732
12634,4365,3834,7413,5942,2389,5667,9625,593,3610,961
12635,4304,4198,5868,894,9556,4944,8223,6590,3541,1398
12636,3529,8483,1536,4504,2622,1151,4031,3602,129,9443
12637,5879,7230,452,3000,934,3530,2472,3014,7843,2419
12638,9795,4529,4372,9188,5422,78,493,7640,5061,9148
12639,4916,8134,3928,7462,2232,4983,6469,5114,3120,1726
12640,7435,4904,3282,7845,4911,5786,3749,8248,3675,4813
12641,2385,904,6657,4164,3465,628,2086,1869,2350,3183
12642,1708,8031,8067,8249,2351,1893,5909,9393,1060,8229
12643,8088,6937,8184,1226,1249,2626,7095,1594,8193,2843
12644,4147,5903,6476,4644,4451,4139,6132,1498,8881,3942
12645,6061,5820,7607,4379,1841,6266,7735,26,1776,6543
12646,6865,3880,4279,1822,3931,5204,9635,5260,6432,2449
12647,5656,2054,7420,5150,7266,2388,9043,3026,41,4838
12648,104,6844,9104,5992,9596,4335,1555,651,9033,5694
12649,5300,8238,8571,1682,4411,8624,2196,8803,2373,6135
12650,4485,5911,4061,6009,8122,6090,7162,4776,8146,7276
12651,4981,2596,2383,8260,4959,5593,8216,9997,5609,239
12652,929,7192,719,1561,1871,4950,631,73,8742,599
12653,8,6650,1559,6985,6748,3280,8250,4382,2101,642
12654,8728,4567,4568,3555,7271,4837,280,8843,7517,8751
12655,2843,8573,5403,6042,6892,6369,4361,9135,6011,306
12656,7499,1621,6638,1068,9452,7129,4985,1558,8327,6110
12657,1214,9356,551,383,8569,7597,2406,4162,1781,3024
12658,772,8227,5164,5475,7682,3890,7811,9874,9826,9841
12659,7569,387,7942,6813,3488,2145,9860,5597,3723,5711
12660,4437,4483,8834,8023,3745,8156,698,281,8530,2583
12661,5594,4528,8977,3752,9000,280,3364,8450,1671,8912
12662,5047,3347,9570,6542,3790,6457,4593,639,3344,5046
12663,5896,7333,5301,6691,9092,3827,9374,5903,6998,950
12664,241,6295,1647,244,2668,5412,4795,9335,9407,9889
12665,56,181,5558,6653,5777,5269,8855,798,3360,3629
12666,3701,3562,2785,7926,1784,6087,7029,6501,5071,4030
12667,7074,9028,6863,593,6027,837,1153,4294,2186,1856
12668,3821,7553,2224,350,4160,4263,9936,7771,4881,2319
12669,2269,6155,8721,5711,7200,9054,7127,4368,9945,9793
12670,1955,3855,1793,1640,3931,4376,3524,100,5848,1851
12671,1273,9589,571,5715,2079,9878,1854,9558,4067,3686
12672,95,8011,7597,2736,2800,6554,9039,6930,4226,4217
12673,4394,6062,1100,5475,9599,1522,9312,7744,6799,5813
12674,740,1453,3286,3179,6073,6101,2059,1313,4426,4093
12675,3383,2945,8758,3719,8193,5055,1469,3925,7953,3732
12676,9476,6607,8852,9726,9512,9867,5369,412,8479,7846
12677,1727,7177,2327,683,3839,6587,7420,6933,7019,7186
12678,9826,6858,7973,7057,3889,3823,724,6740,8688,4832
12679,1681,156,6698,8213,2847,2852,6231,2332,9689,4389
12680,5646,7153,4165,454,9188,2730,9578,7172,6950,373
12681,389,2880,6616,1245,6269,7106,9589,1171,5786,413
12682,6302,4315,465,5714,5260,2457,8274,9323,4222,8960
12683,7864,3891,2033,5278,1650,3343,8196,6522,6427,7416
12684,8167,3183,597,8890,403,537,369,8957,8999,7043
12685,8828,9876,1146,8173,5405,6698,9064,7473,7640,9298
12686,1314,6959,1559,130,9628,74,2121,4366,1049,178
12687,7135,8882,5666,3182,2880,3442,3244,458,9023,3017
12688,5039,6722,3110,6379,7726,251,3712,5031,5894,6872
12689,842,4629,6739,1090,7368,8072,8717,9179,879,9730
12690,5954,1681,1866,6739,3142,2950,1132,1287,7479,220
12691,3543,4718,8023,1988,2622,5423,7096,2767,5446,965
12692,6683,3647,9238,5268,7193,5759,8968,3310,712,4564
12693,4847,9199,1039,7943,9844,7091,924,9096,5341,530
12694,544,557,9805,15,3323,2830,5357,9407,1646,8770
12695,5532,3337,8488,7247,5616,5788,6799,477,379,9283
12696,6351,6073,9156,8672,8317,3507,461,9362,6322,9866
12697,4497,9067,6733,4392,1752,7015,4963,827,2674,7862
12698,4113,5617,1255,4265,8609,8030,9235,2577,7300,1814
12699,3848,1060,9751,2522,5407,4838,9961,557,9093,5029
12700,5489,9091,890,8850,3412,2870,3344,2770,5544,7019
12701,7445,5145,7003,8582,4047,8120,8146,6465,7827,76
12702,4352,1643,9574,7156,4578,4903,7940,3441,957,2702
12703,2753,6210,5024,9352,2504,2701,5753,4431,4540,4528
12704,7854,1612,8000,5421,2696,6541,2823,8483,8467,7405
12705,3940,9132,6299,6779,1017,6340,5720,1805,3673,2127
12706,9843,766,6419,3434,9538,9646,2675,7031,3855,1606
12707,7152,9087,6457,8216,9132,4835,9113,8132,5863,9897
12708,9494,5176,5646,9508,4039,9647,2557,578,9519,5113
12709,6929,1543,6965,6475,4310,493,8300,7750,2874,6088
12710,9387,2177,6785,6572,3764,6949,6099,2486,4492,4954
12711,6513,3069,9216,8429,6468,2232,4916,7044,9103,2092
12712,8320,5666,8907,5427,5386,6104,6500,6014,497,1226
12713,2847,9487,8771,5513,5026,9497,2102,6180,3444,5582
12714,3998,8626,5132,9003,8730,7045,157,3650,2522,5832
12715,2009,8939,2995,9987,6532,4829,4765,6560,306,6572
12716,7123,5206,2914,2362,9347,435,247,1724,811,7146
12717,4829,6866,4153,4694,8134,8633,906,9663,9019,2387
12718,6716,4718,1733,5659,986,4110,9457,2800,8268,9124
12719,5368,5536,6032,9710,5123,9798,2269,639,7470,4254
12720,8089,4961,2894,147,6558,7221,2052,8590,5960,3110
12721,5465,3812,9093,3130,1698,8325,6278,364,1869,3978
12722,5201,7694,9932,3952,5714,8599,9845,6031,2048,1112
12723,2503,5896,2834,6255,4111,3870,2956,3747,7571,1400
12724,6841,1663,8135,1817,5325,8308,3088,8422,5957,1451
12725,9410,9578,8115,8297,3779,6578,6412,4774,438,5065
12726,8556,9509,5736,5111,8189,2505,31,4507,2580,3443
12727,9344,478,4884,3862,8579,149,8283,3603,3018,1813
12728,3666,2278,5182,89,5808,2023,6665,4650,7064,7211
12729,6416,4599,580,971,7489,9740,1653,6253,3075,5205
12730,3744,1310,8346,7300,7112,1828,1197,1305,5873,5465
12731,2987,5461,8446,4402,269,5572,1537,4835,1760,605
12732,6990,6985,6378,5899,2674,2709,8095,6715,9112,1555
12733,5862,3951,1540,6603,3183,5554,8403,9439,8514,9781
12734,9542,7607,4330,8547,9460,20,4056,8207,4767,6360
12735,6751,6185,6697,3712,3934,6379,2751,6939,726,4822
12736,2686,3490,6220,4738,7556,4260,7077,6385,7459,2740
12737,6191,7658,8929,7061,3297,3601,9246,8413,6192,3767
12738,3831,915,335,6819,6901,779,7881,6452,2821,3834
12739,5405,6362,4561,6880,5354,531,1061,5054,5086,3869
12740,6861,4439,976,1199,6919,989,4799,9564,1077,1720
12741,9269,6799,2555,7723,20,9458,3207,4034,8807,5936
12742,5275,388,3798,6990,2152,772,138,1379,404,8308
12743,6682,7925,6406,3538,1023,5192,9482,1756,9776,203
12744,8880,1011,2170,9630,7488,3131,2574,7262,1438,1626
12745,7137,5541,6805,4488,5636,124,2051,7580,5379,7425
12746,3471,3797,1254,8023,5031,810,2124,9141,9820,5070
12747,9834,576,1991,5212,8307,909,7271,9646,512,5843
12748,4049,3906,5378,2737,4661,1542,1430,1816,927,190
12749,6672,2190,2090,3403,6999,7778,6434,7827,8851,1440
12750,4157,3413,9816,9094,3071,6892,31,9112,8510,254
12751,8543,1801,6297,4670,1881,6249,7858,8938,6611,7385
12752,380,9847,5313,5040,7624,1385,957,634,5755,1462
12753,4094,8828,1139,5158,1722,7243,1730,6873,6177,4760
12754,4888,7364,118,7206,971,4796,6915,8491,7942,2755
12755,430,9295,5672,450,2508,9169,7007,7570,5871,3347
12756,9444,6538,5581,3626,9154,797,6850,5403,7674,9648
12757,9630,4362,2613,2965,359,9116,659,9050,1620,4647
12758,7180,7465,7709,7752,4677,9110,1436,9065,135,8478
12759,6042,7366,194,5822,3620,4582,4320,2596,6420,5634
12760,6475,6568,5407,5526,5377,5486,9951,2502,5698,2439
12761,2840,3287,1997,1591,6681,7896,6188,8545,2034,4229
12762,2607,1075,1827,3493,579,6915,4261,1424,3663,4439
12763,5703,4950,3190,2603,4359,1242,8940,6842,8846,7893
12764,3396,5958,6136,961,8471,9138,984,9592,5600,8110
12765,8988,686,3355,498,8206,9495,8843,7077,7791,5939
12766,4134,225,1913,6254,2514,4531,6967,9256,3693,5222
12767,2196,9904,7640,4305,1772,2986,5687,1015,9947,9229
12768,7972,9959,5693,817,1725,2186,5400,116,3962,5667
12769,2760,1648,8306,3946,6810,4895,2844,8280,1767,3419
12770,2556,9159,7074,8343,7798,6364,3964,2186,3349,7220
12771,6177,8567,8702,1898,2021,5223,1120,2372,6522,3979
