index,x1,x2,x3,x4,y1,y2,y3,y4
14572,7422,6984,8232,2561,169,7042,7152,9408
14573,5426,5676,7027,8468,9286,9028,5342,8774
14574,8866,4345,6699,4053,6614,4318,8693,8319
14575,3983,4728,695,3518,3688,5043,7050,626
14576,132,9908,398,3875,5878,9343,2068,8965
14577,9177,3297,5304,9332,1967,9032,8558,6715
14578,4045,7125,887,1338,5888,7027,8366,2172
14579,2256,4622,4736,9244,1058,5454,9322,5325
14580,1575,1975,2620,7552,5067,9007,7216,6577
14581,4407,2611,779,9286,9260,3305,5163,2042
14582,4761,3096,2944,113,4903,7629,8235,5514
14583,300,8260,7289,8632,9619,6028,1268,375
14584,6756,8299,394,3715,8895,934,3831,2884
14585,2248,634,7129,569,9493,4627,8717,7697
14586,9477,6054,2969,7856,2464,390,1467,5028
14587,8008,7653,819,377,3874,3247,7676,4499
14588,1677,4792,5077,9342,2889,6027,4493,3319
14589,4928,6104,4541,8327,4637,8152,7551,5624
14590,3454,8582,6766,6656,4933,6254,5121,5600
14591,7418,6548,9952,3688,6442,8219,7318,1951
14592,2902,3905,4226,7672,7853,2062,6045,932
14593,9002,949,6349,7092,3850,8732,5842,3170
14594,3837,9775,6135,8832,9339,5392,7305,4190
14595,3580,2529,2661,5834,8545,6944,2214,2352
14596,6440,6976,5084,2958,7138,1156,5231,9989
14597,3344,9435,8918,8843,5228,3170,1546,5708
14598,6630,2133,1398,2321,71,3799,9876,8657
14599,9625,4246,4626,5389,8333,2843,721,1349
14600,9042,6347,7472,2933,8638,6829,8277,1028
14601,161,7155,5448,7681,1274,1763,1889,8805
14602,4552,8712,2438,1385,9162,2364,6807,8179
14603,8096,388,4862,3164,1628,4350,5579,2992
14604,1822,3176,3451,3963,3346,3881,1154,1097
14605,2890,5257,9488,3706,6220,9423,6590,4092
14606,6307,3434,4390,6351,4365,706,4037,5755
14607,8234,5401,7936,5083,9621,2523,1627,7800
14608,3908,3555,8931,397,6293,1232,8044,2472
14609,2431,4550,7550,4935,1892,6560,6237,5637
14610,4713,8388,6354,728,3238,8699,641,5918
14611,6661,2615,2621,1273,9267,2029,8275,9224
14612,3499,3361,3642,4804,9865,9736,2968,2299
14613,8550,3615,4306,3664,6345,9405,5028,8509
14614,7749,9226,5959,5536,7505,6425,7228,3328
14615,1957,6624,197,2672,2021,4600,1033,1643
14616,6677,3435,4455,8280,7973,855,6117,1512
14617,5028,6763,7031,7381,5041,5264,184,3017
14618,8978,6044,9550,3643,9121,3845,570,7395
14619,1121,4527,8359,2166,9013,1577,6706,2163
14620,90,4566,8829,8596,2120,6774,7604,4889
14621,1998,8895,4114,8956,4112,9787,925,7986
14622,8282,7547,2263,276,5964,3636,5157,4902
14623,6647,4339,8290,8496,9338,1590,1564,6991
14624,471,1976,1071,4203,4275,264,5165,5205
14625,8421,8025,8203,6888,7181,5245,9028,1470
14626,3356,1050,2099,3376,5449,9360,5550,6090
14627,4749,9741,4016,6557,7002,6826,4084,8820
14628,9920,8077,2101,5345,6390,301,7079,8002
14629,5426,41,5554,5817,9400,1768,2090,9967
14630,8795,6715,4499,7740,1074,5227,2050,8413
14631,3411,2072,8094,9679,3160,2759,9426,686
14632,6694,8853,4983,4075,1540,7582,5894,7291
14633,8531,1518,5101,1603,7265,290,3382,4394
14634,7896,843,3341,1853,3548,5151,6108,9535
14635,5573,8554,7498,706,3838,5165,3524,342
14636,1984,5998,5246,5133,4806,8655,4680,5024
14637,260,184,4581,8829,9435,8919,9966,7735
14638,4577,3521,7417,57,2027,4414,5030,4014
14639,3365,6860,1139,8410,4037,5000,7250,264
14640,4997,2644,8681,2060,7565,3254,5647,2555
14641,4632,303,9310,820,2526,5848,6833,5564
14642,2035,1750,2570,7013,3677,7480,8413,3447
14643,5847,4453,1693,647,9607,8002,6094,5494
14644,8921,5897,2792,6208,855,7122,6691,5929
14645,7826,4570,2954,8719,2281,135,220,7724
14646,266,1056,5108,1304,6205,1875,5329,2198
14647,4442,1705,2843,5218,4608,424,242,4293
14648,8478,510,5550,7344,3136,9187,8135,8269
14649,3665,4633,1026,4866,6140,6366,3783,8655
14650,4003,5525,35,9383,8424,7257,2674,8276
14651,7277,6317,5878,3200,5522,8830,2030,4964
14652,1299,5857,3801,4269,7123,3516,7274,6001
14653,3111,2814,1017,6647,9688,7154,8219,6670
14654,7137,370,5827,792,8463,9835,890,2295
14655,7184,435,8533,3716,7839,4247,6680,2827
14656,8459,6790,5219,8940,9894,7509,2626,2745
14657,1844,7389,7898,9011,4583,943,108,3178
14658,3453,1938,7130,2974,2139,2706,2202,691
14659,7688,8350,2917,6788,559,5215,9056,9905
14660,4919,5643,66,2196,1732,1440,985,7185
14661,7810,1592,1220,1496,1023,1979,1982,6177
14662,7666,5922,6411,2684,46,2353,2486,6009
14663,8268,5500,7152,5367,9993,931,9815,8456
14664,7374,2470,6813,3508,819,5412,5982,1591
14665,6795,3979,2295,1793,8213,2736,894,8885
14666,2027,2548,9809,4243,6265,7631,6199,1281
14667,425,7458,6796,7993,9400,5302,2614,1627
14668,5309,1359,3516,1117,7621,7022,6541,6150
14669,2351,4513,9676,3812,9546,7630,7521,2844
14670,7906,2449,753,3099,9417,148,7129,9351
14671,246,3393,4246,6577,4497,5794,5839,3638
14672,3091,360,5638,9202,9794,7974,330,9418
14673,9259,4732,6318,3898,8393,3737,748,4679
14674,6500,6220,1831,8570,9052,5690,3886,39
14675,3269,2156,1758,7285,4069,698,8753,1327
14676,6003,7167,5074,9791,7794,1539,2667,5722
14677,9602,100,1219,8310,3714,1365,1067,4643
14678,3272,474,5860,4954,2709,3404,704,7700
14679,751,7342,7141,7310,9939,3485,7143,2168
14680,5900,5622,7398,2026,4378,9574,6560,8802
14681,7366,8003,7371,2123,1939,9659,7255,8598
14682,9832,8769,1505,2812,7361,3071,3090,3805
14683,9672,654,3013,254,653,691,9057,9809
14684,7706,2069,9686,357,7436,7175,5666,7337
14685,6008,6269,8676,645,3473,371,1413,3051
14686,939,5879,3038,5781,6232,8161,1101,6652
14687,3291,7038,6842,7907,2078,7804,9364,8168
14688,9476,4198,7301,8098,7500,4719,6680,1370
14689,9298,9471,2106,62,8363,542,7071,2308
14690,5442,23,1689,8457,1924,442,6022,2560
14691,3683,3708,1154,8932,8009,2178,1841,7020
14692,2688,5634,8557,4984,9358,3944,3903,8950
14693,5261,2869,969,8819,7316,3010,4836,8272
14694,6294,7008,1545,3349,6818,4272,5871,3999
14695,9410,976,332,7922,1297,4226,8859,5401
14696,1292,8741,8870,6921,6772,4116,8934,5251
14697,2170,3484,1175,2248,2919,1703,3910,9794
14698,3223,4600,9312,6478,6920,81,2442,5332
14699,3609,2244,6527,5949,5984,6087,3304,2903
14700,7295,7271,3384,9995,3547,7420,7326,3312
14701,4726,7234,3580,7247,5580,5526,5823,9924
14702,342,1344,1157,4459,5137,613,1442,4919
14703,5212,6628,1031,3596,2270,7250,631,8041
14704,7071,8778,9121,2169,1780,4030,5065,2923
14705,4044,2339,8977,7666,4225,9912,5099,7972
14706,7955,4257,3873,6426,8346,39,9024,560
14707,9209,555,7349,7491,6286,203,4179,5082
14708,4560,666,3302,5690,7729,8581,6472,6892
14709,6181,487,8083,6934,222,2561,5356,4652
14710,5541,4974,8418,1346,6999,4896,2755,5978
14711,9371,4621,9787,5014,649,2410,2410,2739
14712,22,2586,224,9062,7615,3048,5517,4331
14713,3186,8573,6194,9654,9296,56,6767,3900
14714,9738,4379,5408,4793,1930,3031,2424,4800
14715,9105,4672,3697,8240,7967,6038,9479,3418
14716,6389,4399,2255,1957,2774,760,7784,4443
14717,1391,9637,2589,5741,3012,5433,4688,6618
14718,1358,2239,2317,5316,1218,958,7520,5112
14719,4478,8544,9881,3427,3032,6282,5342,5946
14720,5344,9827,7984,4382,5729,3982,2268,3660
14721,1316,5334,6776,3270,9607,8750,2819,3972
14722,2459,8571,3926,3920,6242,4868,4725,1015
14723,4643,5120,8719,5177,6309,75,220,7324
14724,327,8078,7766,366,5552,2288,2041,7924
14725,4813,890,5182,649,8309,9897,6178,9205
14726,7948,2232,7145,6965,227,608,6768,7738
14727,2733,4011,602,7456,8163,6481,3225,7143
14728,9423,8117,3234,4338,4677,8987,2659,7382
14729,5774,6688,4431,4624,9949,5071,5265,2166
14730,5318,1752,7689,1533,7345,930,4041,6587
14731,1365,1982,4768,6747,5954,2426,572,6
14732,6456,6753,9854,3459,9355,4845,7174,9635
14733,9038,7707,5227,7318,4711,5978,9670,8443
14734,8952,6672,9588,7253,5678,4325,3541,4635
14735,3552,5510,5198,6761,3285,114,988,514
14736,5618,8600,3753,3611,9949,9066,8446,3912
14737,6380,4211,7395,8522,8345,4469,5225,5445
14738,7992,4485,4551,2202,5807,1733,9254,5652
14739,1336,917,6543,3637,8383,5610,6536,4708
14740,129,579,8527,1237,5414,3677,3779,573
14741,8093,7494,6680,2518,1719,2879,1140,9151
14742,9355,1873,4980,9907,1992,6849,1571,8130
14743,520,2242,1531,8418,5803,6292,3154,7101
14744,3167,4762,9998,4829,964,26,6510,4255
14745,2963,1407,5931,7048,1864,3328,3938,6481
14746,4722,3365,8012,2487,2066,6448,4683,2975
14747,1666,8957,3034,9814,7144,8066,6182,1976
14748,2336,1658,2297,6146,732,3540,2730,1664
14749,7105,219,5892,789,1880,6809,3326,7120
14750,5398,982,2190,9436,1279,7884,7598,6000
14751,3836,2770,7837,899,4583,7308,9675,1303
14752,9067,1196,7928,2672,4445,5964,6951,9779
14753,2694,8762,5123,5879,3726,5035,5626,2520
14754,3002,4302,1731,4748,3641,8162,7660,8132
14755,4189,3052,4048,2090,5972,8403,6185,7945
14756,1580,7187,8241,8280,8946,834,68,9816
14757,525,5444,7282,7841,4206,4411,2988,433
14758,4928,6519,406,7474,6100,2219,8231,2842
14759,5690,9137,6638,5436,9340,1085,2586,2344
14760,8377,3155,4694,4616,6636,96,5535,2932
14761,9453,3000,4105,8180,8319,1611,8833,7312
14762,1394,6580,7522,3072,2206,5864,2399,1339
14763,2821,9546,8567,5755,3344,511,6044,3808
14764,7502,4376,1055,2426,127,8415,1493,3353
14765,1853,3556,2795,9534,3019,6678,8,9113
14766,7922,5404,2809,162,6706,2780,6134,4303
14767,5130,8180,8888,9286,7870,9335,1681,4502
14768,6061,1257,4282,1610,3433,4702,4597,6800
14769,6769,1072,5839,683,9065,3627,9228,758
14770,4876,9751,1611,1111,7567,4533,8495,9432
14771,5010,4427,6840,6819,3355,7381,4840,1551
14772,3753,2200,5251,8478,2471,8742,3337,5048
14773,5970,2996,6910,1699,2810,790,7238,9911
14774,1329,3818,4211,5623,3066,2229,8853,1242
14775,7533,8784,1291,8970,6059,9504,1214,5870
14776,5949,1825,4488,6639,8557,6388,4088,6187
14777,3067,7175,1986,6674,8110,2494,274,4000
14778,2545,7411,5414,4912,8599,8017,6606,4262
14779,1951,6572,9912,7931,6791,172,3909,2693
14780,6319,5182,3290,9559,4461,5171,6591,7628
14781,8466,2287,1338,2838,4698,541,226,9014
14782,7145,509,3278,8061,4127,9040,305,5206
14783,5286,4223,3049,6469,4545,4188,706,474
14784,8811,7117,3527,4364,6430,7415,1984,9331
14785,8699,5340,7923,6062,5234,9439,311,5552
14786,3796,4851,9281,2322,5381,4576,6658,8885
14787,14,2512,9292,302,5277,3276,1686,3674
14788,9779,1396,2424,719,2759,7313,7529,8976
14789,5246,3216,1477,8432,4158,3082,6587,6455
14790,7837,7222,5305,6787,8992,2746,2357,2464
14791,2608,1183,5854,6449,4580,9279,1529,1260
14792,441,2065,6490,8512,9493,350,2323,7471
14793,4990,3044,3043,3060,3433,1408,8400,4630
14794,7274,8901,6954,7738,2547,6592,3210,642
14795,8979,9824,4452,3751,6211,139,1278,2944
14796,7809,3845,1815,3267,9417,8751,9868,3996
14797,6994,1180,2552,3671,1304,9176,1098,124
14798,4174,5838,9244,4955,963,3277,1875,4218
14799,8,4383,707,3164,4511,5875,7349,6243
14800,5183,3588,3486,5242,1472,9787,4557,5473
14801,3020,934,5315,4871,3175,8929,2875,8020
14802,8485,4106,3768,319,901,4041,5029,4521
14803,7416,9245,6601,2132,4969,3376,5853,8541
14804,2356,6795,2732,7125,2779,1007,9093,816
14805,7432,2926,3439,4585,4910,9272,6120,3297
14806,9849,5842,9483,2182,2249,101,9873,7460
14807,8619,4551,6074,5641,6291,1192,4538,7230
14808,651,559,8082,3632,628,1508,1644,6574
14809,9371,2388,9183,2352,1646,3586,2456,9085
14810,3644,3772,4366,5326,6313,8451,4814,3670
14811,3337,8064,2715,5000,4268,6004,7259,5599
14812,4484,2753,5415,5558,6947,3894,6588,9597
14813,821,4041,2846,2941,9762,5514,8721,4742
14814,1497,1728,6429,359,9911,8576,4712,5360
14815,7946,5999,8158,1853,5383,5537,1976,8197
14816,5580,5750,7381,6633,3245,9520,9469,9321
14817,9722,3728,8866,2027,9480,2138,8227,2771
14818,9658,5503,393,8085,4170,6249,7618,6429
14819,3079,4951,6936,4543,2137,3982,8066,1873
14820,6699,4677,9429,7829,2684,6649,1219,3039
14821,1280,3433,789,8514,7114,7516,1149,9754
14822,4925,6575,9615,917,4652,6279,7497,8503
14823,9403,2891,5715,6647,8249,6750,6917,3457
14824,9815,871,1222,7697,1644,7903,3055,8793
14825,4339,3526,2867,5036,3418,5376,4298,6345
14826,7449,6546,9469,6808,3235,4017,4641,4899
14827,5980,9559,4390,2238,6220,8948,197,1948
14828,8360,202,6351,1455,7622,9171,5425,3610
14829,6558,7491,106,4786,4306,8488,8819,1927
14830,2386,2957,742,138,5421,6639,1706,5480
14831,7895,9492,5561,3447,2827,5084,2661,1688
14832,4104,9953,6107,5661,6196,5642,8616,9430
14833,2170,1970,9850,4572,9648,109,8321,4518
14834,8451,9289,3837,1827,4495,4060,5582,5170
14835,4727,4553,9802,1986,8301,6343,3833,6995
14836,8335,1420,6258,8510,4522,6359,4709,2285
14837,4108,1499,2555,4434,6858,7683,1842,8747
14838,4695,1058,9370,2932,4597,9133,8637,739
14839,6135,838,4650,3667,4335,16,3832,1166
14840,9710,9260,2597,9644,2628,8403,2253,2827
14841,3810,2066,7415,4246,8255,2759,7935,2220
14842,7889,5296,4241,4446,7916,400,3087,6025
14843,2661,1692,4663,7602,3617,1667,120,5468
14844,4658,7439,4906,3504,5717,8328,4950,4316
14845,4666,2004,5959,2846,7035,5233,5097,978
14846,5856,9367,8086,6112,306,3397,8895,3845
14847,5487,8761,3694,8177,5381,9013,3184,3556
14848,1485,2624,9230,7977,657,1626,1166,6481
14849,4205,4815,2581,4565,8064,3309,7163,5340
14850,1352,6679,8887,5973,1382,2930,2771,2504
14851,9303,364,218,677,3458,4610,2447,7644
14852,797,5339,3414,1907,5351,2888,1850,269
14853,8740,3839,9169,846,162,5200,520,8287
14854,1975,8573,6635,9374,3783,7898,2851,6199
14855,7429,4226,3592,5682,1164,3992,867,3964
14856,1377,543,2370,133,1824,245,3785,7521
14857,3007,5899,217,8028,1778,4009,6759,8976
14858,2398,257,6465,3466,7046,6571,6848,1647
14859,757,8323,7366,4471,5204,2372,9650,9721
14860,1859,1419,1764,519,5557,7570,4537,2891
14861,7177,7883,6618,2298,8132,4104,3040,4904
14862,5930,1078,7505,7104,9869,9458,9003,8901
14863,451,5390,2643,9534,1204,2012,8410,3604
14864,3345,1077,9130,3766,439,9833,231,4637
14865,1862,9437,1694,2875,3721,7362,8656,5598
14866,4893,6297,967,9707,7847,6830,1943,4095
14867,8334,1897,3616,3635,2415,1506,8772,1414
14868,6383,7021,9732,7199,8930,2838,7668,2494
14869,1003,1973,9779,9220,6623,9598,2933,3819
14870,797,1861,7658,4341,4378,351,2543,402
14871,5898,7382,1294,4075,99,6222,2805,631
14872,879,7312,5880,2740,7585,3414,6697,311
14873,9892,2820,6036,791,8818,7788,7342,2566
14874,1537,6063,4435,4966,3513,7534,7078,6219
14875,262,6669,4615,7158,8160,6619,6277,4283
14876,990,4887,8999,2921,8444,4083,6514,1374
14877,740,1573,7208,9672,1703,8862,6383,9309
14878,730,4871,8926,1680,9519,7215,1759,6597
14879,7839,6921,2605,9656,7644,9810,7184,9066
14880,1069,8741,620,3097,2454,3334,4963,2366
14881,3249,9191,2305,952,9009,4113,8954,5351
14882,4604,6712,5358,7841,9129,9409,3638,4881
14883,5820,4822,9614,7309,4796,7744,7596,5227
14884,9882,3078,7889,4016,7818,1215,3657,15
14885,4874,668,733,942,4759,5034,4461,7385
14886,7371,5924,6135,7663,4048,844,9240,3001
14887,8675,7189,5981,4044,8927,3118,1444,3283
14888,7549,4463,4926,9474,6276,4896,2500,5358
14889,8131,4667,3104,921,8853,6742,3744,1128
14890,9946,2925,7715,3712,2817,1541,631,2652
14891,6760,7726,8950,2808,1904,2859,8406,3469
14892,5622,8223,7146,4654,4674,6933,9852,2080
14893,5582,6337,1811,5152,4910,4888,5312,8872
14894,335,2906,7432,5584,1539,6032,1955,4625
14895,9842,240,2,8034,3717,6668,9835,6712
14896,6529,2958,8218,3094,6677,240,6928,2860
14897,542,7406,7981,1556,5079,9949,504,4352
14898,4666,5424,1495,5261,9375,5916,9949,2818
14899,3284,444,2444,3878,4059,6317,1153,6465
14900,6486,5101,6281,2470,3514,6315,9180,9045
14901,2021,5038,823,6203,7661,3237,4343,9359
14902,3746,8684,1868,8890,1570,1173,7912,9270
14903,4479,1557,5849,3285,9586,6544,1036,7493
14904,903,6232,4226,12,3477,2153,8708,2500
14905,626,6289,5448,3192,8298,9789,963,5165
14906,530,4275,1353,5269,4790,9353,1579,5317
14907,9146,1860,151,1467,7294,9563,2035,4224
14908,9595,344,4259,9955,4426,9988,230,9666
14909,3243,5741,1489,24,9700,7458,2184,5553
14910,1634,1020,4292,7263,2546,8589,9606,7474
14911,4036,5477,9724,4522,7964,7509,7253,4980
14912,2017,1350,5792,5983,4062,7900,9217,6349
14913,5338,1115,8477,3640,6787,7786,5426,7697
14914,9144,361,4717,7729,6432,9952,7466,409
14915,5837,1059,9330,5092,1642,9890,7005,3184
14916,5629,7648,8408,9549,3001,6787,1597,6904
14917,9206,1777,8723,6346,443,8187,3139,3931
14918,6638,3287,1816,7097,7041,319,2849,9045
14919,901,9896,7238,6071,9622,5750,4138,7297
14920,4209,7830,5437,8409,4148,9237,4298,3723
14921,2962,694,4617,5503,8507,2092,6009,9622
14922,4076,1115,6053,7346,3082,2355,1601,3870
14923,7940,3237,2189,2607,399,5815,4811,1054
14924,1317,3493,3757,3949,4964,2345,7930,2386
14925,622,2324,3955,7771,7081,775,6299,3903
14926,6217,9725,7434,214,9149,5283,6815,789
14927,1633,9613,9285,6597,1198,4946,3930,1925
14928,815,1269,8848,2649,9328,5941,9430,1871
14929,4899,2254,7832,2138,8815,96,4833,4628
14930,7567,6226,5722,7930,4491,7843,3300,2506
14931,8860,8270,4618,6202,3872,1819,4288,7640
14932,2036,5044,1570,4831,6388,6128,8072,2610
14933,8846,5062,4538,9740,5840,2254,154,1149
14934,2175,148,2555,8424,2192,379,9916,7122
14935,6559,5662,9236,816,4660,9107,1589,2212
14936,7977,7441,7045,6902,6325,5993,764,8406
14937,5482,4360,5578,6885,7610,9909,18,5562
14938,3795,609,6890,6698,8092,3655,3749,3301
14939,6497,7806,4195,3572,4326,5095,6365,5103
14940,7974,4192,2507,1626,7624,5295,1147,9813
14941,2725,563,5465,1677,3313,6980,7729,6254
14942,3304,2604,6336,7080,8095,5010,4777,1080
14943,940,4271,5961,2725,1655,4690,9279,8605
14944,9462,1868,8430,6029,9790,2690,2702,2942
14945,459,8145,2906,9421,2146,2813,1878,7729
14946,55,7710,5675,3666,9800,9177,7705,5676
14947,1696,6837,5678,4286,1388,4680,7534,5673
14948,4891,6319,7407,2545,8223,1218,4109,9457
14949,2869,301,960,64,8013,7753,9613,6382
14950,1773,4743,6767,2060,9266,8186,9486,5957
14951,917,7405,402,2393,4111,1412,4252,5274
14952,5613,4884,9717,7911,4926,8521,77,6107
14953,3188,9912,3472,6863,2358,2168,3387,9924
14954,4576,6435,462,3852,3737,4032,9786,9833
14955,3600,4346,7778,2292,5678,9200,8509,1245
14956,3262,3664,7240,9215,4503,5111,5736,560
14957,3432,5531,4091,1751,1794,1005,4131,3337
14958,79,5855,3674,824,3689,7392,1465,6791
14959,8795,8111,4203,5556,5168,5811,6206,1602
14960,839,2848,6759,1045,431,4498,6435,6861
14961,71,6662,3706,9478,4210,4970,361,9988
14962,6416,6407,3565,3635,2983,9484,4624,1814
14963,1968,1096,6066,9039,7159,2705,7157,3213
14964,9533,9837,1073,337,5466,5299,807,2547
14965,6567,258,8344,7194,5922,7684,6808,4325
14966,3613,3625,208,5064,7571,9776,2378,2414
14967,2933,7359,6150,9144,9395,5739,595,9900
14968,3582,2484,1280,347,457,2448,7412,9922
14969,8488,3326,2491,3689,591,7282,3639,2959
14970,2018,878,2160,2701,4521,7743,6389,2409
14971,5986,2588,2600,3958,4221,5986,8905,6328
14972,1465,8475,9185,7469,4002,7867,147,1082
14973,1176,9473,4180,7301,4536,7225,4811,4665
14974,3830,3380,2823,4622,1450,9949,1866,7185
14975,1767,6066,9945,4103,1723,2226,934,618
14976,6249,8229,510,4604,586,5893,2996,3237
14977,6836,6024,3963,6056,5115,3369,7379,4710
14978,3307,6547,3706,787,3484,7679,6112,9770
14979,8997,7378,1890,4913,4828,7872,1249,4891
14980,3295,9510,1667,1731,3418,152,9579,2083
14981,7317,9168,6440,7228,1493,6949,7501,6087
14982,1703,9052,3446,9061,9462,6304,4451,5584
14983,1861,8503,8624,6952,6718,1319,9513,3176
14984,4174,1600,5041,5005,9650,4382,9351,7641
14985,2175,8175,7690,5991,1389,3808,1725,750
14986,7518,9750,8165,5417,4565,3568,4588,3388
14987,9771,2277,6185,2325,6696,266,9928,746
14988,93,6375,6863,7677,3899,3579,7665,4948
14989,4058,8771,7483,9503,6423,6385,446,153
14990,5941,1783,2865,6260,4266,7343,5698,6951
14991,9904,8247,4759,177,5782,8748,8452,4290
14992,3964,5574,465,2347,7770,6530,5774,3832
14993,5662,3498,730,5119,9903,9770,3977,2241
14994,1704,9155,4503,6351,13,5304,9469,4716
14995,7437,5974,6105,5602,5448,158,7358,4376
14996,5832,2348,4913,5760,2608,8819,1672,4111
14997,1313,858,4540,7242,3981,9316,8515,9679
14998,6249,9885,6558,3784,9121,1122,2420,1012
14999,2502,8015,861,4670,6120,1348,1658,5747
15000,3546,428,7534,2811,3339,2227,6930,2986
15001,2663,9197,4149,7648,9648,584,5888,8966
15002,7400,1827,7813,8217,7571,548,420,3533
15003,6408,6280,9894,560,6943,6590,2652,5813
15004,5831,3862,8123,6541,6379,4900,9151,9242
15005,6483,8235,3927,3096,9097,7823,8589,8523
15006,8325,5462,2596,6352,9556,9906,4692,2773
15007,903,4301,6261,9684,7517,7589,7888,1056
15008,6804,5570,2772,124,1754,8085,269,8615
15009,4303,897,2781,3219,58,1349,5306,3683
15010,3306,2767,9033,951,5649,2649,9511,6510
15011,7994,4916,1644,7534,227,3772,5581,6015
15012,7125,310,4317,2625,843,7045,5367,465
15013,8812,4490,3243,9892,4927,1117,9086,9481
15014,9985,4965,6131,3451,5050,96,9249,8232
15015,6781,6722,7156,7668,3175,4917,4265,7679
15016,974,3196,8035,7925,8469,6964,1530,8005
15017,539,2890,8281,9638,8206,7533,9918,9753
15018,1740,1403,19,7509,8003,5954,9059,3308
15019,1412,9396,8446,1210,5647,3818,2313,1157
15020,7169,4253,1829,6136,4511,2894,1999,2847
15021,5512,8370,613,5465,6522,8793,5602,4668
15022,4113,3452,4951,2244,8943,6722,4251,3748
15023,3747,3831,9673,4818,1081,9419,4847,3724
15024,3274,2007,9696,4676,7076,7389,1112,3032
15025,7410,4456,5852,7210,8381,6827,6371,6088
15026,2560,1532,3159,4342,9706,6445,5004,1816
15027,715,7101,5293,8998,7807,8585,430,3823
15028,4071,8473,2133,6452,1822,1123,6833,8202
15029,8882,3238,9179,3152,869,2467,2981,6751
15030,7443,5439,7834,8770,7595,2903,4027,9832
15031,338,1487,8271,1218,5444,4159,8743,5518
15032,8607,6429,2275,3044,4641,2625,9788,4905
15033,9691,3377,6664,2465,9256,7809,4185,2183
15034,2295,8051,3096,6359,2388,6178,3111,7739
15035,729,3692,5993,7898,6365,8522,7375,52
15036,9073,7064,3320,8999,7240,6022,5804,7530
15037,1090,488,3895,4398,6716,3029,9613,85
15038,9478,8186,9399,1681,1660,2959,5388,3157
15039,145,6617,2121,9326,3742,7274,4230,175
15040,6730,3301,3394,7249,7468,7817,7827,3277
15041,404,1766,1743,8345,9826,9476,5465,8398
15042,957,4762,2628,4786,7680,796,7816,50
15043,102,1017,1775,4518,5542,632,5894,8258
15044,8780,8636,8608,2889,207,9525,7098,2669
15045,5403,8492,338,2567,8303,6908,7868,2833
15046,703,2130,2372,7101,6233,8438,5263,1430
15047,4764,9657,5999,6407,4492,8454,5383,8253
15048,8387,9566,9121,4678,3336,9890,1436,5559
15049,1744,8039,6504,752,4061,8632,9074,4615
15050,4450,2345,5328,4336,8667,1526,8563,3324
15051,4095,840,1349,5036,2158,7056,6757,4695
15052,5019,1603,1800,5129,755,6947,7962,1725
15053,8860,1160,8114,6441,3457,9739,318,7687
15054,3097,8612,7921,8260,1449,5729,1816,5371
15055,1873,9106,1388,5715,1626,4029,3867,5330
15056,4735,1643,7922,4366,4491,6422,7440,5471
15057,5645,4063,8939,7127,2442,4640,2079,4006
15058,3125,9313,3683,3706,4945,1837,1537,8611
15059,8657,4124,1104,6170,849,7655,5020,9912
15060,4297,1693,2274,4987,6403,481,2639,8741
15061,6307,9788,7997,8310,701,7764,9488,8492
15062,8703,9446,8763,4240,170,7931,7695,1611
15063,1063,442,8402,2538,5926,470,3541,494
15064,175,166,1605,1661,3197,3576,4603,4525
15065,2081,8988,2537,9770,1949,740,2824,5354
15066,3547,3935,7864,5270,1272,7733,6834,417
15067,7432,8975,8369,6108,5928,1516,2367,4759
15068,6744,8368,5702,9141,6552,8015,7279,1799
15069,1615,3017,5092,3057,4043,9775,7658,6130
15070,8741,7589,5583,3355,7800,8597,286,2920
15071,3868,5315,9468,7620,8217,8999,8181,1308
15072,4761,4629,7326,712,7989,6556,923,3505
15073,282,6033,7689,2944,2622,3044,4525,4451
15074,811,5275,919,4433,3229,8638,4608,7746
15075,2739,9074,4287,1563,8400,7921,4813,9650
15076,324,6423,9252,8301,9969,7744,9530,7455
15077,4763,2184,4003,4748,860,9175,9374,3492
15078,9130,9699,3093,2992,8112,2718,1663,5202
15079,9507,2300,1387,2470,8323,6593,1227,7801
15080,8196,1140,2015,2142,302,5297,5764,231
15081,1931,828,4123,3368,4497,6558,2633,9177
15082,3934,8034,5336,371,784,736,5238,6459
15083,7728,1489,9359,8028,2503,6754,4057,4592
15084,1452,8964,9370,4907,1196,3556,832,3741
15085,3621,4727,7923,7432,7783,5540,5600,7786
15086,1521,5938,8406,3274,2887,5937,4258,5364
15087,4692,6662,2688,9934,999,7175,1496,2842
15088,3238,9432,7836,1978,2576,7572,6419,8659
15089,1882,358,9342,7666,4965,5070,703,8792
15090,8239,7714,5253,6367,8658,1928,44,5495
15091,109,5862,8378,4008,8373,9625,4273,3653
15092,5959,2708,5304,5067,6917,6483,2448,8642
15093,744,3623,7193,9905,3845,7563,1562,2037
15094,8837,3960,8503,4105,4049,5392,5591,8765
15095,7822,4274,7671,9634,1694,3000,6353,5071
15096,4913,8238,1653,3723,1573,8090,3562,3910
15097,2650,612,2901,7862,8365,5845,397,3195
15098,9801,6261,4344,3663,5414,5050,8292,3982
15099,4315,1656,235,9399,8069,9303,6980,4605
15100,4684,1484,2075,1295,1843,2802,6576,6085
15101,6841,7254,9450,1643,3916,1327,6617,5404
15102,5697,9215,9787,5257,8101,5163,9489,7552
15103,434,2979,4390,7445,3017,9871,7180,6984
