,x1,x2,x3,y1,y2,y3
13093,5010,4840,9900,844,6735,4582
13094,4743,1114,7666,1044,5533,1262
13095,3260,4151,5136,7040,2827,9154
13096,2233,7212,4079,6492,3084,8045
13097,1221,7745,7008,6833,180,8509
13098,9508,6946,2069,6980,8243,282
13099,8170,6780,7853,8193,4701,9761
13100,4004,2041,3305,5472,2940,3125
13101,4237,463,7405,592,5783,5444
13102,1568,9524,6361,7687,1605,8728
13103,6196,7006,6440,6936,8391,326
13104,7812,9255,5607,6760,3118,6079
13105,4899,8218,156,9937,7073,7802
13106,7826,7218,737,7073,7452,248
13107,1247,2340,6762,4111,5027,6175
13108,8822,9862,7280,6615,7246,713
13109,5978,6960,215,142,9020,169
13110,7770,1371,4638,2031,5250,621
13111,2633,416,8537,4676,4271,8574
13112,3567,265,7625,3375,4111,8605
13113,2581,3861,7089,1810,3177,4253
13114,9239,7047,2876,1438,6825,4497
13115,9150,9824,6846,9020,399,9603
13116,3215,4958,9180,9206,4272,1950
13117,4673,8420,6194,337,974,8756
13118,9242,8898,3059,783,8163,8126
13119,6633,8530,5781,86,7624,3919
13120,3806,65,7014,4615,7670,7188
13121,368,2683,3385,6061,282,6196
13122,989,1987,3043,1709,8531,7496
13123,6844,7433,7328,5655,5243,3458
13124,7674,3619,4441,5410,7690,2141
13125,8129,3079,1424,5355,9246,5352
13126,9931,8276,2102,189,3888,7490
13127,2186,363,7985,9797,2813,3015
13128,7146,6380,4353,4948,8346,2556
13129,6469,7760,9388,7121,2478,8631
13130,927,2189,7985,7078,8980,5537
13131,5060,6247,4845,1622,5687,3585
13132,1954,5925,1639,6321,1810,9757
13133,4298,9713,5687,2012,9813,1718
13134,4669,7424,6532,3958,6599,3661
13135,8304,984,3483,127,6787,5954
13136,8265,3096,2675,9917,5226,1066
13137,9511,335,8851,6008,5362,5536
13138,8112,7869,3455,2383,648,4300
13139,9096,5645,7697,2544,2548,8237
13140,6387,9059,1106,3350,3454,272
13141,7862,3798,4456,3221,9776,5455
13142,7271,2427,16,8941,3923,7707
13143,1682,6568,5081,9678,5381,5438
13144,4254,7444,2345,3491,766,3361
13145,9850,1609,5868,4824,9605,917
13146,3346,8223,3044,197,1379,6921
13147,6984,2954,5438,2796,7693,9135
13148,93,2891,4051,9260,9228,6267
13149,6958,7359,6919,5997,7133,3358
13150,3446,5216,3869,1167,8543,8671
13151,3514,207,6915,6625,2525,5284
13152,1737,1314,1315,1226,7973,2767
13153,5982,8424,3721,2819,5675,2397
13154,9656,2240,936,5974,1081,1614
13155,1646,8755,8116,9960,930,3204
13156,138,954,7402,980,8790,2045
13157,4572,1760,8038,29,7869,4123
13158,9490,9978,5244,3013,5283,5348
13159,2972,8295,573,7982,5908,4613
13160,6779,8260,6359,6277,3851,6426
13161,8970,9893,1856,9747,811,7445
13162,1454,562,448,2744,5509,7676
13163,1323,5555,5662,1298,7321,3391
13164,8332,4742,4500,2258,3708,4184
13165,9012,8040,5286,920,2656,7980
13166,4182,7890,9717,34,9960,4567
13167,8787,7997,6756,6536,5828,2665
13168,1142,2446,8589,6736,8782,2723
13169,6850,5238,4414,5000,5257,6744
13170,9130,5331,7181,3751,9454,7216
13171,9419,6161,594,4572,1261,4116
13172,7108,5749,2415,9471,5513,5728
13173,1460,8518,1652,5129,6778,1073
13174,3377,8755,3953,4240,9426,9471
13175,4513,83,8893,7840,8008,4166
13176,1329,4370,9433,9827,6810,7469
13177,3023,5438,1791,4453,9473,2472
13178,7230,6066,2085,202,8367,4258
13179,9262,5069,6032,9147,9149,4549
13180,1864,1118,4163,7556,5573,738
13181,4150,1398,9774,7703,4668,825
13182,4566,5885,2734,6913,1364,5557
13183,2593,7143,2930,5890,1204,6363
13184,2589,8143,3994,5282,1781,6877
13185,8606,2633,9461,4600,4793,4781
13186,4841,8236,8026,7889,4549,6880
13187,8725,3113,5870,7668,7249,4638
13188,7728,3667,4991,2293,9357,1562
13189,9109,5342,7236,1405,9301,9086
13190,3362,2739,4371,3551,9758,319
13191,2121,8818,2219,338,9060,3239
13192,6296,7349,8353,4216,5219,9531
13193,1474,5230,7676,5490,6921,1801
13194,82,948,8588,6718,8764,62
13195,1501,7448,630,9337,6040,3021
13196,6984,6394,6548,6019,4700,9536
13197,4878,4262,7327,5414,9821,3531
13198,885,1506,5328,2012,288,266
13199,6768,8418,8619,2582,2319,7062
13200,5564,4684,3521,1405,5701,4051
13201,6443,230,6739,3228,9012,1967
13202,4325,7177,6633,4689,521,4072
13203,1210,9523,4613,2457,8867,6883
13204,9224,9226,9531,7572,4055,3163
13205,778,6830,3525,9320,2698,737
13206,991,9249,7605,2976,4431,9432
13207,9408,1280,7765,3553,8408,4648
13208,5157,9283,2456,8660,8656,903
13209,7760,2403,9773,5605,1629,4308
13210,5091,3754,6563,9812,3791,6428
13211,2618,7409,3689,8150,5877,1664
13212,7424,4805,4270,9550,6297,7682
13213,3228,4037,6516,9419,7156,640
13214,3131,6373,2133,6818,2677,4913
13215,7370,3987,6039,5039,9739,2641
13216,648,5220,2162,4199,340,4882
13217,2438,453,2234,5254,4604,8564
13218,5635,9124,6541,8390,8174,7062
13219,8094,2366,2698,8188,4484,3155
13220,6427,872,8228,8345,9311,4819
13221,7027,5521,5127,2113,5935,8311
13222,5870,653,225,1025,2447,5054
13223,884,4734,7322,1012,6680,5798
13224,5402,5166,7490,4875,1616,9062
13225,8686,8243,3107,9030,182,1411
13226,4667,3371,3004,8348,7655,308
13227,7011,7533,742,7937,5164,9386
13228,7325,3235,995,322,7549,3251
13229,6214,4918,82,8638,7726,8516
13230,7455,803,573,4386,7921,6298
13231,2754,3966,929,3214,7206,5363
13232,4175,9567,7370,1401,3993,1149
13233,5479,134,367,9000,6766,3707
13234,4031,1094,6114,6143,5079,5610
13235,8055,5358,6099,6380,9671,8174
13236,7954,3361,8879,3641,9377,9972
13237,6210,5275,9934,5225,5451,1725
13238,6782,3111,3677,7064,1436,3613
13239,3068,924,4009,929,5093,4760
13240,7647,1760,709,3333,2253,1772
13241,5947,2214,4763,9403,1586,7816
13242,1339,3049,4876,6726,9785,3581
13243,7376,6664,403,3300,5593,1602
13244,7393,1328,1231,8547,6212,1780
13245,1932,7499,2713,9751,6548,8543
13246,2554,6039,5388,3516,5311,3106
13247,3466,2553,7330,5900,2453,3156
13248,2645,6055,6716,1958,7166,9915
13249,4888,8328,9423,2937,3054,3465
13250,5924,5169,1335,6255,3548,416
13251,7254,7210,3071,6826,1707,2595
13252,5414,6015,6900,3896,6543,2582
13253,5965,7074,4096,116,999,8237
13254,9333,4502,268,7406,513,9328
13255,8295,4969,557,1851,847,5040
13256,4785,8838,499,5139,3337,4493
13257,8279,4657,3370,1327,2502,9032
13258,2914,7601,4902,4055,6858,9164
13259,2442,2493,653,6216,2481,4759
13260,8121,5865,8820,4050,178,658
13261,8557,7174,260,9448,5283,1794
13262,9426,7901,70,9412,7539,9812
13263,9698,8975,1815,9010,6410,3566
13264,1747,8426,892,2357,2066,4565
13265,8232,5842,1203,3180,5242,9932
13266,8970,7198,1360,7985,1371,6200
13267,6645,5265,5859,259,2879,8368
13268,3007,8918,4178,7760,6513,9088
13269,1733,913,669,1314,3850,8084
13270,4884,6871,1277,3423,9163,5021
13271,4358,3420,3962,5338,8273,1826
13272,8348,964,9131,8303,3189,5402
13273,4786,2875,3950,3331,2803,8179
13274,2573,3519,8208,5630,157,3045
13275,5701,3504,2222,8264,6695,6474
13276,5378,6177,2606,1999,9507,7204
13277,7175,7935,6536,3563,4103,5488
13278,2143,7567,4611,3577,1031,4298
13279,9921,443,8612,8899,313,8193
13280,8671,56,1229,429,3567,6307
13281,5434,3619,529,5019,1820,2651
13282,9141,2435,1948,6337,1586,1461
13283,7057,1593,91,6382,7393,822
13284,454,5947,5028,5700,1580,8925
13285,8749,3578,3249,4897,8965,9701
13286,4417,125,2269,7448,5267,1022
13287,8648,8014,7110,3915,8910,8340
13288,2424,7685,2273,3552,2557,670
13289,7298,6202,1513,7161,4688,9250
13290,6606,7350,1172,4226,2859,3208
13291,1099,1141,5658,1553,1969,8345
13292,1771,1967,8961,1103,8827,42
13293,2298,4592,2714,1199,6581,7042
13294,6846,6170,7399,7128,3396,9909
13295,395,7918,8179,2774,9274,6273
13296,4311,5776,5767,4057,3629,6478
13297,1466,9088,3030,9777,6464,7989
13298,4863,5318,5978,3538,4599,7691
13299,7860,2105,4529,7618,3976,1445
13300,218,1016,7585,7828,9419,7654
13301,9733,3955,5856,7522,2039,8985
13302,1701,7275,4750,905,3430,1253
13303,631,6069,7442,9750,8271,1617
13304,6252,78,2850,9405,1519,9493
13305,2918,8799,154,8081,1134,6469
13306,3411,4479,8699,1389,6089,3302
13307,6077,2644,7216,409,7630,3233
13308,4114,8328,9749,1444,7440,1723
13309,2415,8982,2410,4603,6254,4594
13310,5984,2264,2411,5251,420,1840
13311,5984,1225,8508,4872,9648,8712
13312,2011,119,3525,778,3584,551
13313,328,7156,7647,407,4290,4111
13314,3523,3155,9655,2391,2603,8699
13315,874,2392,4647,3973,1910,7337
13316,4824,6393,5132,7170,9855,8278
13317,5561,6902,7031,5387,7400,7191
13318,5932,1019,5550,5494,807,5121
13319,4780,5561,121,5658,100,626
13320,45,3239,6790,8813,4976,9355
13321,6591,2208,8801,4363,2855,2004
13322,8719,5811,106,6708,6262,4203
13323,8710,2683,4232,9341,969,8245
13324,1985,2730,5154,5833,6472,3820
13325,9059,3378,6187,413,1800,8162
13326,4728,7617,1240,6179,4079,9256
13327,5896,1379,2123,1797,5841,6138
13328,7020,8090,1990,8665,2374,672
13329,795,8267,5352,9517,2903,8151
13330,2269,8774,7124,4841,4561,714
13331,8698,4273,6418,7175,365,9381
13332,6655,7362,2977,6116,1360,6933
13333,401,4746,3370,5118,3175,4779
13334,9628,773,8903,609,8477,695
13335,8507,93,8519,2214,838,3634
13336,397,2679,3453,3283,344,3720
13337,2331,120,2179,2943,6279,6365
13338,9900,705,4042,213,4335,9915
13339,4989,8571,456,3691,9916,7815
13340,2333,8739,956,1784,2156,2962
13341,555,3549,2932,1847,1938,5582
13342,5870,3234,3256,398,8178,3136
13343,2358,2292,7172,8800,808,9671
13344,8903,1988,5748,1350,1838,8042
13345,4081,2037,3146,3966,2461,9346
13346,9324,1585,3510,45,25,7602
13347,7370,6300,382,3526,4025,8941
13348,2463,4913,975,4294,4827,4021
13349,891,257,8812,7080,9874,102
13350,1651,6474,6936,8863,1867,200
13351,487,462,1499,9952,318,6757
13352,3570,4069,7064,9001,6188,9536
13353,8557,2569,7691,5039,4893,3838
13354,7980,8090,3079,8721,7607,4767
13355,3588,9264,3778,7836,6376,2659
13356,3395,9453,209,6709,857,9689
13357,7947,5037,6837,5244,8989,7954
13358,5359,6319,1774,6943,1325,2741
13359,4049,3221,5582,482,9483,6452
13360,7268,579,6285,4290,5952,3002
13361,406,8256,8232,2189,4815,6658
13362,1068,7471,3268,3987,7310,4275
13363,5115,1295,8908,9632,5925,7047
13364,1740,6706,2159,2911,4573,4029
13365,6498,71,6029,4821,6044,9753
13366,1985,6907,3777,1019,7396,6188
13367,3225,8025,4135,8636,3795,2165
13368,108,7365,9315,4262,589,4625
13369,9268,9782,3139,6688,7476,6350
13370,1065,8343,4398,5673,1044,3621
13371,6100,3587,3627,4169,55,3092
13372,2319,3655,2830,4950,6009,8698
13373,9058,4379,7934,504,4075,9312
13374,2841,9823,4191,1997,1150,2526
13375,8299,4854,8582,1659,7390,7877
13376,4253,8043,787,5625,6395,5557
13377,7188,2398,5260,4363,1525,625
13378,7281,4224,3365,9586,3039,6332
13379,1203,4332,3152,6526,7281,6710
13380,8801,8148,2207,2174,1065,4598
13381,946,1602,4878,2867,9216,9147
13382,8688,5248,5061,6057,1557,6947
13383,6036,1770,506,3801,2550,5194
13384,1849,1489,2322,162,8245,9622
13385,2717,4216,2797,9939,4339,427
13386,3779,2560,8841,1096,7039,463
13387,4338,1846,4158,741,2661,1024
13388,6789,476,5935,6770,2686,5719
13389,1665,4483,6434,4185,381,1717
13390,2012,4600,5777,5348,7036,1869
13391,9384,8021,3735,9418,3060,7115
13392,9638,8812,3795,7006,440,8948
13393,2137,6538,9919,3396,1679,628
13394,464,1396,1427,8499,1118,70
13395,7932,8985,9092,6753,2181,7479
13396,4548,4720,7554,2280,2791,9043
13397,4489,4006,3211,5838,1493,6568
13398,2183,6528,402,8474,1518,7190
13399,6419,4465,6722,712,6422,8531
13400,3547,3537,8768,5923,5026,7584
13401,5298,5618,1645,6597,8664,417
13402,1312,2139,7960,2499,1304,2013
13403,64,9155,1372,6646,3796,1540
13404,2634,3265,1862,341,6195,6829
13405,1799,4020,6073,4605,3777,7636
13406,3492,6452,3494,1297,4817,5112
13407,43,7874,7693,2683,8169,106
13408,1408,738,4139,4402,7111,9276
13409,1083,8268,9521,3598,7111,3077
13410,6874,4270,9234,8129,7088,2717
13411,3215,309,149,6661,7417,2938
13412,9841,6468,5806,405,8379,9755
13413,2342,5714,7813,3198,8045,198
13414,5626,8187,9282,3538,3671,3462
13415,1202,4100,5513,5715,31,2946
13416,2928,3148,2067,9356,4444,2681
13417,3026,8013,5097,7390,2107,390
13418,6281,6385,9668,9141,3834,8286
13419,5248,5032,2873,8013,5481,3853
13420,8379,5141,1152,2592,1944,6563
13421,3693,1523,3828,1171,1885,6952
13422,7452,5170,3221,4830,8040,9586
13423,830,3271,1639,8846,9979,8906
13424,4512,4346,6450,2535,803,1874
13425,9887,4488,2421,5742,1116,6173
13426,7224,9578,9549,626,4238,6247
13427,7234,2878,2998,1357,8790,8882
13428,396,4094,8319,5948,7717,7802
13429,8199,3429,6791,9709,5272,2498
13430,5142,8005,7552,3401,5049,1877
13431,6909,7493,1845,666,1791,1399
13432,760,3319,1386,2237,5300,2002
13433,7351,4391,8630,752,8967,3334
13434,5429,5048,5140,6647,7241,2288
13435,7229,280,845,8626,4053,496
13436,7924,3525,623,8894,6507,1588
13437,216,1048,2349,4850,2706,475
13438,4677,5055,9941,7230,8888,3507
13439,6727,4633,572,6481,4174,8690
13440,164,2404,4051,5000,2895,9845
13441,8369,1613,3740,4379,3092,2034
13442,7058,1851,9402,8008,9087,2660
13443,265,3625,5419,3770,7836,3926
13444,139,3040,7803,9601,9213,1231
13445,4425,1563,8740,4320,9269,5754
13446,8068,2496,7642,3942,7696,3478
13447,9832,7903,8339,1729,6392,5011
13448,8844,4195,8254,9843,7778,5494
13449,326,8140,3442,8,3303,414
13450,1430,5474,8187,9083,2529,6642
13451,6876,6327,708,5973,8284,9235
13452,2629,7541,8300,6621,5706,3909
13453,4466,6165,5948,7917,5393,2184
13454,8807,292,7319,8134,9451,9350
13455,1186,8626,319,980,7951,5409
13456,6595,9068,559,4776,8248,1241
13457,3961,7125,1679,5347,4865,6725
13458,8923,8308,5654,1719,454,3627
13459,5490,3573,6181,5577,3783,4072
13460,5024,212,7315,9532,3853,4429
13461,7692,7896,9690,7203,5510,790
13462,5286,6452,4156,2758,5948,7262
13463,9835,8517,3761,7062,7305,8922
13464,3031,5178,1500,1328,384,1021
13465,3926,3506,7311,3309,2109,4487
13466,4433,2425,5434,4078,179,6635
13467,8757,4576,7759,692,7657,4545
13468,2343,809,5521,6248,6152,7197
13469,6946,7246,4080,4010,6096,9239
13470,840,9819,148,4276,8616,3630
13471,1925,5801,7086,8724,6832,570
13472,5358,1524,8171,7387,5315,6254
13473,825,4869,8377,7208,2018,6322
13474,24,6580,4967,6416,1739,8827
13475,885,209,8947,4087,9680,9456
13476,2691,5743,6794,4398,6928,9871
13477,3163,4910,8158,8416,9106,5246
13478,7251,1622,4008,5076,1780,3221
13479,4670,9099,5245,6160,8784,2403
13480,8447,8963,9197,4144,8009,3660
13481,112,4805,9311,565,6159,553
13482,4149,6119,1647,930,499,4184
13483,8071,4149,7088,6036,754,2761
13484,7682,8963,9538,3806,7362,2681
13485,4740,3941,384,1490,4055,869
13486,5236,1468,5719,6624,1632,1068
13487,7506,7929,3700,4718,9280,5292
13488,7337,9102,5575,9296,9599,1914
13489,754,3005,2973,5172,1961,2893
13490,1796,6647,6454,9432,4958,3988
13491,6909,4856,5620,3034,7633,3293
13492,798,6376,2638,1789,705,2366
13493,1172,6623,1805,5849,4338,8648
13494,5863,5366,1578,7892,3339,1808
13495,9523,4316,95,1905,2018,5234
13496,8486,3679,9186,7594,5603,2432
13497,6575,7137,7440,8294,6028,3917
13498,2875,1499,6585,567,8735,1045
13499,5298,6318,2566,908,5590,511
13500,8343,9288,3843,4806,4967,7039
13501,5682,6166,1493,8671,6510,6450
13502,6931,239,5527,5941,4396,2864
13503,5650,2493,6679,3032,3101,9909
13504,7185,9865,1615,8120,7634,5223
13505,295,2220,9931,5205,6645,7584
13506,9063,916,2812,3002,1734,9501
13507,2022,1790,2149,2541,8305,7025
13508,6988,7005,8238,4388,6397,1055
13509,2093,4041,5769,4540,6436,2615
13510,4561,2984,5978,2319,1718,9555
13511,1140,2436,1177,5284,7746,4644
13512,7813,1828,8139,9399,5269,266
13513,6012,8565,3107,9648,104,9123
13514,6952,8933,7400,2517,2017,595
13515,5856,2433,4908,1170,6581,7267
13516,8549,381,3302,936,651,8642
13517,8828,149,641,9655,5248,981
13518,6461,7183,337,56,3777,5217
13519,143,5026,9146,3940,7379,4795
13520,6911,9135,4870,9759,1,5986
13521,4061,1975,7124,9023,523,2422
13522,1268,3161,4262,7221,847,7898
13523,2451,4759,3942,5820,2849,6512
13524,4836,9128,5021,2488,9191,2179
13525,2354,5490,108,7320,208,8227
13526,4493,9686,2502,8606,2700,8222
13527,2950,1639,8740,8749,4206,7689
13528,1749,6981,1391,6649,3849,2199
13529,5562,72,7603,1190,6245,6814
13530,8106,1644,8574,3949,4507,677
13531,2466,2936,7809,8207,5682,1096
13532,4321,4261,4186,3271,4706,8469
13533,8774,8629,5378,4892,6362,6989
13534,2161,5413,6986,8448,2222,4387
13535,1136,7205,9597,1550,5991,7966
13536,7631,4520,2727,4576,3749,5521
13537,7228,4658,729,7996,4657,6550
13538,692,6141,3135,7817,2248,550
13539,8583,9762,4966,1216,9076,1163
13540,6018,497,7611,7567,8931,2472
13541,765,927,3658,4402,2501,3082
13542,780,6383,4998,4748,5822,6569
13543,1240,4833,3358,7249,10,9999
13544,7044,2905,8043,8393,1860,4095
13545,3573,500,9923,2154,9940,3447
13546,4059,7490,5406,6091,9039,8758
13547,3491,3169,420,8227,4175,7136
13548,7242,222,1374,521,6131,6436
13549,9234,8037,2247,615,3153,1271
13550,612,3911,6085,3689,5540,1680
13551,6864,6405,9758,8931,7686,7745
13552,6522,8597,311,9111,111,5226
13553,979,50,1923,7187,2525,4012
13554,6245,3271,3145,3695,1171,4532
13555,7477,3620,7267,9755,663,6689
13556,4412,897,1095,4387,6549,8792
13557,3364,9311,1542,2473,7614,6600
13558,854,8218,190,5035,866,4423
13559,922,9254,6758,2724,6577,4629
13560,8483,7948,3078,8446,9231,7130
13561,9286,3300,5339,6327,8082,4577
13562,3270,3398,1565,5850,9469,705
13563,1049,9044,191,1234,322,2029
13564,940,4061,7127,5503,8730,4324
13565,7077,505,5903,7840,4086,1642
13566,5548,3762,7709,8848,6147,7907
13567,9925,2808,8793,4209,9534,7272
13568,7243,9206,5982,4253,3138,4389
13569,1299,537,751,4240,240,8235
13570,6578,4053,4897,8093,7234,3697
13571,1485,5176,5472,7308,9965,2236
13572,7999,2237,1667,1082,7830,3103
13573,364,5065,3477,5382,8902,3853
13574,5481,8015,2596,9359,7055,9123
13575,4161,6176,914,7076,194,4467
13576,3055,520,5285,3054,490,1744
13577,1185,3572,6074,702,1705,7093
13578,6114,1522,6214,4724,9113,6285
13579,9796,2991,7963,4918,3253,33
13580,3915,1458,8463,568,9837,3211
13581,7866,4865,1440,1419,7012,8577
13582,435,3451,7961,7970,2410,7420
13583,5712,348,6167,3779,5317,1192
13584,6370,2675,5251,9228,4429,5131
13585,8725,4893,7405,2010,9479,4608
13586,9033,3782,1563,3840,8927,5819
13587,222,2341,7360,3415,909,9452
13588,6161,8906,6666,8181,9809,4932
13589,2067,4498,6201,643,8253,547
13590,1275,6694,4007,1612,4032,4618
13591,962,8405,3791,8011,8002,7841
13592,430,3651,5191,9068,9586,6035
13593,1087,96,7941,2352,2813,8744
13594,7080,4060,5101,2044,1272,7079
13595,2145,523,3257,972,6339,8212
13596,2974,1398,3664,7863,132,1153
13597,8051,7929,1712,6333,6385,9881
13598,7946,5008,6390,3272,5988,9369
13599,3388,5810,6288,9669,9324,660
13600,4377,6999,1777,7208,9974,3744
13601,8659,6886,956,6335,3179,4694
13602,2230,7863,5095,1988,5004,7069
13603,8798,7809,600,1171,7964,9710
13604,8887,9637,5649,1326,9221,5283
13605,8662,6507,6742,9943,4058,4224
13606,9944,9861,7775,5224,4161,5523
13607,738,7286,522,9790,7961,3535
13608,7477,6351,9758,4319,2365,6351
13609,5447,1922,4340,5201,9051,2713
13610,3315,1893,4779,1576,5195,441
13611,4873,7396,2089,8899,4466,2517
13612,8909,5447,6238,1908,5764,903
13613,1174,9972,9207,8267,7232,735
13614,2455,7434,9024,2504,6719,5644
13615,5214,9013,1229,3570,7296,4153
13616,9254,47,9272,6362,5292,5225
13617,4511,9064,721,9105,4119,9990
13618,1723,412,154,4101,8792,9461
13619,9475,1421,4188,5809,3177,1593
13620,9227,5040,1554,9676,3843,8099
13621,8434,2580,8911,7610,3033,7446
13622,2420,2144,2024,8439,6054,2390
13623,1459,8343,1517,7050,4479,6569
13624,4417,6607,9499,6209,4794,2643
13625,4654,1131,8618,6911,4988,3666
13626,4934,7949,9524,6161,6425,5510
13627,6725,7540,1008,3507,3079,1231
13628,296,9107,4844,9495,5926,8097
13629,9043,6241,4950,8056,9734,8058
13630,7994,5258,1496,4158,8810,9881
13631,7540,6692,3830,554,2118,4766
13632,7094,1507,9051,4850,5944,5502
13633,1983,4365,7373,9816,2739,4733
13634,8840,7809,8012,3263,8633,4592
13635,3535,1803,4244,9252,9128,2739
13636,5409,966,8199,4253,8382,1721
13637,4027,5690,2821,9564,5841,6607
13638,5650,6162,1591,2714,2021,3927
13639,8407,2773,3468,7229,8125,2577
13640,8211,5613,4283,5959,81,9586
13641,7492,6997,8984,3932,9091,8146
13642,5068,4199,672,2672,2633,2355
13643,936,4029,8881,2613,4751,7697
13644,3028,690,3739,5548,525,8677
13645,9996,4332,1025,2823,6487,9851
13646,7830,7883,3212,1462,6390,9053
13647,2945,5462,7089,9866,9693,7792
13648,3325,3364,9711,5924,1383,985
13649,2793,7023,5090,1253,8994,536
13650,3698,1048,7878,5228,451,2226
13651,8984,2715,199,1884,4435,3331
13652,1641,1805,4320,7099,163,1858
13653,7160,5601,727,4809,4068,6014
13654,3958,5234,6760,5308,4770,6207
13655,9636,6245,422,9346,333,8431
13656,2754,289,5102,3676,5864,5427
13657,8033,5256,6203,8060,8090,8016
13658,6284,7180,7163,4136,7150,3586
13659,2033,8538,9911,1322,5535,3010
13660,1302,8275,9627,6734,110,4378
13661,1250,2218,7856,8652,744,4970
13662,5044,4034,6576,7468,4710,256
13663,68,2435,5558,9781,4874,1401
13664,4994,262,20,7209,923,9638
13665,5050,9193,1361,3784,7459,2711
13666,3276,9406,6767,8855,1304,8168
13667,947,2701,5827,7972,9716,1762
13668,9631,1006,5036,5273,4383,2976
13669,1725,2338,3992,4628,2137,3796
13670,8986,2314,6432,1215,3433,7586
13671,8508,4764,3516,4249,3736,2538
13672,4947,5562,6429,718,7702,1588
13673,8427,1274,3296,2843,1192,3418
13674,6760,5534,1412,5875,318,4152
13675,2912,8301,8100,5787,2391,9756
13676,948,7652,8120,9961,4527,686
13677,9749,8479,5620,2299,9183,591
13678,1141,749,2475,7941,9389,6873
13679,6381,5866,2442,6580,4976,94
13680,159,2131,4595,8262,3326,100
13681,3151,8059,9578,8492,6712,4220
13682,8878,9817,6861,7882,6301,4323
13683,6393,2812,648,5802,8844,6990
13684,678,5635,3141,5819,9768,3124
13685,8470,5743,6898,2793,4528,2135
13686,1073,3794,2874,1490,805,5179
13687,6889,4156,498,6410,7330,1981
13688,9022,810,7653,1977,4090,3782
13689,62,893,7520,8000,4250,3171
13690,8586,5279,4283,9945,1407,6085
13691,5060,3167,5513,2198,3320,2899
13692,8979,3342,3381,2839,3961,1223
13693,5033,7657,969,5690,1930,2584
13694,8595,743,9988,3882,6043,1810
13695,6114,9006,1873,4661,4344,9158
13696,3791,7149,3902,863,1282,9874
13697,1740,6251,7296,9739,7237,7166
13698,1042,6989,6182,1115,5469,1662
13699,1262,3108,1884,4809,8098,9794
13700,1054,9688,6068,2782,9546,7443
13701,4249,6613,7902,3569,3938,5790
13702,5952,345,8082,1746,5252,6790
13703,3018,753,4126,1311,8212,418
13704,2471,389,3834,1196,3069,5340
13705,5348,7753,4598,6901,8752,6821
13706,803,8936,2976,5108,5447,6081
13707,2105,568,6755,285,4261,2165
13708,7635,3434,8531,9720,9076,8853
13709,1949,445,1205,9705,2461,7224
13710,7563,9873,652,7425,3124,2862
13711,2138,4876,5473,794,8287,6360
13712,6532,3802,1756,8305,1015,500
13713,4054,7508,2141,4189,8040,7188
13714,3611,3458,3220,4840,1973,7737
13715,6588,9013,9711,3432,8234,5525
13716,4039,165,1274,5370,5627,1639
13717,9364,3451,6168,2349,1087,9328
13718,2538,9053,1419,7883,2860,9999
13719,5231,8243,3636,8531,605,4354
13720,5469,6728,5314,6128,6099,8582
13721,3853,9226,1288,7529,2659,9797
13722,4739,6092,4523,6444,2766,4458
13723,4054,8747,1693,8713,1474,8366
13724,8674,304,8351,6322,8638,6573
13725,5422,7543,6615,8396,4223,8111
13726,3264,9210,2730,5052,4318,8298
13727,2491,738,6364,687,7957,2192
13728,567,2515,1349,13,9216,4818
13729,137,1243,1268,5356,869,8322
13730,5046,3704,4367,1580,8809,8980
13731,7146,4794,275,9282,7280,2555
13732,1542,7886,3101,447,6425,1538
13733,1301,9587,6447,3134,2549,9821
13734,8594,4666,2036,9864,5906,905
13735,620,1869,5271,1020,6024,4932
13736,9095,8833,4995,2765,155,9324
13737,2012,9253,9441,6629,5692,714
13738,1613,6597,9990,9907,1552,1720
13739,5880,1999,1057,6294,8739,1438
13740,3104,140,2971,6558,7656,3733
13741,5034,5460,914,4884,1462,7112
13742,3648,6184,3817,8037,7115,5547
13743,3937,8412,507,4494,8734,2036
13744,5144,6002,8198,564,8531,4006
13745,9870,2326,1975,6174,7528,4836
13746,8669,2050,4468,7516,4251,5674
13747,7769,4388,3508,4073,8964,2747
13748,7884,2634,3581,2634,1208,576
13749,4254,5243,365,5083,2678,2473
13750,9675,4735,8747,9581,7807,9518
13751,3418,3404,1867,3779,6223,3745
13752,8936,143,6884,838,1977,5517
13753,67,9469,8929,2222,5131,4424
13754,623,4698,2109,289,7944,7822
13755,5689,7833,2377,1558,887,6359
13756,832,8659,5034,278,3126,8378
13757,4075,4823,461,3616,3091,233
13758,2535,2926,9971,6966,6038,1343
13759,8313,2250,5578,3452,2870,1233
13760,1644,8058,5245,2818,9416,5761
13761,7925,9433,8666,89,5184,4897
13762,1357,8094,5607,1816,7337,2633
13763,4016,9764,4224,7365,9128,8950
13764,9567,2538,4509,3854,9796,2238
13765,7869,5021,4647,1892,8592,8963
13766,6103,9634,2838,4800,2240,3628
13767,3401,9014,6148,9737,6625,6894
13768,2468,1654,4550,7114,5140,2157
13769,8409,9463,6968,1847,680,1687
13770,9515,7445,4592,44,8413,4619
13771,813,7891,3484,5967,2959,9361
13772,5244,3819,8723,7862,3271,4806
13773,6827,2064,7483,3857,9731,124
13774,3110,767,2254,5366,3957,2736
13775,4676,3151,5338,6404,3591,4882
13776,1661,8829,4878,6111,6045,4519
13777,6907,293,7751,9211,2110,6326
13778,6942,6817,86,761,6125,3190
13779,46,3373,8743,4355,232,7318
