index,x1,x2,x3,x4,y1,y2,y3,y4
5889,9687,3354,9379,9826,5662,5406,6485,1253
5890,8910,7057,2944,1426,7530,6391,956,6910
5891,2519,6939,6681,5388,2562,291,5412,2248
5892,4395,5416,8014,6296,2701,6161,7937,2151
5893,3503,6488,2362,2542,7125,7218,2286,5136
5894,3774,1367,4860,3530,9730,7555,1266,8214
5895,1809,9091,6649,1281,3227,2442,4969,1283
5896,6325,5822,6409,1374,8561,5674,537,6602
5897,4315,9496,8741,5053,2984,5001,9001,2449
5898,4714,2615,1798,1841,4385,1121,6595,9003
5899,8095,8144,2584,7398,4229,9128,6413,151
5900,1876,2198,4892,4587,1220,6860,6954,2936
5901,1158,4057,8534,9424,7701,9112,5808,2421
5902,6309,2636,330,6533,6062,423,9978,3876
5903,5075,5179,6536,8365,2573,5956,351,2857
5904,6242,1069,258,8362,5701,3858,1693,2623
5905,3995,4817,3532,3175,395,898,6084,7274
5906,949,8267,8487,5916,988,1087,199,1901
5907,6586,9681,4738,6396,1794,5035,6576,488
5908,4744,8682,316,7863,999,7408,2520,2659
5909,1097,4752,8002,8068,7711,5761,1914,4140
5910,9296,5573,5783,1770,4702,2144,6620,1756
5911,8963,317,7092,110,3033,7650,6095,5402
5912,4413,6262,2301,1236,4798,4377,1767,6184
5913,3277,7894,6156,5985,7132,5681,5424,7754
5914,79,3308,2104,582,3947,7391,5488,6277
5915,7971,3541,9757,4928,4047,2444,8443,9434
5916,2207,4848,8262,6178,2838,7861,8812,4701
5917,8754,440,2853,2057,3901,5842,8943,4289
5918,9662,7820,4004,1316,3785,4487,2391,2169
5919,1655,9206,3465,7096,5116,1023,5282,5554
5920,6188,3783,7394,6325,356,2710,4690,7109
5921,9235,6810,404,6350,6552,5655,2377,3909
5922,1969,966,3552,4808,84,8831,7762,8709
5923,530,4666,3972,1121,2053,5203,5576,965
5924,3766,7291,3383,1135,9640,2001,8579,3288
5925,2688,1230,2403,7189,2389,9790,3337,8393
5926,4365,7057,4126,5966,6351,9518,6174,7706
5927,4491,4814,8036,3195,951,8633,8886,961
5928,4914,1965,2533,4884,1957,4330,6042,4321
5929,7205,5244,3879,2097,7381,4369,655,5381
5930,5545,9623,6309,196,1887,4401,9127,6419
5931,6760,6514,5148,1722,9243,1665,728,5433
5932,9397,8516,4445,5027,6860,3002,9200,4937
5933,3453,3987,7269,1062,5536,8960,9702,3899
5934,3541,3623,3207,1782,6586,2160,8968,2046
5935,6335,592,666,4148,5227,2309,4166,6130
5936,1161,5517,896,1985,7551,2883,4062,9367
5937,1855,2827,1521,5627,8321,603,9520,535
5938,6297,3677,4207,7518,1182,544,2514,9456
5939,8499,9291,3115,7513,7497,5701,7364,3166
5940,1701,7188,936,4387,184,5670,4343,4180
5941,1336,922,9164,9120,1009,8148,3408,9829
5942,2797,4688,8278,7629,9342,7269,2930,6324
5943,7068,8814,8815,734,9150,1371,4536,9937
5944,4071,707,6075,1039,6123,5497,8876,9171
5945,66,2181,8773,5034,5,5643,3960,8261
5946,8456,239,7344,5026,8619,918,4561,3075
5947,4943,6486,6298,386,2814,6711,5844,1824
5948,8592,3541,6548,430,9090,6997,7922,8590
5949,190,9816,7933,9040,1923,9827,4924,7293
5950,7406,2757,5897,6128,9132,4764,9932,4105
5951,1993,4900,4943,7270,3467,5402,6255,4173
5952,9757,3253,647,6500,6349,6037,5717,3862
5953,7034,2896,7011,4733,3467,9613,8270,6131
5954,9901,3416,2072,6611,7259,8904,4397,4872
5955,7141,1453,5835,4759,316,2861,7529,8385
5956,8731,5093,3771,7678,228,8032,3161,4900
5957,3020,2104,4863,9496,8322,4130,3697,9698
5958,3191,1471,7067,9175,1531,3171,5018,6018
5959,7836,4481,1948,8064,9367,9557,9139,4876
5960,8165,9511,3100,8538,5174,4800,1710,7148
5961,9788,5202,9263,5669,8147,1674,1311,8665
5962,5491,3716,8453,712,96,3098,6230,8016
5963,1556,3952,4011,150,8040,7135,4900,2357
5964,2459,1183,8632,2927,3143,9991,5343,6590
5965,8088,4456,4885,1695,6598,5096,9689,7834
5966,3643,2937,1157,4586,4818,5765,8857,641
5967,3877,5290,1040,1414,4068,3959,9897,1470
5968,7316,2645,4842,4025,1137,3361,772,8841
5969,8883,4465,1052,6724,1670,9790,4467,321
5970,5429,7279,2320,5951,4912,6203,586,9520
5971,8832,4014,5400,4370,179,2306,2762,7794
5972,1442,2669,2349,9965,5316,682,9975,5752
5973,3321,680,9284,3322,8318,2882,1909,4766
5974,1183,2437,709,1152,7814,3844,3784,2929
5975,8470,8749,1064,7516,8231,9534,1144,5185
5976,2575,5948,2345,5710,8462,497,6557,3710
5977,4882,4723,2373,6266,8410,528,2425,9410
5978,4491,8117,3863,5813,8139,3696,1190,810
5979,2559,8710,5710,1389,1632,4276,522,5669
5980,9425,8157,9624,4451,7799,432,7421,6830
5981,7168,3903,6060,208,1489,3289,6133,9143
5982,1394,2426,3852,1646,1024,5584,9377,8422
5983,9733,5873,8852,2283,1131,5358,3752,7557
5984,6220,6443,5266,1249,6537,3871,9348,8806
5985,1142,6784,2627,1897,7279,2138,6167,7798
5986,5658,3436,38,1456,2955,1297,3749,3549
5987,9594,46,5777,5156,7221,4094,7605,4303
5988,6343,781,93,4423,2077,221,4447,3383
5989,289,4060,506,278,1518,7430,7781,7903
5990,9818,4568,9555,8169,2831,5984,2276,8057
5991,5997,3422,8990,6689,6089,3357,6992,6102
5992,4114,6256,1129,6289,8333,9844,3940,2716
5993,5441,7527,1203,7895,56,5971,5632,2309
5994,1942,4544,9369,5575,1481,2965,531,9557
5995,9888,1001,7556,626,1412,9273,5975,1109
5996,1589,996,6314,3431,1771,7956,4314,4014
5997,6234,5753,8240,288,9314,9508,7607,7835
5998,4166,4617,2551,3715,6149,5864,3650,7353
5999,2519,8826,6428,9138,275,9876,5323,3929
6000,9212,4162,6124,2374,3271,1127,8341,441
6001,8818,8058,8063,2083,4793,6395,4073,9589
6002,9827,2206,3660,5678,7744,571,9756,4303
6003,1488,4421,9768,5986,6,6831,4216,7341
6004,2487,8253,1667,3902,5209,564,5942,2525
6005,8106,980,3313,8401,150,2610,2167,8874
6006,6800,3428,6021,3177,2875,6450,2532,8881
6007,6677,1553,6711,2882,5683,4364,6688,2653
6008,3396,5743,213,3465,9012,351,8399,5054
6009,316,8066,1691,4485,2318,855,1394,1661
6010,5307,6511,9664,5238,1565,7572,5596,5568
6011,5284,9916,542,5818,1613,5551,4016,8759
6012,843,1784,4365,7791,4620,9805,8440,2566
6013,3651,5568,3077,9437,9468,7358,9105,323
6014,8172,3239,7448,6358,4761,2044,9479,9695
6015,2820,1043,2761,2550,4297,5516,1680,3723
6016,6583,6842,7919,5272,2250,7527,5687,5950
6017,96,7637,4838,8717,1956,6080,1526,1439
6018,1005,4785,2788,9828,1217,9091,8463,1544
6019,1525,36,9730,7702,1063,5022,1188,4273
6020,9516,7719,4187,6268,2952,2334,97,2283
6021,5185,2903,5923,4564,1061,246,8453,3934
6022,8199,2910,5211,5925,6213,3878,1431,4861
6023,5090,6739,3633,1699,9462,3803,9926,1467
6024,6527,8165,8079,9047,6781,455,3797,3246
6025,1702,2170,6488,4958,2096,2341,929,7932
6026,3535,2972,7955,2106,6077,767,4014,5748
6027,2819,7028,5792,5245,9807,8661,4599,3712
6028,7069,2286,9931,1144,9116,2596,5179,719
6029,1128,4959,4326,6602,7773,7872,4401,2034
6030,5679,8257,2796,7177,8589,6353,3556,4386
6031,2740,9451,2373,5898,5551,8833,8005,2155
6032,5680,600,3771,8009,3856,7458,134,8659
6033,9971,6371,8125,8166,3056,5695,6973,7299
6034,2194,2242,1322,5555,7920,9385,6157,9132
6035,7359,1054,1574,4016,3517,7764,8192,9050
6036,1863,4649,7101,5560,8405,6618,7302,8561
6037,4586,1567,8062,4152,9944,5436,9862,1770
6038,9132,9486,4844,7385,1340,6798,9289,198
6039,4248,8003,3697,3083,305,2067,6302,7871
6040,1811,4296,387,5068,2620,4640,8574,4119
6041,6848,2550,8515,5817,9727,9350,7929,6765
6042,3991,5087,8570,2538,4736,9301,3031,6264
6043,6708,4840,6235,3355,3499,4034,6122,3900
6044,5461,7221,2204,5340,586,2226,3141,3051
6045,4426,5074,7444,8686,439,8985,5555,9604
6046,163,4104,4143,1246,5191,7418,4437,8749
6047,5076,2367,2617,8993,5286,1145,2306,3991
6048,915,3709,9131,56,8739,6299,6076,2324
6049,2673,4370,9608,87,9403,1773,7674,9022
6050,1692,6283,3828,8678,3279,4493,5898,1442
6051,4225,3761,6815,1991,4522,3521,7387,7610
6052,7236,9684,4864,9324,1830,4756,7763,8352
6053,5762,8482,8066,4474,231,9723,1495,5599
6054,1070,1856,5189,4400,759,4672,2783,3403
6055,7862,1190,5857,7805,6473,1134,5670,9381
6056,9046,5766,1839,1737,3279,7254,8104,3070
6057,9700,551,7530,5016,597,2910,2457,8284
6058,7252,798,9566,6935,6918,343,6564,4612
6059,6748,6917,1249,548,8611,9155,6082,1236
6060,366,2798,5355,6824,654,8021,5942,8954
6061,9441,1894,9831,2102,1517,8958,7159,8266
6062,7820,8062,6666,6064,3331,558,1941,1228
6063,7780,4392,5469,8792,2729,9237,4971,679
6064,8771,173,2800,832,6143,7523,9618,5000
6065,2406,438,744,4036,1118,405,8069,3101
6066,1450,9909,7891,3794,1053,5916,9164,7887
6067,8647,994,9067,656,145,8040,1397,6003
6068,6743,8183,1156,5132,6588,1684,4437,8681
6069,9590,9140,502,9890,7437,3808,9899,1168
6070,9607,1480,6387,782,8136,4330,3369,8591
6071,943,1410,7189,1503,82,9087,6058,5596
6072,8845,6111,6831,1220,3549,1491,9543,5103
6073,4236,4166,2029,552,6313,2802,257,9708
6074,105,7027,3966,4252,1519,9493,6105,1383
6075,5704,1582,5665,1129,4901,3568,9650,481
6076,9735,6807,6409,1281,5380,2280,8884,3616
6077,5935,7313,8753,1078,2603,3883,5650,2952
6078,8433,314,5847,2688,7779,9250,1159,529
6079,2022,8946,4739,1841,802,3264,4002,804
6080,8652,9035,3410,2940,7630,7359,4683,296
6081,8375,7228,7470,7771,5388,2048,1551,5397
6082,2066,2022,4642,8313,8269,5599,3281,3907
6083,9336,4087,6866,5283,5907,5477,836,1634
6084,1581,5008,216,2279,8264,3979,6512,7948
6085,6794,3625,4757,4067,222,9497,9358,6389
6086,4256,4009,2723,6838,5313,4593,1702,2122
6087,5146,3380,8007,4950,8452,6793,3189,6140
6088,3246,1784,1811,9432,8785,5149,5157,7161
6089,9624,3731,9611,9644,6651,3556,8057,1454
6090,630,3314,5113,6670,3656,2900,7018,4687
6091,5607,2539,9893,9474,8135,3234,7611,8268
6092,1146,4960,9728,3052,7706,3544,1742,7777
6093,4533,6970,792,6478,5857,1071,9387,1137
6094,3068,6470,2512,4512,3533,1092,6334,5
6095,5994,9671,2734,2281,3453,4365,2243,3567
6096,3760,1820,9318,7642,1336,6404,3196,4411
6097,9763,9814,5795,2792,3560,1170,460,4479
6098,4752,1186,5366,2504,1484,2705,8742,5480
6099,7025,263,6725,3663,874,5707,2511,1535
6100,4429,2523,949,4625,7197,6683,1547,3859
6101,8435,9709,4409,6942,5671,7365,9700,2869
6102,7299,1723,5797,7958,8015,6334,8229,2356
6103,9931,9214,639,3012,6690,521,6579,137
6104,1609,9204,353,4238,9365,3707,895,5997
6105,706,2360,865,2827,6740,9570,5925,8983
6106,7752,6607,3406,2804,3876,7261,7472,5764
6107,467,7072,4761,4183,1115,2918,2670,7877
6108,6489,344,9969,604,7345,6958,2983,3761
6109,1197,7725,5900,4125,4120,9847,1414,5393
6110,5461,658,3992,350,1291,7212,276,6719
6111,9617,8356,67,4555,839,5813,8526,2624
6112,7172,4488,3087,5133,761,4702,6260,4620
6113,9636,2874,8803,9776,4189,6719,9489,1190
6114,5593,1416,746,3527,6045,6022,1369,4064
6115,2139,5190,9142,9775,8132,5922,3460,6108
6116,6878,3654,4467,3749,2324,941,1353,80
6117,1735,5905,2644,3109,6346,4919,2715,1269
6118,3818,8869,5952,8316,5078,4186,5775,1111
6119,1247,4653,6511,3133,7254,2571,2949,9803
6120,4357,9343,8858,2811,9070,1358,8112,3935
6121,7067,2756,4995,1956,9201,6520,4850,9690
6122,9273,891,5135,7083,7403,6403,592,1350
6123,6135,5822,7248,8763,2270,4429,4588,7045
6124,7277,4044,6950,7613,4802,751,6645,2634
6125,9664,6957,8490,2446,7703,7262,2023,3760
6126,7510,9500,7790,3727,6254,9689,2301,5839
6127,3398,8403,2162,3255,7887,1109,2863,5933
6128,3087,2879,2819,7262,2656,8401,9025,5252
6129,9368,4312,2559,5180,1319,9747,1957,5938
6130,1654,3090,3278,4640,4599,9673,8999,1333
6131,7843,627,9578,2110,1490,8656,5175,5446
6132,8642,3174,114,6500,4471,8146,1931,578
6133,2655,3351,1390,6605,1083,9124,7713,9771
6134,8827,5236,4317,5067,8367,6999,4940,1781
6135,3884,5207,7997,1753,255,8724,8345,9384
6136,1277,5821,2282,807,4470,5794,5824,8801
6137,4347,7241,3991,246,5395,2322,2449,7901
6138,5629,248,6712,2591,8273,9251,9934,5434
6139,4466,8589,1771,9199,8437,6387,6593,9938
6140,999,1135,5173,6097,1176,853,7869,265
6141,7689,975,6395,7382,6985,7934,8229,1411
6142,1765,1852,5019,5695,8210,7175,7234,808
6143,4992,3270,1503,3411,9550,8688,6091,147
6144,9024,9423,857,3436,2219,9826,4492,5567
6145,9367,102,9473,9828,9675,7264,1872,1124
6146,3062,4975,4980,4592,2898,7654,2021,80
6147,9066,5084,2406,106,9434,3916,3609,7875
6148,505,2997,7531,5494,4186,531,6871,2335
6149,6057,320,7770,6698,9000,5195,5149,3435
6150,3294,7998,6451,9825,1116,7929,4139,4666
6151,2943,4004,1721,1950,8081,9359,652,7555
6152,7606,4217,342,9230,1453,9148,577,7762
6153,2399,5957,7731,9076,4565,3916,3574,1239
6154,3023,8658,304,9213,906,312,6978,6803
6155,4972,8628,8622,3544,605,3350,8038,7941
6156,1345,9539,3068,3669,8964,1749,8929,9671
6157,3996,5695,2141,4090,3156,1826,576,5565
6158,702,6536,1346,8339,2327,8973,7855,3739
6159,4033,2653,6700,8053,9243,5295,8961,1873
6160,4950,4740,4372,2644,6819,3968,4294,7609
6161,7225,3782,5789,879,6603,6833,3813,1702
6162,6012,999,3055,8946,7318,3603,4112,421
6163,9718,1833,8920,4915,1702,1547,6436,2457
6164,5262,4913,1856,2673,1512,4130,2698,7499
6165,1799,4667,8677,4142,8274,4612,8452,7601
6166,6131,4984,6233,323,6313,6133,6790,4717
6167,6383,3867,3647,3565,8051,6057,6532,5954
6168,9059,3169,6442,5834,8640,646,1770,3853
6169,1768,5314,1376,8970,3382,7674,1180,4143
6170,5406,9973,4383,4429,1663,2948,607,9855
6171,3472,2863,7277,2168,151,3424,5157,4488
6172,792,8960,6560,8744,7649,3611,1219,5656
6173,5291,2223,9363,1568,3501,2898,5908,8859
6174,6855,9426,409,9966,98,4626,1438,4839
6175,9304,142,1230,9874,119,2258,4073,1344
6176,6817,5513,3651,6684,7384,4323,1721,2199
6177,6695,5316,8391,7839,6686,4860,7065,9374
6178,7201,1107,3666,6437,2547,2681,1745,8188
6179,885,3399,9279,3599,3594,8554,4358,7791
6180,5919,4584,6890,3584,3598,5447,93,8010
6181,4424,211,2065,6909,8971,9011,3418,6120
6182,649,5598,1416,8176,6015,425,8577,6334
6183,6743,9309,7346,3371,701,5357,5453,6548
6184,1882,8291,9622,6781,3236,2421,2128,3743
6185,9525,635,725,4834,1912,1774,6165,4403
6186,5505,3167,2880,9333,5044,9244,9061,6825
6187,550,7924,7216,417,4454,235,4130,3661
6188,9098,3786,2177,1696,6401,1274,3918,3683
6189,1508,7427,1866,1725,5425,1299,7725,689
6190,6282,9562,1684,5201,6653,7312,4353,232
6191,8292,8407,6959,1063,4530,3692,5875,9671
6192,6890,9895,7258,4559,7298,6873,2349,4860
6193,9955,989,2221,5304,2466,6721,5861,5520
6194,3882,1535,3835,313,7016,2358,1631,4214
6195,2563,3660,3807,4895,2421,9342,459,9261
6196,7080,6728,2072,5451,3971,5689,6187,3360
6197,4437,7103,2745,8400,9926,3590,5596,6188
6198,1514,4316,7656,5582,1,3883,2422,4597
6199,5093,1028,854,643,9448,2233,3356,1796
6200,6007,2102,1626,2977,9214,3514,155,8669
6201,3840,8118,107,6024,2758,2103,4881,9473
6202,4366,6511,8734,6961,1440,309,7390,7266
6203,1913,4618,5680,4733,5959,8513,5475,9589
6204,8599,1519,5683,369,3601,4577,6328,2848
6205,6820,5085,8895,3263,3735,3231,363,9252
6206,4598,950,3975,6661,3864,2922,3100,2708
6207,6359,3753,5558,5735,3126,1239,5319,1575
6208,8509,3313,3083,5285,6586,334,7454,3593
6209,9098,2742,358,2667,2381,8148,954,1526
6210,9697,8188,3643,5298,337,5285,2860,783
6211,9995,115,4198,2220,4881,3683,7811,4465
6212,8594,1395,5671,8969,4379,5889,7371,7811
6213,2322,3947,1230,4341,4450,5768,807,3125
6214,1810,6063,8948,3572,7193,2380,3273,3369
6215,1184,5433,6933,1008,2581,7012,8923,1346
6216,7001,9157,9662,4290,8573,3089,5139,4775
6217,2925,6785,9560,5665,986,1916,3856,1403
6218,3702,3986,1867,626,2638,4960,1985,8836
6219,9866,4086,5638,9030,391,242,1416,4938
6220,7354,3624,1231,4148,7673,6998,8311,8862
6221,494,4491,3037,8551,9464,1252,2883,2866
6222,4683,7181,4846,5380,4183,51,9811,8030
6223,6655,7822,5901,603,5751,7658,827,9996
6224,6311,9347,8787,9673,3758,2217,758,9250
6225,2162,2866,3697,752,8487,6432,110,9732
6226,5228,397,1107,5068,891,4951,8834,5352
6227,3852,8295,4767,2516,9377,5067,387,8938
6228,579,3391,9072,4121,3101,9469,2020,2396
6229,1580,7693,4606,9342,8870,8750,4767,9567
6230,8219,9333,5953,1174,8291,1324,6931,8204
6231,7969,4707,9826,5465,8612,2564,9070,4177
6232,4101,2999,5504,6104,2803,4953,9973,992
6233,1056,6820,951,3610,8422,7800,4907,3001
6234,339,752,9442,5627,7566,2463,7932,1279
6235,9304,4244,7349,9538,4192,4007,5704,9165
6236,6927,415,8306,8838,3664,8728,1900,857
6237,7379,9935,1022,6226,6713,4183,518,2578
6238,9747,3973,8135,5587,6797,8420,9881,6033
6239,2916,1320,4846,1756,9353,7708,4379,8677
6240,1635,7032,3909,277,482,7904,6777,1741
6241,6692,757,2096,795,5590,6908,182,1809
6242,2805,6406,2611,7716,7255,3402,4306,9524
6243,9614,6858,8679,7735,870,2200,6991,3368
6244,9791,725,4071,336,1548,7407,8714,6086
6245,8444,2275,4717,3982,1129,6138,8710,8721
6246,9396,863,3979,583,1680,230,7212,2986
6247,3370,3985,6125,2371,3384,7811,9593,999
6248,2182,8069,8288,9417,8382,9837,2728,1948
6249,686,2507,647,2714,6929,9596,4328,4487
6250,1499,8738,8960,842,3446,8972,8776,9824
6251,1638,4341,7189,1827,5280,2709,1290,1676
6252,4811,7414,42,6022,5606,1959,6634,6954
6253,8996,5438,4477,5355,2105,2905,9133,7492
6254,8565,8324,6349,3655,9723,2459,9040,7129
6255,6628,1724,598,7755,7239,8726,7870,6525
6256,4276,5057,1220,7246,3200,6869,1438,2355
6257,7780,5014,819,9992,9276,6086,4569,7542
6258,1911,8621,8586,8634,6890,3180,7367,153
6259,8433,4218,2917,7480,1715,4139,505,8739
6260,100,6418,3032,749,6948,8588,4664,4864
6261,8473,9357,4393,1990,9756,437,7100,8708
6262,4333,9557,4694,228,590,2552,1169,9943
6263,6251,9025,6077,3596,9330,5401,3956,8281
6264,4507,3958,1643,8870,8973,4885,5704,1419
6265,3141,156,1142,7382,1124,8367,424,5665
6266,4665,2151,5888,4485,3769,8085,2715,1254
6267,405,2388,5357,7170,7685,136,8582,532
6268,7717,8403,8718,2928,2181,7640,602,4758
6269,6397,9482,7038,5746,3116,6873,6169,9197
6270,5782,2848,7365,1971,8621,1388,6031,2672
6271,1827,7556,5286,5056,5870,4492,5711,5148
6272,5678,5835,6405,4544,8041,1529,6006,6783
6273,1720,2614,1162,4779,6504,8097,4061,6154
6274,8542,6092,9015,7938,8287,7732,5116,4131
6275,5813,2759,2315,4204,7425,5930,3760,1919
6276,584,4597,5134,1550,5846,3106,4820,2402
6277,8491,9268,6871,5666,6312,3409,5564,1909
6278,8894,1291,5626,5420,772,3285,9687,3893
6279,7972,8604,8519,5611,5625,5429,1161,4657
6280,7737,4263,521,8634,6040,9123,6841,7124
6281,6102,7956,4230,4738,4495,9227,5031,1728
6282,4879,7576,173,8560,9507,2616,1620,6006
6283,8126,2248,7807,8811,1463,186,7142,4736
6284,3159,9562,976,482,7502,5457,8884,8405
6285,4564,2137,3916,2554,7890,2260,3343,5406
6286,5085,860,3620,5648,7785,8544,6602,9236
6287,5817,2445,8223,6741,1792,5907,8125,4436
6288,7189,8826,363,5919,983,4278,9147,1353
6289,2451,8911,2594,1951,1603,5269,6650,4706
6290,8502,1583,5376,138,365,7755,7485,3627
6291,2819,2529,8856,8446,2789,6649,2654,9344
6292,4307,465,7245,7268,5446,286,3468,8555
6293,2541,7241,6085,7807,5423,436,7737,8694
6294,500,8412,22,9955,7698,6207,7155,1367
6295,233,3990,346,8004,5824,4559,9572,4219
6296,7889,4720,7379,6538,8801,9830,6647,6016
6297,9023,797,1535,9018,3389,3459,2245,6260
6298,5560,8575,3572,4455,6858,4210,751,8649
6299,249,3268,9752,931,7030,9019,7398,7245
6300,4607,9890,2930,2784,6278,9977,2258,4788
6301,1155,1512,5138,3920,6462,7509,457,2050
6302,9620,1110,6415,4935,2737,8966,4451,433
6303,7370,4447,6528,7460,7789,4448,7494,104
6304,7204,4997,9572,9122,5857,8864,124,4671
6305,1438,1753,6806,89,4921,8469,3572,8180
6306,6956,2914,9543,2950,2188,1616,6542,9109
6307,787,160,5267,9673,439,532,824,3328
6308,5555,9711,7354,2258,5507,5965,3637,9646
6309,4150,9518,5811,616,4258,6307,7103,6717
6310,5120,2479,4994,9974,2140,4596,3996,9091
6311,4558,1195,8892,6774,9420,9370,7621,5578
6312,6211,6057,5534,7541,8788,8244,9950,7431
6313,9255,3947,3307,6472,6647,1768,5385,9227
6314,473,7719,5170,5042,6600,3104,1887,1417
6315,338,1767,1948,4606,1207,7283,231,8092
6316,2950,6439,8799,6738,8204,1667,7841,7336
6317,1844,5194,6240,3950,6395,1076,3790,6950
6318,6766,6342,5197,6896,2533,1501,5319,4908
6319,5551,9989,6557,3877,2976,7388,2554,7685
6320,5939,5778,9791,7220,1083,22,8927,5744
6321,6885,1101,5793,4918,24,2097,9369,7159
6322,9755,6301,4829,4067,2902,2296,4890,9991
6323,779,8600,2700,8278,4166,9455,5501,2664
6324,9868,9826,826,1389,316,4520,194,8965
6325,5868,5001,6991,4840,7351,3930,6294,7809
6326,736,6274,4992,2126,567,183,4840,8275
6327,5392,815,1313,500,4489,4102,4035,2987
6328,102,4555,3802,9231,3492,1236,1528,4937
6329,2160,4219,4930,3173,9349,1691,8748,758
6330,2970,7356,5402,677,6755,6543,4525,9368
6331,9387,3213,4857,9355,4149,7701,5181,7030
6332,8772,234,4432,2850,2925,6370,4737,980
6333,829,2053,8934,4630,9729,808,8423,5043
6334,5674,9218,9216,3496,6639,7410,2541,3818
6335,6901,8300,2179,9061,8083,1340,1040,9692
6336,4674,9063,4702,1676,7487,1838,8534,9861
6337,1306,9072,475,8882,3293,5518,7173,4763
6338,3767,575,9452,9006,5446,6838,394,3530
6339,3,7086,7813,7726,6470,1542,4860,2820
6340,1773,3980,1355,2020,8000,8269,2174,3040
6341,2282,4642,3026,2996,3683,7124,4700,6591
6342,7788,5913,1011,7011,3724,8236,1604,7441
6343,9257,6005,7040,8652,4411,9719,7136,3724
6344,9080,6480,5984,7821,2097,9783,7203,9262
6345,3002,7473,9901,4753,6137,3506,2589,9228
6346,622,1642,9374,3916,5934,5763,5537,2318
6347,6328,6881,1637,3030,7973,6200,3025,234
6348,509,4465,4987,9483,4012,5191,236,7624
6349,6816,3042,8010,888,7640,8747,8207,8463
6350,7856,1500,7115,1659,6277,6675,986,5501
6351,9057,9878,3703,3583,7864,6281,3994,3540
6352,8733,3972,1644,3401,3057,9239,2784,8962
6353,2640,5970,1098,8559,8033,8986,8919,2075
6354,2053,5956,3050,8590,730,3503,3385,7567
6355,6989,6347,5267,6003,1195,8094,493,2655
6356,2901,5124,2807,4339,2080,8328,6095,4979
6357,7849,1464,7108,7738,5676,9963,162,7173
6358,3837,5836,1787,5924,1973,189,9536,1872
6359,1863,9770,5406,9960,6052,3696,7227,6266
6360,4312,8751,8792,5530,3729,4909,3774,8114
6361,838,7303,1824,5305,2867,5242,7323,9057
6362,5042,3942,641,1602,4541,8417,4528,4249
6363,6610,2658,6238,301,3456,6380,887,2106
6364,7562,5598,9666,2595,1031,1889,9,8303
6365,4616,5364,782,8073,1664,8148,4688,5643
6366,8987,1937,6715,5677,9341,9759,8959,2502
6367,9986,6580,3103,9594,9298,1709,7418,7207
6368,7863,4676,7941,4559,225,47,1733,537
6369,7285,8720,434,7521,4063,8697,1034,4450
6370,3378,3085,5010,5299,2287,6292,3194,781
6371,2934,8303,9399,8431,7573,6316,9903,8748
6372,7005,2095,8384,910,8117,4027,6849,6095
6373,8516,1573,2758,4445,5483,6865,5530,2545
6374,5722,7890,4359,7635,9011,124,4889,7624
6375,359,8300,2271,8553,6784,5760,502,7504
6376,3945,5854,407,6244,2958,1456,4203,6436
6377,2099,4371,2364,2170,4258,9543,6351,328
6378,9101,1603,2730,7603,9351,3261,8524,4610
6379,1777,1861,2730,802,8816,676,7538,6828
6380,5196,1593,7291,3596,7560,2228,7664,5130
6381,9890,4456,2438,153,4828,494,7007,2082
6382,6090,7879,8113,5575,330,2564,5356,9586
6383,2497,566,5359,959,8548,9302,7116,4090
6384,3892,7729,8932,7466,4335,4722,2095,8701
6385,2451,6085,6335,8992,9828,9344,190,3440
6386,3195,5274,5790,9084,9527,6913,4840,1866
6387,6797,7121,7943,3620,8333,1308,1022,1889
6388,4459,528,5653,9140,1258,4990,3407,6630
6389,8638,7094,9886,1212,8805,2615,9331,6780
6390,2277,4437,7364,9369,2908,5260,9720,1713
6391,665,3805,682,7029,790,6524,4767,6154
6392,4027,4338,327,5073,9549,4191,6411,1725
6393,9712,7923,9892,8842,6462,267,4486,1081
6394,486,4891,9362,4759,9899,9873,4393,7866
6395,8159,872,6695,7838,8455,7688,525,5320
6396,1946,2785,7153,1374,161,4174,688,615
6397,6420,5033,3263,4787,5409,9071,4025,1443
6398,7773,272,1639,6644,7999,1908,3950,432
6399,1757,7234,9590,8822,8709,430,5889,237
6400,3467,1855,2289,3181,9360,8538,5832,962
6401,9356,5491,2447,1030,6112,1374,7352,2722
6402,6382,7145,856,4007,8187,5381,9144,7825
6403,2370,5812,9079,7047,4946,9897,8633,5025
6404,8417,7141,3735,1526,1348,3975,6049,5970
6405,8144,3528,5038,8306,1152,9156,4918,255
6406,6856,8321,2982,1121,1084,314,553,7993
6407,1282,5436,348,7622,399,368,6402,7416
6408,3088,5585,9121,3964,7719,7844,7256,9632
6409,6528,3642,805,908,8179,2757,6888,1331
6410,1936,1693,3451,3267,1173,5665,232,6482
6411,9497,7899,8731,8157,6828,5437,4091,108
6412,1852,7289,1232,3651,9197,954,4970,3948
6413,3585,1960,9024,920,3058,2142,6090,9850
6414,7286,298,995,8355,5857,657,2409,5873
6415,7355,6185,9567,6491,6095,5582,8080,2791
6416,4245,3370,4244,9367,227,38,4955,8404
6417,5077,7373,5716,7996,8354,1177,8281,9139
6418,327,1266,6199,7669,9650,5527,3937,488
6419,9678,9969,8291,7711,3800,9198,632,9877
6420,296,8499,8687,4413,7468,4309,5177,6422
6421,5289,6122,2353,8534,2786,8719,7323,6946
