index,x1,x2,x3,x4,y1,y2,y3,y4
21654,1249,3991,2538,2392,2647,2565,2741,2744
21655,4061,660,2697,2452,1274,2448,1457,2420
21656,4342,2164,1848,4049,1256,3591,218,41
21657,2320,288,4933,4253,2612,3302,2429,3529
21658,1843,861,206,4990,4722,161,4675,4124
21659,4664,4933,485,4406,1274,329,893,1499
21660,3902,3139,1847,3806,526,2340,2797,2151
21661,3064,3921,2771,650,4515,3687,1791,1458
21662,324,2318,3107,2483,1974,2804,2284,1334
21663,4768,4708,2201,936,3111,1673,2529,2794
21664,1519,3790,2229,239,4618,534,4341,2814
21665,3356,1363,4258,1715,1978,1208,185,3750
21666,4125,401,2210,1104,3476,257,1967,2983
21667,2346,1826,782,4973,1297,130,2068,777
21668,3308,3014,2287,2627,4826,4078,2756,595
21669,274,4436,4264,4807,724,256,397,2611
21670,2943,4875,4490,3721,4873,1323,4410,840
21671,1082,1886,4573,1951,3616,3387,4356,1458
21672,1888,2498,2372,635,612,4155,3918,4294
21673,4920,3348,3302,852,208,1558,3618,1579
21674,2293,3906,761,3521,1274,1816,1139,2786
21675,4585,1307,2628,2760,2294,3164,1492,3324
21676,4323,4392,1568,4290,1599,2787,598,4669
21677,2677,3478,1980,3238,941,4938,536,977
21678,4776,3547,835,4880,4839,3544,3216,3743
21679,3723,3025,1966,1405,1189,203,3695,1560
21680,776,2563,2319,4445,2382,1100,3033,1673
21681,2248,394,3557,1313,2800,2743,2181,4769
21682,3971,4436,3226,1294,4733,2254,3906,2787
21683,1210,1495,3989,684,4546,2464,4515,1365
21684,927,598,1403,2468,2779,2958,366,2779
21685,2653,789,1183,4841,665,4999,4887,2083
21686,2962,4189,632,2826,3761,153,286,1604
21687,4380,2543,1593,3899,371,4753,1288,3052
21688,255,2709,4452,4018,3552,1941,1943,356
21689,1956,3796,3917,4518,686,3646,4282,1913
21690,3260,1351,2904,4121,4858,577,1571,2688
21691,615,1589,2499,1098,1664,575,2452,2389
21692,4156,3807,825,892,4657,1632,2409,1605
21693,1410,4359,3380,4188,806,4712,4226,4630
21694,4996,3233,414,982,1560,4892,1401,1046
21695,3833,438,1744,2148,1032,2339,2650,4561
21696,942,4646,4088,1640,4875,3726,4709,4768
21697,4901,926,4781,1749,607,459,632,3864
21698,3810,4667,4066,2436,1895,2309,3930,4964
21699,4842,1577,2395,1289,1298,1925,3,4766
21700,818,3117,1724,1659,3312,199,482,396
21701,3954,2902,3,3787,4073,4828,434,501
21702,1570,4079,901,2754,4162,1661,1816,4151
21703,4241,3495,2245,4514,3166,3298,2550,1733
21704,1189,2349,1198,4583,1602,3161,2924,1724
21705,2133,750,3890,1237,1556,3268,1901,3844
21706,1055,4517,1119,3028,4829,1492,4,4412
21707,385,740,1944,3265,337,3048,480,2376
21708,1805,4054,1056,4089,1519,919,2355,153
21709,264,4704,2535,4645,1521,3453,115,398
21710,4365,2519,2579,3448,1769,4581,2671,2605
21711,2354,3104,1172,3132,2490,4523,2462,3766
21712,3656,717,905,1578,4030,4630,3969,4305
21713,793,3342,2018,4835,795,2624,3468,718
21714,1288,3337,304,4739,3825,2255,4344,3583
21715,3486,2184,1191,2420,3992,3997,1642,3132
21716,4479,4923,2463,4782,2663,3696,1835,2970
21717,2975,2313,2687,999,4489,2637,3714,1854
21718,1915,4735,203,2033,4374,4765,2890,2882
21719,447,1148,3523,3177,3873,1617,4100,3459
21720,822,1730,3201,116,635,3638,508,1773
21721,2439,1788,4593,3341,2195,1612,721,4035
21722,1431,1932,2489,568,864,46,3981,2598
21723,1282,576,1679,4224,4628,1415,405,285
21724,2497,1664,4296,3763,4478,170,2434,375
21725,3181,3943,3359,1774,4888,3304,1440,2061
21726,3835,2295,244,4472,2689,2899,3620,2896
21727,1731,4043,2811,291,2494,115,4516,1676
21728,71,3342,114,3943,1134,88,3715,2450
21729,4389,4476,3112,4990,1702,3653,748,889
21730,2716,2474,2599,1556,543,1102,236,1050
21731,2253,2500,2320,1459,1126,4909,4266,311
21732,665,1402,3502,2284,761,1120,4740,936
21733,2637,4045,2602,2544,257,2066,3000,2031
21734,548,4533,180,4687,1954,1051,4740,4510
21735,3057,4072,2613,4742,1743,4073,2413,3996
21736,3171,1292,3593,1739,2176,3841,1093,2592
21737,4338,1393,1145,3734,1595,2826,1002,2984
21738,2823,3913,2937,3480,2369,825,694,2090
21739,799,3325,3221,547,937,2675,2713,2482
21740,365,2357,2664,3063,498,2401,4045,2365
21741,3816,347,4109,1816,874,2540,3897,1167
21742,1293,2269,2465,4971,101,1334,4263,2655
21743,4049,2812,3753,1111,3604,3122,3010,1447
21744,1359,693,1170,3041,1447,4857,3463,1319
21745,1958,544,2711,2333,2680,4216,3232,2577
21746,3390,3407,2475,2819,3189,4106,2700,3459
21747,1569,2215,4566,4350,2505,4596,3419,2522
21748,3589,1950,1661,723,2352,1707,1716,2508
21749,1620,2185,100,4922,1461,598,2691,4549
21750,4798,4108,2319,4973,3789,3787,2949,2313
21751,112,479,3107,1784,994,1428,1376,3437
21752,717,476,143,1214,2013,1357,4263,589
21753,2717,4459,1834,3139,3345,4543,2035,4910
21754,1689,2057,3067,1527,2865,4051,1607,3863
21755,1132,97,3303,4760,634,2725,4816,2793
21756,1173,964,1728,3411,836,1056,286,2545
21757,2502,1964,1347,3810,3918,2204,1146,78
21758,2359,3775,839,3138,2901,1968,4289,3635
21759,757,3883,3905,329,1588,4437,4641,3805
21760,2101,1112,3171,4167,1262,4408,250,1782
21761,3486,2962,4797,2870,3874,3173,657,1795
21762,2302,4975,2299,3904,3455,4194,1461,3156
21763,2489,4009,3067,4241,2784,3408,3045,2076
21764,557,68,3041,2753,4628,1612,1401,1959
21765,477,2731,400,2769,2868,3356,4427,1211
21766,2954,1106,4246,4619,3912,2005,1721,1866
21767,3465,1875,576,695,4261,1447,2829,1135
21768,1119,4841,631,907,2782,3236,751,1370
21769,4982,1237,2031,421,567,3721,769,1977
21770,3728,4415,4256,4666,916,3072,4177,4019
21771,2446,193,2116,1523,4651,4861,480,3699
21772,2072,448,2823,3377,1223,3813,3727,1526
21773,3283,655,1683,4635,3528,4680,3709,2716
21774,1954,4386,3181,1192,4150,2181,4672,246
21775,3831,4811,2355,4817,2455,4780,859,2957
21776,1373,4747,367,2198,520,3864,2094,704
21777,363,3222,269,1696,4243,1165,1894,3270
21778,4620,1228,340,357,3704,1972,2298,2840
21779,1951,2078,958,4463,1680,224,4748,3231
21780,3065,745,3633,1974,3266,4321,2045,3106
21781,3220,4188,1667,2684,2223,701,4741,3504
21782,11,3330,2072,3412,2348,3078,1352,4597
21783,1564,3825,4290,4543,1378,3352,1854,4414
21784,3519,2255,181,4573,245,3251,3145,1466
21785,4398,2732,2790,2981,655,4412,1844,2831
21786,4301,707,2510,2525,963,2343,1940,2079
21787,3923,2407,924,250,2030,4588,3444,2281
21788,4891,3308,3700,1878,4273,3612,2415,2990
21789,2875,1181,1381,3531,3080,4271,1158,669
21790,214,1300,2157,448,1599,2912,2795,1954
21791,1738,178,2793,3767,1727,1284,2911,1403
21792,3247,1354,2328,4203,1991,4958,4317,4897
21793,981,510,1837,3207,2668,3597,338,3433
21794,1940,1216,2218,4574,447,324,4920,1018
21795,1227,3295,1683,2358,4082,2746,4346,3581
21796,1077,2221,4863,3483,1687,2329,4458,2378
21797,724,489,420,3409,4824,1252,4521,4034
21798,3268,2805,1182,4224,1414,2113,1864,1243
21799,2328,1456,1857,4014,4076,3283,2227,982
21800,901,1712,1453,3949,4830,777,2269,3946
21801,2921,3528,3802,1122,1143,41,3726,788
21802,2463,1238,2838,3807,2074,308,1694,1123
21803,4963,1279,3824,3652,1062,2021,3637,211
21804,3849,205,4010,26,2447,945,2603,2269
21805,544,1954,2780,3910,4100,1990,1256,1240
21806,2253,732,1263,3685,2327,474,977,2736
21807,3606,4797,3059,3597,361,330,4548,53
21808,1693,3816,2513,42,1953,3801,3393,1
21809,3154,833,1663,2545,1059,1601,916,424
21810,2448,4887,2104,1544,1646,2701,696,3495
21811,3466,3946,3851,1596,560,4793,2,2517
21812,848,2846,25,2805,906,3795,2026,4665
21813,1830,4530,1639,949,1119,2712,3454,2367
21814,3298,112,3062,4713,1299,1565,3647,4868
21815,70,3764,4177,969,4283,3103,910,2151
21816,1913,2593,4922,3246,611,330,3090,3655
21817,1968,206,1598,1146,4611,3439,4797,43
21818,4278,3310,2512,4915,189,1114,624,3384
21819,1196,2934,638,3608,674,2516,253,3064
21820,470,4742,154,4506,2239,1156,4582,3037
21821,1660,4620,71,109,1741,3815,2749,4062
21822,2883,255,457,2876,4515,3857,3000,2177
21823,3992,2438,864,544,3831,2091,2988,3367
21824,1213,2231,438,259,984,4397,4885,2396
21825,4489,4493,1262,4220,680,2069,3428,3638
21826,4708,1875,3937,1774,662,4946,2575,1540
21827,1213,4155,175,3382,2981,3909,3537,3759
21828,2305,4077,4874,3492,388,2023,3691,3943
21829,4862,469,751,3876,212,4014,767,1723
21830,2526,333,3862,1219,465,2187,4744,4666
21831,4607,4363,2623,2991,4210,623,3282,4561
21832,4705,3308,1538,2773,1666,1529,4436,889
21833,2698,3316,2044,306,258,1557,1397,4531
21834,928,3960,3007,4226,1981,2781,3305,4854
21835,2963,185,3588,2071,1433,3423,4847,1817
21836,3049,158,875,2075,570,293,4682,562
21837,2926,700,4978,4786,94,955,2825,2814
21838,2528,9,3434,1095,2794,3566,4059,1397
21839,2376,3240,2271,1748,3072,580,1053,892
21840,3367,2076,4036,1198,85,3022,2748,4192
21841,2124,265,3657,2507,131,4453,2327,8
21842,1356,3093,426,3051,394,4989,1240,2741
21843,2974,3094,4398,3222,496,4306,4284,1071
21844,868,4970,571,3263,4542,3171,2291,3153
21845,3934,1208,3264,253,4916,1375,442,414
21846,475,474,4111,2481,3443,529,1398,2665
21847,3068,1746,2071,4737,2389,3500,1344,3356
21848,4843,2748,2545,3237,8,286,3874,1120
21849,3890,3629,4650,862,1544,3875,1943,2893
21850,4515,1673,1691,2977,1535,1790,999,582
21851,3021,1258,641,1978,1016,4598,989,2550
21852,192,3448,3740,1282,1005,3697,2267,3427
21853,1510,311,4988,986,3283,2572,3765,2032
21854,2036,2067,2412,4952,2581,4551,3737,3803
21855,4321,33,770,4634,1846,2870,4265,4787
21856,4336,3779,2013,4495,3532,3644,3817,3235
21857,4504,2282,1077,2698,42,2327,2247,4403
21858,1021,3995,4868,2856,4129,2805,3380,4933
21859,1436,1834,512,1131,2338,4892,2359,4057
21860,1240,65,3758,4556,1095,1142,1236,87
21861,4118,916,2800,3325,3504,1258,4254,3216
21862,3922,2620,3346,3174,4272,988,1639,2377
21863,3716,2181,2545,4229,2359,2720,3655,2885
21864,2427,782,2570,1984,336,4908,3935,1570
21865,3576,679,2303,1416,2639,3818,609,998
21866,1440,3806,897,1489,3266,4411,4414,2653
21867,4124,2437,2067,4839,3296,4550,4972,1959
21868,2215,2087,4551,517,4372,1377,1742,3045
21869,419,4549,1400,1196,2098,4537,3009,562
21870,2567,312,1121,4404,134,4737,2759,1329
21871,2164,4960,1906,3101,4345,2750,1038,561
21872,2872,983,2905,3983,4021,760,4925,4140
21873,4899,1149,1644,4858,3371,3984,3476,2305
21874,1293,2492,3060,381,944,439,4468,1409
21875,1068,2168,4545,330,4798,4362,102,3877
21876,2026,62,3748,3808,479,3649,102,2616
21877,34,192,3394,4677,4263,1370,185,426
21878,2315,541,175,1828,1912,414,2452,1530
21879,698,2701,839,323,3968,326,223,773
21880,4620,1236,1848,2703,4183,4678,1092,2794
21881,816,4899,32,879,617,818,3413,3115
21882,4892,709,3265,2638,2424,3053,2478,3565
21883,4595,2393,4967,1877,1801,1297,1893,1339
21884,4102,4376,3188,2135,4490,1881,2576,2177
21885,3509,1533,4523,2673,3640,1681,1809,756
21886,3731,1522,1500,831,2293,4841,736,4415
21887,723,2925,1567,4106,727,2560,1329,4858
21888,4428,1823,3976,563,1863,2570,4517,3387
21889,778,581,585,2541,655,2226,791,1595
21890,1751,985,4452,1072,3125,4241,352,3401
21891,3273,1206,621,274,4908,3113,3233,619
21892,4638,2107,2454,3554,3795,3428,3004,3284
21893,3511,1496,55,898,3299,4571,4815,4137
21894,2238,3212,4051,4353,1601,2658,3517,2531
21895,91,3718,2800,3495,4535,2037,831,3154
21896,2001,2193,1095,3958,2981,4107,4327,4676
21897,51,813,1027,741,3819,731,4862,2762
21898,3333,3936,1462,4465,4717,4521,2305,1596
21899,871,4985,51,185,4301,92,1,2905
21900,3254,246,4141,1736,1566,4440,464,4879
21901,840,2989,2333,2576,1467,4095,423,3651
21902,3646,2206,427,2544,623,380,1506,2678
21903,4018,1368,2787,2664,4350,2606,1888,870
21904,3130,2603,3573,2037,61,691,3459,1941
21905,3887,2812,3269,3883,3748,2860,3384,2668
21906,3842,53,3377,4576,4815,4133,3040,3713
21907,217,4758,493,1640,2546,1725,2580,1426
21908,1725,1194,1120,2624,3177,1106,4919,3327
21909,4040,2976,4869,4192,3703,1551,1146,2721
21910,1438,4359,1630,454,4782,3774,4395,503
21911,2503,3588,3074,2268,360,3730,4002,3018
21912,3749,3897,2369,4601,1418,2419,3991,639
21913,4644,2596,303,2307,2155,576,2610,2569
21914,4092,4972,4914,1431,1544,4050,3944,1113
21915,2340,4927,1559,245,2765,3934,152,2730
21916,1478,1747,334,1451,4878,1820,2666,201
21917,4203,2013,796,3877,3606,3622,3430,3606
21918,897,1702,784,2013,336,4799,4348,906
21919,3375,1883,3615,3478,4626,549,902,2327
21920,1758,4895,4403,3509,2995,654,4578,4232
21921,2888,1623,2634,996,3144,3326,2617,2837
21922,4841,3462,2799,710,2027,1958,2501,1908
21923,3447,654,2044,1615,1528,1138,4768,398
21924,3873,11,3467,2517,1988,4838,4798,3102
21925,1518,4945,4826,221,1235,4712,426,2203
21926,3499,3295,2637,1263,3728,224,2815,4752
21927,1252,2033,2365,4131,1081,1613,802,76
21928,1580,3822,2607,3026,699,2721,2122,1960
21929,4812,1375,1213,2560,1664,4615,1268,237
21930,616,3133,3472,3041,946,2241,2370,4344
21931,3105,4701,4311,3557,1603,4408,2643,1721
21932,1796,1946,4576,531,178,2244,1690,36
21933,3497,3961,3103,3401,1658,3997,1041,4074
21934,4702,380,4860,1095,4087,4628,150,2701
21935,86,3448,2424,1772,2308,387,4419,169
21936,3665,1858,1211,1044,3568,584,3559,541
21937,535,1531,1590,3681,4812,1117,3320,4997
21938,1824,1316,377,3079,3501,274,4499,1299
21939,1563,4939,1256,2170,2365,2099,3349,1362
21940,1335,3073,2406,3473,1035,1986,1842,2216
21941,2314,284,3829,599,4660,1640,1407,4341
21942,3137,4904,3718,1667,3988,597,799,4497
21943,2958,4926,34,3472,1887,1434,2240,8
21944,6,2149,3904,1669,3014,796,796,546
21945,3240,355,2862,1369,1254,1603,311,3405
21946,4667,4542,310,3855,86,4929,4893,2807
21947,3289,2729,4661,4162,3070,3465,4648,2408
21948,1611,2538,2852,1996,4284,2670,2993,717
21949,4727,3549,1374,1298,4814,2699,2316,1846
21950,1840,2586,307,1425,2904,2932,4210,4462
21951,4964,1229,986,2067,1916,2342,1904,789
21952,3655,3384,1442,4023,1938,2046,4371,4731
21953,2960,4900,1423,4988,1244,3006,109,4172
21954,2816,4413,3235,2312,2463,1330,3318,2031
21955,4094,2963,4889,2624,3581,1320,3531,745
21956,4510,1161,3930,4883,3030,2764,3766,3399
21957,755,3041,3244,4114,735,1787,852,4382
21958,2230,2505,3521,4933,672,641,887,2101
21959,592,1611,703,4889,4569,1091,4611,941
21960,3437,1671,4865,3377,2206,4657,1335,1552
21961,3815,1394,2356,456,1839,4841,4762,4593
21962,3164,2258,1256,4466,3730,707,1172,1848
21963,709,2040,3847,2111,3600,2253,2833,3185
21964,332,60,4939,3962,3696,2640,3910,4757
21965,1146,3847,1406,4591,2414,2012,148,2854
21966,3553,4090,3374,1387,2192,1076,1236,1421
21967,1387,4504,4380,4121,2314,4233,3553,4812
21968,4413,231,1063,1786,508,4798,2839,2253
21969,3402,1281,3702,3132,2208,4118,2599,3784
21970,3040,1208,4546,1586,1335,4435,1508,2147
21971,2050,2547,1537,4379,1790,220,1172,3181
21972,850,3212,3632,4006,2738,1108,1012,4062
21973,2566,3870,2318,4698,4370,1980,3860,500
21974,3085,4195,3839,2909,2063,1705,2847,2255
21975,2295,1644,752,4810,805,4395,748,2238
21976,1484,3774,1467,3977,808,4242,4054,2156
21977,677,4032,3929,3007,1738,4417,2360,3629
21978,642,476,2554,3428,1367,4023,1349,99
21979,3881,338,1414,2697,2773,3668,2750,500
21980,2382,1089,1621,1283,1254,2494,202,3098
21981,783,1033,3671,2378,4431,578,3224,1772
21982,1053,2020,3125,4884,1258,1732,4285,2240
21983,3766,3487,4574,3558,421,1037,1716,2070
21984,2523,1847,3758,1663,2663,4416,3360,3927
21985,3723,2920,476,3658,2556,4727,2236,1629
21986,4427,2592,3313,944,367,329,683,259
21987,1526,724,3725,744,2409,1644,2311,716
21988,2801,1592,4660,2537,2696,3659,1687,246
21989,31,1964,4384,2000,930,1175,3908,2178
21990,1766,4469,3022,2477,808,1419,289,677
21991,1510,2711,769,4355,1432,4315,2050,3749
21992,2208,726,3082,4053,3342,589,324,2841
21993,2621,4151,4164,3882,1452,752,2064,1803
21994,4355,1822,3663,1545,2601,2488,3352,3178
21995,3888,1429,4845,3403,2908,2112,4012,2880
21996,2344,2143,2575,1164,1467,1008,3887,1815
21997,1392,3424,1220,1764,3996,3130,2819,4656
21998,1082,3285,62,855,3186,4346,2117,1198
21999,1371,2841,4370,4268,1004,625,510,3112
22000,909,4833,269,1518,1236,2941,3543,1436
22001,2684,3039,4953,3311,2992,3597,4845,4128
22002,4309,4006,1403,598,1698,2300,1209,3056
22003,613,3437,792,1195,4963,791,1793,1352
22004,1704,1897,1476,630,4719,2479,3371,575
22005,1316,40,4802,3772,3380,2384,2107,1713
22006,3495,103,4611,2859,248,3172,4086,659
22007,2184,2571,3676,3909,4131,2675,1833,2280
22008,1482,1139,2329,1507,2124,2498,4705,3221
22009,4599,1470,1871,2768,3782,3998,1496,2360
22010,4173,3528,2917,2843,2784,3837,539,4569
22011,380,704,4759,1388,2398,4761,465,2631
22012,165,4921,4665,2980,4190,1639,3341,370
22013,4150,3239,1498,1765,4107,1771,1503,268
22014,3109,4078,3686,224,1405,1000,3353,2435
22015,1051,4581,3693,4555,3072,1786,1436,948
22016,2877,2832,3615,3892,2639,1829,200,1007
22017,1888,3787,2759,1766,4721,4240,291,4025
22018,4031,3552,183,3931,1818,1139,2444,258
22019,4645,4438,500,2946,1823,2619,3009,341
22020,656,2446,28,111,618,1147,817,4982
22021,4384,2707,394,4157,2281,2432,3222,3652
22022,2351,770,2631,4179,1135,549,3495,2508
22023,1073,531,3838,3854,4224,4081,2411,4507
22024,3566,3754,1194,2369,2720,461,565,2677
22025,4923,1112,2097,696,4057,3490,3106,3946
22026,1106,259,2031,129,4774,984,3004,2405
22027,240,1834,1203,873,3413,1434,856,1423
22028,1575,3006,702,3577,4982,543,4804,272
22029,3558,1038,1819,4585,2727,3038,4923,659
22030,2925,2627,3769,2079,3097,532,4362,1867
22031,388,238,1042,4046,1785,2287,4456,3922
22032,4055,1274,515,51,1101,4394,462,876
22033,2802,3907,2411,1141,2965,2892,2107,1009
22034,3666,4956,3738,1319,2049,2627,3475,2369
22035,4266,3932,3885,4580,2998,151,1085,1897
22036,4581,486,2135,2867,1826,4291,1156,3360
22037,797,1771,4675,1229,4243,619,4467,4147
22038,3262,635,947,640,4195,4827,4519,2442
22039,1157,4916,2200,1877,3811,2596,1525,3627
22040,2209,4702,2327,3078,1136,3164,3997,3749
22041,801,3196,4858,1712,1173,3513,4553,557
22042,638,4474,587,3259,2603,3663,4351,269
22043,4930,3161,883,3775,1151,3296,4655,2171
22044,2337,1563,793,3148,3379,4432,1964,3569
22045,1977,2426,2755,369,2373,4256,1033,4229
22046,4132,1079,2658,3313,4536,3460,2398,2241
22047,4249,4175,3537,238,3638,2304,2191,4305
22048,4068,2171,69,4239,4212,3215,613,3687
22049,3829,1369,749,1157,3750,3500,1387,2036
22050,4640,4862,4136,480,333,1573,885,3504
22051,2832,4130,2747,3195,1346,4427,4143,1093
22052,139,3186,1394,3169,4319,579,1630,1440
22053,2282,2867,2608,2457,3017,4629,765,4235
22054,1751,2704,4454,60,583,2188,467,4235
22055,415,2474,3191,2947,3418,117,2743,4665
22056,4097,2288,429,1485,1617,2699,3001,1539
22057,686,1979,3471,3009,4309,3393,4252,3638
22058,4840,265,3658,902,2861,3811,1094,727
22059,2697,705,4275,2357,3244,4000,4789,379
22060,3324,3248,1680,1125,4858,1325,4840,3380
22061,2483,1978,2483,1708,3119,901,4350,4812
22062,4828,867,3643,3926,1829,1043,356,4436
22063,2479,3754,102,1034,1462,2812,3159,4079
22064,1291,4783,738,579,4486,1136,3350,2825
22065,1847,1800,1658,304,2915,3644,4369,547
22066,1636,2067,2894,508,241,765,3258,1580
22067,759,4397,3381,2566,2482,3938,4279,690
22068,1555,4443,1251,650,41,2941,3653,1440
22069,3470,3676,4583,2565,4245,4055,3143,3101
22070,1896,2206,4670,343,3236,4021,1436,4851
22071,2251,2700,3012,723,856,3001,3688,2197
22072,1552,535,4730,2373,1940,4354,3218,3205
22073,713,2934,3064,2961,992,2756,1496,824
22074,264,4981,1020,1083,1765,752,480,3022
22075,3019,149,4344,1600,1249,3618,3715,1676
22076,2544,2659,15,4420,2833,3936,2490,1270
22077,2218,3501,1521,1998,4662,412,2906,295
22078,2137,1563,3918,1130,240,2790,1923,2366
22079,2200,3628,4906,4561,3602,1139,1849,329
22080,4768,4361,774,1367,4742,1355,4160,1744
22081,3071,2510,2527,902,3182,3490,4404,196
22082,4281,3203,4281,4787,2452,2877,2194,1071
22083,1093,1495,2023,4496,3492,3352,2169,4122
22084,388,2436,3667,354,3415,2419,1369,3903
22085,2337,1717,290,481,177,3847,1560,2074
22086,3806,862,971,1228,2758,1327,4807,4676
22087,1898,183,1292,389,4841,1248,2487,3395
22088,3659,3918,4124,2733,2140,616,2230,2968
22089,4569,3797,3310,252,4523,2087,3903,3626
22090,3019,812,1024,874,1097,4822,888,292
22091,4262,1162,291,4681,4504,3361,1942,1232
22092,2825,3007,4356,2089,1447,2334,4809,721
22093,4829,1762,757,2729,3003,3390,2508,4052
22094,2713,1026,3374,1821,3869,729,927,1786
22095,4564,1392,1464,2098,3416,1361,4295,4798
22096,4130,987,1856,618,2776,588,1921,1364
22097,2472,960,3894,1653,3985,4151,4135,3209
22098,3582,4179,4424,808,1992,4932,4580,422
22099,1682,3254,1285,2212,841,3165,3386,3164
22100,3698,3917,937,1390,4489,3179,2516,1676
22101,3385,253,4350,4457,4763,2038,136,2133
22102,1417,3525,564,540,4584,1359,1127,4438
22103,2086,3185,1432,4661,4126,2095,1669,2197
22104,4338,699,2408,1013,2456,4774,3553,4566
22105,702,1641,2180,2954,2952,4001,552,3469
22106,4481,4912,2113,942,1330,1206,4579,4134
22107,9,3012,3354,1876,2334,2423,4651,4522
22108,879,2747,1728,3969,4286,2826,4809,4619
22109,319,1368,3490,4396,3359,313,4261,583
22110,4250,4978,1026,4234,1034,2939,1394,1407
22111,135,3591,2034,1803,3116,3475,510,3131
22112,1803,2444,408,1570,3189,4113,3136,4626
22113,4358,3194,46,3744,1073,2058,3381,1865
22114,3981,1439,3821,1113,842,821,3202,3980
22115,516,4916,4279,3624,3278,4743,4662,537
22116,1696,856,4975,2152,440,404,3232,4511
22117,1798,3894,3695,4114,2600,182,2461,1424
22118,131,1657,1168,3991,915,3713,4677,1509
22119,1041,2627,1619,2502,1983,1958,722,164
22120,1735,827,3835,4471,3271,2133,4764,41
22121,1176,3990,1657,923,3913,1676,4554,1727
22122,2011,1537,1539,3774,1734,145,1782,2686
22123,589,3667,3043,1260,3450,2421,2227,3778
22124,4654,4997,1372,1448,2513,3110,2247,2918
22125,4290,2935,3022,4277,1574,3015,3891,382
22126,1456,1055,1732,3876,3819,2124,219,1628
22127,872,3812,1881,2388,3849,2573,2453,2186
22128,1163,3171,4387,341,3067,4387,1024,3504
22129,2279,2276,3052,1446,1233,283,1457,831
22130,3676,3781,4313,1562,3350,3244,1711,1701
22131,1762,3605,2795,719,2,2220,302,2095
22132,924,2788,3988,166,1905,3802,1800,1969
22133,982,515,4636,3699,1664,2940,956,1780
22134,1768,3326,2516,1943,2023,3647,2981,4874
22135,2416,1468,2576,3083,2652,2991,694,830
22136,13,2443,4514,501,3185,3030,1823,2309
22137,2342,2221,1957,2475,4046,2932,709,3162
22138,1099,3816,447,4760,4857,642,3866,3894
22139,298,4254,2477,2301,4709,238,686,233
22140,3082,251,2538,1154,2534,1989,227,4544
22141,2033,4972,92,1975,1885,2957,855,1503
22142,2657,4980,1791,2777,4500,525,374,3319
22143,4241,2157,3804,2937,4628,4658,2751,2176
22144,2162,1463,2625,662,3305,2472,3208,3240
22145,4307,1595,4445,166,1573,712,1686,2256
22146,920,2479,4708,1335,1937,4573,739,2394
22147,56,1719,4596,3673,3017,4471,3032,3616
22148,1407,3069,1279,763,3625,3511,2880,193
22149,1636,245,4976,4062,1329,4632,882,3395
22150,2803,1007,3101,1754,1411,4621,955,1794
22151,1394,4819,1379,313,2677,2600,4764,1196
22152,1424,4709,4937,105,3664,89,1682,1150
22153,3551,2382,2198,76,2178,588,3809,2891
22154,2060,836,524,4096,2587,1066,1891,503
22155,2788,836,2684,3364,436,1895,3115,3545
22156,4645,1359,43,3613,2352,1872,4075,4292
22157,4714,1861,2472,1237,556,823,2114,1261
22158,4819,3197,3914,2320,1349,3613,1910,4777
22159,3215,953,2777,2682,3304,4501,481,4599
22160,3561,1572,1618,921,2144,2242,1897,2369
22161,4662,2245,1949,4130,988,990,822,3684
22162,4607,1742,2964,2059,1353,3342,2775,4631
22163,4909,2280,3217,896,3260,3947,1454,96
22164,4149,1268,4337,1948,1127,4046,3211,3808
22165,644,1538,3320,4969,2398,3767,3816,269
22166,1331,4006,3252,3490,4098,3979,1568,1857
22167,4896,4881,2115,3978,1047,1034,4332,4048
22168,1392,4147,4517,4354,4743,3897,4012,1496
22169,537,3422,3712,1939,4976,3517,704,1689
22170,1818,2242,4198,2761,3402,1853,1623,825
22171,1607,2033,991,4865,730,4556,535,4608
22172,1842,894,882,3906,1441,2093,3137,2825
22173,164,139,851,3062,122,2545,3438,1798
22174,2975,590,2200,1882,208,1903,2196,4905
22175,2049,4596,147,4349,1155,2594,91,968
22176,2972,2945,4607,810,524,4933,2838,3450
22177,4835,4345,2704,1303,320,2888,3717,58
22178,3243,3268,3441,4968,1089,345,527,3195
22179,1352,4353,4562,4093,884,4479,1474,569
22180,330,1463,3869,1127,3857,2535,4210,3918
22181,1539,2831,2990,1946,505,1836,968,624
22182,1154,2946,2649,3195,3640,1725,4778,2787
22183,1032,4484,65,747,33,2331,1433,908
22184,2633,2117,888,395,63,2337,3261,1601
22185,2837,4909,4070,2980,1224,624,4279,259
22186,1993,2994,1855,3030,2689,4035,3687,2643
22187,3536,389,1230,3302,2867,685,1454,3293
22188,3309,405,729,764,1496,4719,2466,4612
22189,3112,4314,977,4157,4848,704,3142,732
22190,3529,62,432,1079,3675,4766,4424,138
22191,105,2902,3364,2225,2521,3800,2395,2076
22192,4015,3456,422,3246,1604,4122,4509,2160
22193,3646,347,4133,2527,1747,1686,3004,2749
22194,4258,4372,1055,4867,990,4947,723,2654
22195,2367,206,4177,356,841,2404,3956,979
22196,3397,1145,4921,2596,1399,4272,4605,3387
22197,2862,1835,2230,488,3320,4452,225,59
22198,4220,3888,3045,710,569,1446,1455,4306
22199,548,3974,204,2154,188,1875,2794,654
22200,4531,4650,4543,3663,4315,2669,4417,1217
22201,2472,2658,261,1717,3546,847,1649,172
22202,1188,4008,3745,1158,4749,2990,1172,2563
